Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
39456,2023-07-03 00:00:00,522.87,6926.0,850.0,237.0,135.0,0.0,3746.0,257.0
39457,2023-07-03 01:00:00,510.31,6737.0,849.0,237.0,135.0,0.0,3935.0,256.0
39458,2023-07-03 02:00:00,503.16,6684.0,851.0,237.0,132.0,52.0,4032.0,256.0
39459,2023-07-03 03:00:00,506.67,7196.0,891.0,239.0,135.0,392.0,3949.0,255.0
39460,2023-07-03 04:00:00,522.44,8160.0,1126.0,238.0,147.0,1203.0,3321.0,259.0
39461,2023-07-03 05:00:00,509.02,9087.0,1183.0,237.0,151.0,2772.0,2819.0,263.0
39462,2023-07-03 06:00:00,464.77,9234.0,1165.0,235.0,151.0,4562.0,2886.0,264.0
39463,2023-07-03 07:00:00,398.39,8693.0,1002.0,231.0,149.0,6001.0,4115.0,263.0
39464,2023-07-03 08:00:00,345.74,7357.0,844.0,238.0,153.0,6651.0,4790.0,263.0
39465,2023-07-03 09:00:00,338.22,7148.0,872.0,237.0,153.0,6672.0,4942.0,263.0
39466,2023-07-03 10:00:00,340.65,7317.0,871.0,237.0,144.0,6760.0,4967.0,265.0
39467,2023-07-03 11:00:00,345.37,7595.0,936.0,236.0,139.0,6889.0,4987.0,265.0
39468,2023-07-03 12:00:00,357.46,7486.0,875.0,236.0,140.0,6374.0,4548.0,263.0
39469,2023-07-03 13:00:00,372.19,7802.0,877.0,246.0,140.0,5978.0,4495.0,262.0
39470,2023-07-03 14:00:00,408.11,8461.0,928.0,245.0,149.0,5198.0,4101.0,264.0
39471,2023-07-03 15:00:00,471.77,9498.0,1085.0,243.0,155.0,3827.0,3482.0,263.0
39472,2023-07-03 16:00:00,540.45,10922.0,1423.0,240.0,203.0,2268.0,3207.0,262.0
39473,2023-07-03 17:00:00,606.57,11604.0,1563.0,239.0,210.0,1022.0,2534.0,264.0
39474,2023-07-03 18:00:00,661.16,12090.0,1604.0,241.0,212.0,413.0,1753.0,264.0
39475,2023-07-03 19:00:00,680.78,12144.0,1581.0,239.0,209.0,35.0,1647.0,264.0
39476,2023-07-03 20:00:00,663.6,11206.0,1495.0,238.0,204.0,0.0,1911.0,259.0
39477,2023-07-03 21:00:00,655.92,10513.0,1296.0,242.0,143.0,0.0,2024.0,265.0
39478,2023-07-03 22:00:00,648.29,9494.0,1425.0,232.0,128.0,0.0,1891.0,287.0
39479,2023-07-03 23:00:00,652.37,9493.0,1440.0,231.0,127.0,0.0,1830.0,245.0
