Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
42264,2023-10-28 00:00:00,654.03,11510.0,1598.0,335.0,150.0,0.0,624.0,270.0
42265,2023-10-28 01:00:00,653.84,11455.0,1612.0,338.0,147.0,0.0,615.0,270.0
42266,2023-10-28 02:00:00,650.79,11368.0,1583.0,342.0,147.0,0.0,679.0,270.0
42267,2023-10-28 03:00:00,646.61,11306.0,1578.0,340.0,146.0,0.0,766.0,269.0
42268,2023-10-28 04:00:00,647.34,11860.0,1579.0,342.0,152.0,0.0,845.0,263.0
42269,2023-10-28 05:00:00,644.68,12194.0,1613.0,343.0,197.0,60.0,849.0,261.0
42270,2023-10-28 06:00:00,623.15,12251.0,1837.0,342.0,203.0,495.0,866.0,261.0
42271,2023-10-28 07:00:00,587.58,11794.0,1688.0,349.0,212.0,1360.0,896.0,260.0
42272,2023-10-28 08:00:00,569.43,11629.0,1557.0,350.0,218.0,1856.0,908.0,264.0
42273,2023-10-28 09:00:00,566.72,11816.0,1593.0,338.0,213.0,2009.0,897.0,262.0
42274,2023-10-28 10:00:00,576.32,12085.0,1662.0,334.0,199.0,1872.0,819.0,268.0
42275,2023-10-28 11:00:00,585.95,11973.0,1632.0,335.0,196.0,1651.0,737.0,268.0
42276,2023-10-28 12:00:00,596.55,11840.0,1602.0,331.0,196.0,1455.0,610.0,269.0
42277,2023-10-28 13:00:00,620.54,11817.0,1599.0,333.0,196.0,932.0,500.0,267.0
42278,2023-10-28 14:00:00,643.1,12449.0,1876.0,334.0,204.0,365.0,503.0,271.0
42279,2023-10-28 15:00:00,656.91,12766.0,1861.0,334.0,209.0,78.0,505.0,271.0
42280,2023-10-28 16:00:00,659.73,13433.0,1867.0,335.0,212.0,0.0,612.0,269.0
42281,2023-10-28 17:00:00,651.46,12869.0,1861.0,332.0,208.0,0.0,740.0,267.0
42282,2023-10-28 18:00:00,641.61,12114.0,1692.0,335.0,200.0,0.0,927.0,269.0
42283,2023-10-28 19:00:00,631.76,11284.0,1504.0,334.0,198.0,0.0,1081.0,269.0
42284,2023-10-28 20:00:00,625.98,11239.0,1462.0,334.0,192.0,0.0,1230.0,269.0
42285,2023-10-28 21:00:00,620.5,10801.0,1462.0,333.0,192.0,0.0,1262.0,269.0
42286,2023-10-28 22:00:00,608.56,9750.0,1621.0,333.0,162.0,0.0,1248.0,270.0
42287,2023-10-28 23:00:00,600.0,9074.0,1503.0,333.0,158.0,0.0,1309.0,269.0
