UTC time,coal,nat_gas,oil,hydro,solar,wind,biomass
2023-01-29 00:00:00,11246.0,1522.0,330.0,266.0,0.0,2647.0,215.0
2023-01-29 01:00:00,11653.0,1623.0,327.0,266.0,0.0,2629.0,187.0
2023-01-29 02:00:00,11209.0,1528.0,328.0,261.0,0.0,2753.0,234.0
2023-01-29 03:00:00,11361.0,1561.0,327.0,251.0,0.0,2955.0,260.0
2023-01-29 04:00:00,11301.0,1514.0,327.0,246.0,0.0,3034.0,262.0
2023-01-29 05:00:00,11684.0,1525.0,327.0,245.0,0.0,2978.0,260.0
2023-01-29 06:00:00,11759.0,1530.0,329.0,245.0,28.0,2986.0,259.0
2023-01-29 07:00:00,11971.0,1762.0,326.0,255.0,237.0,3236.0,260.0
2023-01-29 08:00:00,11860.0,1814.0,327.0,264.0,611.0,3598.0,263.0
2023-01-29 09:00:00,11902.0,1810.0,327.0,274.0,1105.0,3789.0,259.0
2023-01-29 10:00:00,11731.0,1787.0,328.0,274.0,1325.0,3922.0,260.0
2023-01-29 11:00:00,11583.0,1561.0,327.0,271.0,1161.0,4118.0,261.0
2023-01-29 12:00:00,11396.0,1514.0,326.0,267.0,1000.0,4220.0,260.0
2023-01-29 13:00:00,11352.0,1514.0,327.0,266.0,751.0,4411.0,259.0
2023-01-29 14:00:00,11366.0,1526.0,325.0,264.0,339.0,4392.0,261.0
2023-01-29 15:00:00,11586.0,1520.0,326.0,320.0,65.0,4513.0,264.0
2023-01-29 16:00:00,11825.0,1546.0,326.0,336.0,0.0,4845.0,260.0
2023-01-29 17:00:00,11243.0,1515.0,327.0,338.0,0.0,5170.0,261.0
2023-01-29 18:00:00,10839.0,1521.0,328.0,337.0,0.0,5451.0,260.0
2023-01-29 19:00:00,10885.0,1534.0,329.0,287.0,0.0,5722.0,260.0
2023-01-29 20:00:00,10132.0,1520.0,329.0,278.0,0.0,6017.0,259.0
2023-01-29 21:00:00,9054.0,1462.0,326.0,262.0,0.0,6258.0,256.0
2023-01-29 22:00:00,8101.0,1407.0,327.0,252.0,0.0,6471.0,183.0
2023-01-29 23:00:00,8226.0,1454.0,327.0,268.0,0.0,6580.0,177.0
