UTC time,coal,nat_gas,oil,hydro,solar,wind,biomass
2023-11-18 00:00:00,10703.0,2125.0,382.0,177.0,0.0,1074.0,269.0
2023-11-18 01:00:00,10615.0,2135.0,384.0,177.0,0.0,1037.0,271.0
2023-11-18 02:00:00,10725.0,2200.0,383.0,177.0,0.0,1140.0,269.0
2023-11-18 03:00:00,10728.0,2175.0,384.0,177.0,0.0,1222.0,270.0
2023-11-18 04:00:00,10459.0,1887.0,387.0,177.0,0.0,1057.0,270.0
2023-11-18 05:00:00,11230.0,1854.0,390.0,219.0,4.0,945.0,276.0
2023-11-18 06:00:00,11733.0,1851.0,391.0,231.0,112.0,880.0,279.0
2023-11-18 07:00:00,11989.0,1853.0,394.0,243.0,400.0,795.0,276.0
2023-11-18 08:00:00,12198.0,1986.0,395.0,258.0,806.0,677.0,270.0
2023-11-18 09:00:00,12209.0,2091.0,395.0,249.0,1240.0,549.0,274.0
2023-11-18 10:00:00,12437.0,2188.0,389.0,193.0,1541.0,464.0,274.0
2023-11-18 11:00:00,12362.0,2155.0,387.0,185.0,1305.0,373.0,272.0
2023-11-18 12:00:00,12193.0,1905.0,382.0,227.0,976.0,338.0,272.0
2023-11-18 13:00:00,12014.0,1821.0,384.0,236.0,592.0,318.0,274.0
2023-11-18 14:00:00,12759.0,2201.0,383.0,235.0,189.0,269.0,281.0
2023-11-18 15:00:00,13316.0,2440.0,383.0,246.0,7.0,331.0,285.0
2023-11-18 16:00:00,13308.0,2449.0,383.0,260.0,0.0,374.0,284.0
2023-11-18 17:00:00,12846.0,2450.0,385.0,267.0,0.0,517.0,290.0
2023-11-18 18:00:00,12339.0,2427.0,384.0,265.0,0.0,687.0,270.0
2023-11-18 19:00:00,12321.0,2008.0,383.0,256.0,0.0,849.0,237.0
2023-11-18 20:00:00,11971.0,1801.0,380.0,243.0,0.0,1083.0,228.0
2023-11-18 21:00:00,11333.0,1655.0,380.0,186.0,0.0,1371.0,229.0
2023-11-18 22:00:00,10614.0,1664.0,380.0,181.0,0.0,1530.0,230.0
2023-11-18 23:00:00,9266.0,1648.0,381.0,178.0,0.0,1776.0,228.0
