UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast
2023-09-11 00:00:00,2024-07-17 00:00:00,3.1,1.676328848153958,291.1772752021632,284.5260435245653,0.0,0.0,9870.87269,615.10564,266.98154,119.96651,0.0,342.00002,251.7874
2023-09-11 01:00:00,2024-07-17 00:00:00,3.1,1.6606902014066427,290.0478283384164,285.02791330348106,0.0,0.0,9646.86977,647.60451,270.88661,121.32322,0.0,297.0,251.97811
2023-09-11 02:00:00,2024-07-17 00:00:00,3.1,1.6606902014066427,290.0478283384164,285.02791330348106,0.0,0.0,9564.93314,639.0682,274.16221,125.10421,224.17298,257.99999,254.38275
2023-09-11 03:00:00,2024-07-17 00:00:00,3.1,1.6606902014066427,290.0478283384164,285.02791330348106,0.0,0.0,9481.14219,641.76248,272.63244,122.72597,643.97089,226.0,256.78732
2023-09-11 04:00:00,2024-07-17 00:00:00,3.1,1.5949307748105837,292.8445152290068,285.7791427191296,25.043678924000744,0.0,9365.46613,661.42935,273.57164,128.83302,1266.37974,193.99999,256.17731
2023-09-11 05:00:00,2024-07-17 00:00:00,3.1,1.5949307748105837,292.8445152290068,285.7791427191296,25.043678924000744,0.0,9452.92746,658.51799,273.0107,132.90329,2279.67443,158.0,250.72703
2023-09-11 06:00:00,2024-07-17 00:00:00,3.1,1.5949307748105837,292.8445152290068,285.7791427191296,25.043678924000744,0.0,9645.26361,664.01049,273.23823,136.51171,3877.9055,116.0,252.05096
2023-09-11 07:00:00,2024-07-17 00:00:00,3.1,1.988795714205748,298.81184317511486,286.06431224086,405.03570324427386,0.0024608136606343,9930.72933,665.53949,273.81303,137.6183,5514.94608,82.0,248.47565
2023-09-11 08:00:00,2024-07-17 00:00:00,3.1,1.988795714205748,298.81184317511486,286.06431224086,405.03570324427386,0.0024608136606343,10255.77674,661.09547,274.33728,137.6403,6965.75205,72.0,252.63581
2023-09-11 09:00:00,2024-07-17 00:00:00,3.1,1.988795714205748,298.81184317511486,286.06431224086,405.03570324427386,0.0024608136606343,10711.90813,613.65686,274.5473,134.08065,7613.37519,77.0,251.6853
2023-09-11 10:00:00,2024-07-17 00:00:00,3.1,2.196154249882804,301.25699472201893,285.34256728273675,508.12487690815385,0.0177025156723094,11230.24723,655.21195,270.24256,127.13388,7839.37432,87.0,254.39581
2023-09-11 11:00:00,2024-07-17 00:00:00,3.1,2.196154249882804,301.25699472201893,285.34256728273675,508.12487690815385,0.0177025156723094,11664.80711,681.3473,273.07885,126.04109,7677.57488,96.0,258.00015
2023-09-11 12:00:00,2024-07-17 00:00:00,3.1,2.196154249882804,301.25699472201893,285.34256728273675,508.12487690815385,0.0177025156723094,12168.54067,687.13691,273.88879,133.41465,7022.96442,99.0,256.02118
2023-09-11 13:00:00,2024-07-17 00:00:00,3.1,1.7146246168056212,300.7602600181161,285.48305683785475,426.7020871174982,0.0064833454393343,12316.42647,711.3085,274.79297,144.53956,5888.04027,96.0,256.50365
2023-09-11 14:00:00,2024-07-17 00:00:00,3.1,1.7146246168056212,300.7602600181161,285.48305683785475,426.7020871174982,0.0064833454393343,12393.52868,742.23003,274.26104,151.09372,4362.46093,96.0,255.50077
2023-09-11 15:00:00,2024-07-17 00:00:00,3.1,1.7146246168056212,300.7602600181161,285.48305683785475,426.7020871174982,0.0064833454393343,12405.18037,769.63698,274.0167,155.92566,2886.18542,117.0,249.62468
2023-09-11 16:00:00,2024-07-17 00:00:00,3.1,1.694760820902088,294.9601354990613,285.23765962305424,245.80600995442703,0.0460340468883673,12477.48568,785.78921,272.38816,155.99767,1626.302,175.00001,247.81679
2023-09-11 17:00:00,2024-07-17 00:00:00,3.1,1.694760820902088,294.9601354990613,285.23765962305424,245.80600995442703,0.0460340468883673,12575.83338,791.62585,273.08105,156.05663,942.09518,245.99999,245.59826
2023-09-11 18:00:00,2024-07-17 00:00:00,3.1,1.694760820902088,294.9601354990613,285.23765962305424,245.80600995442703,0.0460340468883673,12434.60113,765.02806,272.22749,153.84774,621.20239,299.99999,237.28337
2023-09-11 19:00:00,2024-07-17 00:00:00,3.1,1.983623393847763,293.1481621501824,285.0030434511768,0.0,0.1239417770228305,12237.91418,760.2991,271.46188,154.38446,456.66085,334.00001,237.97286
2023-09-11 20:00:00,2024-07-17 00:00:00,3.1,1.983623393847763,293.1481621501824,285.0030434511768,0.0,0.1239417770228305,11978.54245,746.80935,269.75218,151.04456,227.18651,367.99999,243.83694
2023-09-11 21:00:00,2024-07-17 00:00:00,3.1,1.983623393847763,293.1481621501824,285.0030434511768,0.0,0.1239417770228305,11716.3393,743.14148,270.06513,142.57518,0.0,404.99999,245.79996
2023-09-11 22:00:00,2024-07-17 00:00:00,3.1,1.9983559489124545,291.94225126458747,284.8892211812665,0.0,0.1867654070865204,11508.9956,739.68679,270.68126,135.18546,0.0,425.0,244.74394
2023-09-11 23:00:00,2024-07-17 00:00:00,3.1,1.9983559489124545,291.94225126458747,284.8892211812665,0.0,0.1867654070865204,11275.45095,752.32016,270.70853,124.086,0.0,446.00002,246.37955
2023-09-12 00:00:00,2024-07-17 00:00:00,3.1,1.9983559489124545,291.94225126458747,284.8892211812665,0.0,0.1867654070865204,9871.35351,615.10564,264.4072,118.37627,0.0,722.56377,242.50653
2023-09-12 01:00:00,2024-07-17 00:00:00,3.1,2.14913210531509,291.04425409236967,284.8541801452284,0.0,0.1244181060545901,10178.6234,647.60451,268.22538,118.64274,0.0,729.10813,242.75881
2023-09-12 02:00:00,2024-07-17 00:00:00,3.1,2.14913210531509,291.04425409236967,284.8541801452284,0.0,0.1244181060545901,10608.77338,639.0682,271.431,120.3586,171.94668,716.09693,245.21127
2023-09-12 03:00:00,2024-07-17 00:00:00,3.1,2.14913210531509,291.04425409236967,284.8541801452284,0.0,0.1244181060545901,10812.33248,641.76248,269.92993,115.6707,587.22777,741.17382,247.59177
2023-09-12 04:00:00,2024-07-17 00:00:00,3.1,2.4760765826592763,293.22740664052844,285.86824016245214,20.89097849655566,0.2234314161385685,10832.99114,661.42935,270.85467,119.91456,1178.81004,768.40878,247.03551
2023-09-12 05:00:00,2024-07-17 00:00:00,3.1,2.4760765826592763,293.22740664052844,285.86824016245214,20.89097849655566,0.2234314161385685,10927.34737,658.51799,270.30327,123.66172,2096.77475,779.71701,241.77057
2023-09-12 06:00:00,2024-07-17 00:00:00,3.1,2.4760765826592763,293.22740664052844,285.86824016245214,20.89097849655566,0.2234314161385685,11009.3037,664.01049,270.52601,128.38561,3499.52787,804.44771,243.128
2023-09-12 07:00:00,2024-07-17 00:00:00,3.1,4.085777735667859,298.50030020328575,286.2598795527051,350.4521481612949,0.1673297393180559,11120.8797,665.53949,271.09556,131.58616,4906.23303,810.67828,239.69169
2023-09-12 08:00:00,2024-07-17 00:00:00,3.1,4.085777735667859,298.50030020328575,286.2598795527051,350.4521481612949,0.1673297393180559,11226.64275,661.09547,271.60008,134.21639,6123.4234,834.86506,243.74343
2023-09-12 09:00:00,2024-07-17 00:00:00,3.1,4.085777735667859,298.50030020328575,286.2598795527051,350.4521481612949,0.1673297393180559,11545.78762,613.65686,271.81065,133.15333,6616.03692,829.96618,242.84591
2023-09-12 10:00:00,2024-07-17 00:00:00,3.1,5.085005467265239,300.01466721387806,285.80895260507407,437.67725529646026,0.2220344029406019,11926.9094,655.21195,267.57821,128.10759,6734.19262,835.2573,245.50849
2023-09-12 11:00:00,2024-07-17 00:00:00,3.1,5.085005467265239,300.01466721387806,285.80895260507407,437.67725529646026,0.2220344029406019,12295.00694,681.3473,270.35819,127.35036,6539.91196,847.70252,249.06777
2023-09-12 12:00:00,2024-07-17 00:00:00,3.1,5.085005467265239,300.01466721387806,285.80895260507407,437.67725529646026,0.2220344029406019,12726.36108,687.13691,271.16169,133.57386,5953.16144,871.05869,247.1898
2023-09-12 13:00:00,2024-07-17 00:00:00,3.1,4.99784307687386,297.9890744891537,286.1743295830598,340.40197477915103,0.1759466508416034,12768.49133,711.3085,272.07225,142.27264,4976.4514,884.415,247.73593
2023-09-12 14:00:00,2024-07-17 00:00:00,3.1,4.99784307687386,297.9890744891537,286.1743295830598,340.40197477915103,0.1759466508416034,12797.08415,742.23003,271.54791,146.83233,3703.49898,882.03942,246.81426
2023-09-12 15:00:00,2024-07-17 00:00:00,3.1,4.99784307687386,297.9890744891537,286.1743295830598,340.40197477915103,0.1759466508416034,12710.24226,769.63698,271.328,148.94208,2508.8322,875.25019,241.12214
2023-09-12 16:00:00,2024-07-17 00:00:00,3.1,4.593957939368556,292.1319528958368,286.113708865968,194.21181916243685,1.0659383201250252,12547.28371,785.78921,269.74117,147.50003,1511.82068,871.78535,239.39012
2023-09-12 17:00:00,2024-07-17 00:00:00,3.1,4.593957939368556,292.1319528958368,286.113708865968,194.21181916243685,1.0659383201250252,12321.32844,791.62585,270.42292,146.78716,1010.70653,858.59094,237.27613
2023-09-12 18:00:00,2024-07-17 00:00:00,3.1,4.593957939368556,292.1319528958368,286.113708865968,194.21181916243685,1.0659383201250252,11838.30608,765.02806,269.57725,145.43313,793.92881,862.00811,229.168
2023-09-12 19:00:00,2024-07-17 00:00:00,3.1,4.258433992990823,289.6055791487539,285.98930648135405,0.0,0.7274307472372863,11368.22165,760.2991,268.81696,147.52366,667.71586,882.61857,229.75878
2023-09-12 20:00:00,2024-07-17 00:00:00,3.1,4.258433992990823,289.6055791487539,285.98930648135405,0.0,0.7274307472372863,10931.39842,746.80935,267.135,145.8691,438.8673,896.9881,235.47269
2023-09-12 21:00:00,2024-07-17 00:00:00,3.1,4.258433992990823,289.6055791487539,285.98930648135405,0.0,0.7274307472372863,10615.97764,743.14148,267.4493,139.50145,174.06509,918.10772,237.27469
2023-09-12 22:00:00,2024-07-17 00:00:00,3.1,4.080093982395381,287.8430416698822,285.4495116971627,0.0,0.938638404474283,10437.60015,739.68679,268.04892,133.22613,11.68671,943.7961,236.25224
2023-09-12 23:00:00,2024-07-17 00:00:00,3.1,4.080093982395381,287.8430416698822,285.4495116971627,0.0,0.938638404474283,10361.25411,752.32016,268.05926,123.02735,0.0,987.40087,237.89208
2023-09-13 00:00:00,2024-07-17 00:00:00,3.1,4.080093982395381,287.8430416698822,285.4495116971627,0.0,0.938638404474283,9608.29428,615.10564,261.99919,117.86726,0.0,722.56377,234.93075
2023-09-13 01:00:00,2024-07-17 00:00:00,3.1,3.7787824082866734,286.5912799270268,284.4367995696974,0.0,0.0558695121990628,9956.06715,647.60451,265.7361,117.0052,0.0,729.10813,235.23325
2023-09-13 02:00:00,2024-07-17 00:00:00,3.1,3.7787824082866734,286.5912799270268,284.4367995696974,0.0,0.0558695121990628,10425.97192,639.0682,268.87625,116.71626,146.70564,716.09693,237.7248
2023-09-13 03:00:00,2024-07-17 00:00:00,3.1,3.7787824082866734,286.5912799270268,284.4367995696974,0.0,0.0558695121990628,10666.76117,641.76248,267.40205,109.88233,539.77465,741.17382,240.08564
2023-09-13 04:00:00,2024-07-17 00:00:00,3.1,3.6144797715349135,287.14395307532425,283.78834207742324,14.863733854070656,0.0979268749185542,10731.55637,661.42935,268.31324,112.30427,1088.03644,768.40878,239.57325
2023-09-13 05:00:00,2024-07-17 00:00:00,3.1,3.6144797715349135,287.14395307532425,283.78834207742324,14.863733854070656,0.0979268749185542,10851.80769,658.51799,267.77076,115.48491,1923.18519,779.71701,234.45959
2023-09-13 06:00:00,2024-07-17 00:00:00,3.1,3.6144797715349135,287.14395307532425,283.78834207742324,14.863733854070656,0.0979268749185542,10939.37574,664.01049,267.98901,120.96005,3180.62256,804.44771,235.84437
2023-09-13 07:00:00,2024-07-17 00:00:00,3.1,3.734708190406336,290.43625799053007,282.62321721860803,298.87149437680125,0.0287463459644431,11030.00787,665.53949,268.55368,125.83054,4426.24361,810.67828,232.52152
2023-09-13 08:00:00,2024-07-17 00:00:00,3.1,3.734708190406336,290.43625799053007,282.62321721860803,298.87149437680125,0.0287463459644431,11100.83508,661.09547,269.03974,130.65105,5489.0509,834.86506,236.48478
2023-09-13 09:00:00,2024-07-17 00:00:00,3.1,3.734708190406336,290.43625799053007,282.62321721860803,298.87149437680125,0.0287463459644431,11378.90327,613.65686,269.25082,131.71544,5890.63969,829.96618,235.63051
