Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
35832,2023-02-02 00:00:00,465.41,9886.0,1480.0,290.0,252.0,0.0,5405.0,260.0
35833,2023-02-02 01:00:00,473.85,9958.0,1482.0,292.0,253.0,0.0,5134.0,260.0
35834,2023-02-02 02:00:00,480.78,10268.0,1475.0,293.0,253.0,0.0,5069.0,256.0
35835,2023-02-02 03:00:00,486.65,10618.0,1465.0,290.0,262.0,0.0,5044.0,259.0
35836,2023-02-02 04:00:00,487.51,10840.0,1470.0,291.0,263.0,0.0,5137.0,256.0
35837,2023-02-02 05:00:00,504.92,12361.0,1481.0,291.0,239.0,0.0,5293.0,260.0
35838,2023-02-02 06:00:00,525.79,13671.0,1559.0,293.0,231.0,52.0,5014.0,264.0
35839,2023-02-02 07:00:00,520.54,14154.0,1776.0,294.0,238.0,272.0,5159.0,264.0
35840,2023-02-02 08:00:00,507.89,13958.0,1741.0,294.0,248.0,710.0,5208.0,231.0
35841,2023-02-02 09:00:00,494.21,13697.0,1641.0,296.0,252.0,1225.0,5222.0,202.0
35842,2023-02-02 10:00:00,479.47,13367.0,1557.0,301.0,249.0,1378.0,5555.0,237.0
35843,2023-02-02 11:00:00,473.27,13343.0,1548.0,304.0,273.0,1329.0,5832.0,269.0
35844,2023-02-02 12:00:00,467.38,12921.0,1589.0,301.0,276.0,1368.0,5806.0,269.0
35845,2023-02-02 13:00:00,483.84,13124.0,1678.0,297.0,276.0,933.0,5569.0,270.0
35846,2023-02-02 14:00:00,508.35,13545.0,1851.0,296.0,276.0,468.0,5131.0,267.0
35847,2023-02-02 15:00:00,535.45,14306.0,1882.0,297.0,281.0,126.0,4671.0,268.0
35848,2023-02-02 16:00:00,551.83,14898.0,1892.0,298.0,332.0,0.0,4316.0,270.0
35849,2023-02-02 17:00:00,558.36,14894.0,1892.0,302.0,339.0,0.0,4051.0,268.0
35850,2023-02-02 18:00:00,568.58,15113.0,1895.0,305.0,340.0,0.0,3733.0,266.0
35851,2023-02-02 19:00:00,581.01,14911.0,1905.0,304.0,336.0,0.0,3206.0,268.0
35852,2023-02-02 20:00:00,593.22,14310.0,1909.0,307.0,271.0,0.0,2669.0,268.0
35853,2023-02-02 21:00:00,595.63,13454.0,1764.0,313.0,254.0,0.0,2429.0,262.0
35854,2023-02-02 22:00:00,599.83,12954.0,1623.0,313.0,255.0,0.0,2221.0,260.0
35855,2023-02-02 23:00:00,596.41,11876.0,1526.0,311.0,239.0,0.0,2083.0,257.0
