UTC time,coal,nat_gas,oil,hydro,solar,wind,biomass
2023-01-17 00:00:00,11024.0,1599.0,299.0,232.0,0.0,4366.0,239.0
2023-01-17 01:00:00,10772.0,1597.0,298.0,232.0,0.0,4394.0,243.0
2023-01-17 02:00:00,10723.0,1582.0,295.0,231.0,0.0,4483.0,241.0
2023-01-17 03:00:00,10831.0,1598.0,296.0,231.0,0.0,4300.0,242.0
2023-01-17 04:00:00,11155.0,1621.0,299.0,231.0,0.0,4346.0,240.0
2023-01-17 05:00:00,12731.0,1676.0,302.0,231.0,0.0,4320.0,245.0
2023-01-17 06:00:00,14120.0,1703.0,302.0,287.0,26.0,4259.0,249.0
2023-01-17 07:00:00,14544.0,1802.0,302.0,301.0,241.0,4144.0,247.0
2023-01-17 08:00:00,14412.0,1826.0,303.0,256.0,695.0,4043.0,255.0
2023-01-17 09:00:00,13903.0,1669.0,303.0,277.0,1277.0,4041.0,258.0
2023-01-17 10:00:00,13454.0,1627.0,303.0,278.0,1803.0,3943.0,261.0
2023-01-17 11:00:00,13128.0,1576.0,300.0,283.0,2205.0,3844.0,260.0
2023-01-17 12:00:00,12999.0,1601.0,300.0,285.0,1972.0,3793.0,260.0
2023-01-17 13:00:00,13431.0,1627.0,299.0,296.0,1362.0,3535.0,257.0
2023-01-17 14:00:00,14102.0,1758.0,300.0,345.0,475.0,3498.0,260.0
2023-01-17 15:00:00,15017.0,2030.0,301.0,363.0,22.0,3391.0,255.0
2023-01-17 16:00:00,15178.0,2046.0,303.0,366.0,0.0,3494.0,260.0
2023-01-17 17:00:00,15156.0,2068.0,305.0,370.0,0.0,3212.0,260.0
2023-01-17 18:00:00,15202.0,2069.0,308.0,370.0,0.0,2676.0,259.0
2023-01-17 19:00:00,15043.0,2033.0,308.0,358.0,0.0,2344.0,258.0
2023-01-17 20:00:00,14056.0,1987.0,310.0,306.0,0.0,2039.0,258.0
2023-01-17 21:00:00,13388.0,1911.0,314.0,256.0,0.0,1547.0,254.0
2023-01-17 22:00:00,12972.0,1684.0,316.0,234.0,0.0,1192.0,245.0
2023-01-17 23:00:00,12678.0,1674.0,317.0,225.0,0.0,1290.0,250.0
