datetime,avg_hydro_production_forecast
2023-06-27T00:00:00.000000000,1443.19122
2023-06-27T01:00:00.000000000,1485.27838
2023-06-27T02:00:00.000000000,1458.86894
2023-06-27T03:00:00.000000000,1435.53157
2023-06-27T04:00:00.000000000,1359.6679
2023-06-27T05:00:00.000000000,1315.86545
2023-06-27T06:00:00.000000000,1267.01951
2023-06-27T07:00:00.000000000,1188.09138
2023-06-27T08:00:00.000000000,1118.86775
2023-06-27T09:00:00.000000000,1125.98984
2023-06-27T10:00:00.000000000,1133.98697
2023-06-27T11:00:00.000000000,1132.34605
2023-06-27T12:00:00.000000000,1110.14599
2023-06-27T13:00:00.000000000,1106.18253
2023-06-27T14:00:00.000000000,1136.48262
2023-06-27T15:00:00.000000000,1095.37529
2023-06-27T16:00:00.000000000,1240.83027
2023-06-27T17:00:00.000000000,1209.85001
2023-06-27T18:00:00.000000000,1231.64208
2023-06-27T19:00:00.000000000,1272.16872
2023-06-27T20:00:00.000000000,1341.85649
2023-06-27T21:00:00.000000000,1406.76189
2023-06-27T22:00:00.000000000,1480.49092
2023-06-27T23:00:00.000000000,1456.113
2023-06-28T00:00:00.000000000,1463.22936
2023-06-28T01:00:00.000000000,1508.2438
2023-06-28T02:00:00.000000000,1484.11003
2023-06-28T03:00:00.000000000,1452.84427
2023-06-28T04:00:00.000000000,1364.92211
2023-06-28T05:00:00.000000000,1310.68583
2023-06-28T06:00:00.000000000,1240.88516
2023-06-28T07:00:00.000000000,1137.87794
2023-06-28T08:00:00.000000000,1048.98542
2023-06-28T09:00:00.000000000,1036.48841
2023-06-28T10:00:00.000000000,1030.06888
2023-06-28T11:00:00.000000000,1017.7681
2023-06-28T12:00:00.000000000,989.57806
2023-06-28T13:00:00.000000000,988.3769
2023-06-28T14:00:00.000000000,1024.12556
2023-06-28T15:00:00.000000000,995.23015
2023-06-28T16:00:00.000000000,1152.32408
2023-06-28T17:00:00.000000000,1133.59471
2023-06-28T18:00:00.000000000,1175.46792
2023-06-28T19:00:00.000000000,1233.87681
2023-06-28T20:00:00.000000000,1317.55283
2023-06-28T21:00:00.000000000,1400.7193
2023-06-28T22:00:00.000000000,1488.56564
2023-06-28T23:00:00.000000000,1470.01345
2023-06-29T00:00:00.000000000,1399.74739
2023-06-29T01:00:00.000000000,1447.86526
2023-06-29T02:00:00.000000000,1427.01302
2023-06-29T03:00:00.000000000,1398.36656
2023-06-29T04:00:00.000000000,1312.16697
2023-06-29T05:00:00.000000000,1259.34403
2023-06-29T06:00:00.000000000,1185.67677
2023-06-29T07:00:00.000000000,1078.1356
2023-06-29T08:00:00.000000000,985.96239
2023-06-29T09:00:00.000000000,966.52848
2023-06-29T10:00:00.000000000,953.74326
2023-06-29T11:00:00.000000000,935.61656
2023-06-29T12:00:00.000000000,903.27119
2023-06-29T13:00:00.000000000,898.24354
2023-06-29T14:00:00.000000000,931.16417
2023-06-29T15:00:00.000000000,903.68981
2023-06-29T16:00:00.000000000,1054.83125
2023-06-29T17:00:00.000000000,1037.25294
2023-06-29T18:00:00.000000000,1082.59392
2023-06-29T19:00:00.000000000,1145.61446
2023-06-29T20:00:00.000000000,1231.4747
2023-06-29T21:00:00.000000000,1320.08515
2023-06-29T22:00:00.000000000,1413.1783
2023-06-29T23:00:00.000000000,1401.57924
2023-06-30T00:00:00.000000000,1283.49717
2023-06-30T01:00:00.000000000,1324.39692
2023-06-30T02:00:00.000000000,1299.83037
2023-06-30T03:00:00.000000000,1271.57231
2023-06-30T04:00:00.000000000,1185.11889
2023-06-30T05:00:00.000000000,1135.66414
2023-06-30T06:00:00.000000000,1057.14025
2023-06-30T07:00:00.000000000,948.58895
2023-06-30T08:00:00.000000000,856.23492
2023-06-30T09:00:00.000000000,833.55755
2023-06-30T10:00:00.000000000,821.41327
2023-06-30T11:00:00.000000000,806.81454
2023-06-30T12:00:00.000000000,783.36806
2023-06-30T13:00:00.000000000,787.18794
2023-06-30T14:00:00.000000000,831.52816
2023-06-30T15:00:00.000000000,818.54525
2023-06-30T16:00:00.000000000,966.43078
2023-06-30T17:00:00.000000000,952.23525
2023-06-30T18:00:00.000000000,1000.67434
2023-06-30T19:00:00.000000000,1061.85897
2023-06-30T20:00:00.000000000,1140.09153
2023-06-30T21:00:00.000000000,1219.56202
2023-06-30T22:00:00.000000000,1304.20036
2023-06-30T23:00:00.000000000,1287.51313
