Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
36096,2023-02-13 00:00:00,206.51,3691.0,6891.0,5600.0,5799.0,0.0,3698.0,251.0
36097,2023-02-13 01:00:00,208.38,3652.0,6920.0,5600.0,5718.0,0.0,3461.0,256.0
36098,2023-02-13 02:00:00,210.51,3617.0,6854.0,5600.0,5695.0,0.0,3080.0,259.0
36099,2023-02-13 03:00:00,217.02,3645.0,6937.0,5600.0,5853.0,0.0,2301.0,256.0
36100,2023-02-13 04:00:00,221.63,3659.0,6806.0,5601.0,6073.0,0.0,1515.0,256.0
36101,2023-02-13 05:00:00,220.55,3968.0,6977.0,5599.0,7791.0,39.0,747.0,257.0
36102,2023-02-13 06:00:00,224.17,4412.0,6988.0,5596.0,8015.0,598.0,621.0,262.0
36103,2023-02-13 07:00:00,221.44,4486.0,7109.0,5382.0,7733.0,1483.0,818.0,263.0
36104,2023-02-13 08:00:00,217.28,4492.0,7049.0,5251.0,7662.0,2178.0,827.0,256.0
36105,2023-02-13 09:00:00,209.58,4266.0,6632.0,5346.0,7197.0,2594.0,886.0,257.0
36106,2023-02-13 10:00:00,203.59,3984.0,6767.0,5412.0,6740.0,2770.0,1242.0,255.0
36107,2023-02-13 11:00:00,198.54,3922.0,6640.0,5477.0,6849.0,2731.0,1520.0,249.0
36108,2023-02-13 12:00:00,205.84,3976.0,6631.0,5358.0,6132.0,2349.0,1902.0,251.0
36109,2023-02-13 13:00:00,209.63,4044.0,6698.0,5387.0,6109.0,1935.0,2052.0,258.0
36110,2023-02-13 14:00:00,221.39,4113.0,6672.0,5372.0,6155.0,862.0,1839.0,257.0
36111,2023-02-13 15:00:00,226.37,4150.0,6745.0,5419.0,6515.0,103.0,1766.0,260.0
36112,2023-02-13 16:00:00,212.49,4149.0,6763.0,5515.0,8077.0,0.0,1847.0,264.0
36113,2023-02-13 17:00:00,217.32,4386.0,6813.0,5502.0,8104.0,0.0,1871.0,262.0
36114,2023-02-13 18:00:00,219.97,4565.0,6852.0,5503.0,8148.0,0.0,1967.0,262.0
36115,2023-02-13 19:00:00,220.34,4581.0,6963.0,5512.0,8165.0,0.0,2011.0,261.0
36116,2023-02-13 20:00:00,221.6,4581.0,6907.0,5514.0,7903.0,0.0,2078.0,260.0
36117,2023-02-13 21:00:00,228.38,4440.0,7019.0,5536.0,6895.0,0.0,1999.0,258.0
36118,2023-02-13 22:00:00,227.6,4328.0,6603.0,5547.0,6200.0,0.0,2252.0,256.0
36119,2023-02-13 23:00:00,231.29,4367.0,6989.0,5546.0,6144.0,0.0,2233.0,251.0
