UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass
2023-07-31 00:00:00,2932.0,4929.0,5448.0,4691.0,0.0,3672.0,126.0
2023-07-31 01:00:00,2966.0,4934.0,5446.0,5333.0,0.0,2587.0,127.0
2023-07-31 02:00:00,3576.0,4961.0,5444.0,6221.0,0.0,1493.0,124.0
2023-07-31 03:00:00,3150.0,4944.0,5445.0,6065.0,5.0,1620.0,124.0
2023-07-31 04:00:00,3131.0,4909.0,5443.0,6426.0,111.0,1339.0,128.0
2023-07-31 05:00:00,3301.0,4887.0,5445.0,7029.0,402.0,838.0,135.0
2023-07-31 06:00:00,3465.0,4866.0,5380.0,6892.0,743.0,715.0,131.0
2023-07-31 07:00:00,3597.0,4862.0,5326.0,6941.0,1138.0,658.0,129.0
2023-07-31 08:00:00,3556.0,4853.0,5314.0,6593.0,1569.0,800.0,131.0
2023-07-31 09:00:00,3578.0,4872.0,5292.0,6239.0,1849.0,1258.0,129.0
2023-07-31 10:00:00,3468.0,4849.0,5222.0,6377.0,2127.0,1433.0,130.0
2023-07-31 11:00:00,2929.0,4817.0,5287.0,6032.0,2046.0,1408.0,127.0
2023-07-31 12:00:00,2988.0,4834.0,5177.0,6300.0,1842.0,1176.0,130.0
2023-07-31 13:00:00,3018.0,4831.0,5245.0,6737.0,1786.0,874.0,128.0
2023-07-31 14:00:00,2964.0,4876.0,5170.0,6786.0,1213.0,1062.0,129.0
2023-07-31 15:00:00,2930.0,5008.0,5352.0,6923.0,686.0,1015.0,135.0
2023-07-31 16:00:00,2970.0,5017.0,5384.0,7359.0,306.0,534.0,141.0
2023-07-31 17:00:00,3319.0,5024.0,5384.0,7313.0,53.0,245.0,146.0
2023-07-31 18:00:00,3719.0,5069.0,5385.0,7138.0,1.0,342.0,145.0
2023-07-31 19:00:00,3676.0,5078.0,5378.0,6559.0,0.0,249.0,146.0
2023-07-31 20:00:00,3627.0,5084.0,5372.0,6187.0,0.0,214.0,148.0
2023-07-31 21:00:00,3312.0,5062.0,5375.0,4923.0,0.0,449.0,143.0
2023-07-31 22:00:00,3221.0,5058.0,5391.0,5429.0,0.0,420.0,143.0
2023-07-31 23:00:00,3213.0,4848.0,5402.0,5435.0,0.0,477.0,140.0
