UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass
2023-09-07 00:00:00,3363.0,4129.0,5497.0,4099.0,0.0,6493.0,174.0
2023-09-07 01:00:00,3425.0,4204.0,5497.0,4559.0,0.0,6347.0,171.0
2023-09-07 02:00:00,3491.0,4244.0,5499.0,4980.0,0.0,5861.0,170.0
2023-09-07 03:00:00,3604.0,4417.0,5498.0,5561.0,1.0,4734.0,172.0
2023-09-07 04:00:00,3699.0,4426.0,5496.0,6301.0,151.0,3900.0,171.0
2023-09-07 05:00:00,3674.0,4413.0,5499.0,6614.0,801.0,3086.0,172.0
2023-09-07 06:00:00,3675.0,4390.0,5232.0,6522.0,1675.0,2755.0,174.0
2023-09-07 07:00:00,3564.0,4412.0,5217.0,5480.0,2527.0,3485.0,174.0
2023-09-07 08:00:00,3330.0,4212.0,5292.0,4541.0,3136.0,3877.0,169.0
2023-09-07 09:00:00,3382.0,4131.0,5253.0,4648.0,3443.0,3090.0,177.0
2023-09-07 10:00:00,3377.0,4181.0,5310.0,5380.0,3479.0,2596.0,170.0
2023-09-07 11:00:00,3359.0,4136.0,5174.0,6120.0,3332.0,2395.0,172.0
2023-09-07 12:00:00,3342.0,4126.0,5273.0,5493.0,3020.0,2807.0,177.0
2023-09-07 13:00:00,3609.0,4168.0,5145.0,5733.0,2443.0,2898.0,181.0
2023-09-07 14:00:00,3951.0,4350.0,5323.0,6137.0,1592.0,2410.0,184.0
2023-09-07 15:00:00,4757.0,4496.0,5379.0,6674.0,660.0,1827.0,187.0
2023-09-07 16:00:00,4675.0,4693.0,5400.0,7127.0,66.0,1218.0,188.0
2023-09-07 17:00:00,4725.0,4735.0,5419.0,7584.0,0.0,910.0,184.0
2023-09-07 18:00:00,4660.0,4627.0,5436.0,6678.0,0.0,984.0,186.0
2023-09-07 19:00:00,4602.0,4527.0,5435.0,6327.0,0.0,1017.0,184.0
2023-09-07 20:00:00,4639.0,4394.0,5443.0,6182.0,0.0,1042.0,178.0
2023-09-07 21:00:00,4055.0,4380.0,5454.0,5286.0,0.0,1230.0,176.0
2023-09-07 22:00:00,3916.0,4394.0,5472.0,5280.0,0.0,1714.0,174.0
2023-09-07 23:00:00,3841.0,4580.0,5481.0,5281.0,0.0,3225.0,172.0
