Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
40416,2023-08-12 00:00:00,163.96,2973.0,1603.0,5460.0,5486.0,0.0,5790.0,153.0
40417,2023-08-12 01:00:00,158.86,3105.0,1097.0,5458.0,5725.0,0.0,5771.0,153.0
40418,2023-08-12 02:00:00,176.16,3659.0,1040.0,5458.0,5860.0,0.0,5465.0,151.0
40419,2023-08-12 03:00:00,180.89,3729.0,924.0,5456.0,5928.0,28.0,4833.0,154.0
40420,2023-08-12 04:00:00,184.23,3800.0,900.0,5453.0,7166.0,296.0,3288.0,155.0
40421,2023-08-12 05:00:00,182.87,3685.0,904.0,5452.0,7740.0,976.0,1962.0,158.0
40422,2023-08-12 06:00:00,175.68,3521.0,880.0,5455.0,7528.0,1772.0,1745.0,155.0
40423,2023-08-12 07:00:00,157.35,2874.0,830.0,5458.0,6881.0,2584.0,1302.0,153.0
40424,2023-08-12 08:00:00,179.75,2860.0,820.0,5455.0,3953.0,3119.0,841.0,148.0
40425,2023-08-12 09:00:00,182.11,2884.0,810.0,5453.0,4035.0,3166.0,562.0,141.0
40426,2023-08-12 10:00:00,185.67,3012.0,792.0,5454.0,4307.0,2995.0,538.0,160.0
40427,2023-08-12 11:00:00,196.89,3006.0,793.0,4737.0,4227.0,2624.0,562.0,125.0
40428,2023-08-12 12:00:00,186.44,3021.0,816.0,5452.0,4492.0,2443.0,802.0,121.0
40429,2023-08-12 13:00:00,184.34,3033.0,830.0,5452.0,4777.0,1970.0,1195.0,120.0
40430,2023-08-12 14:00:00,188.61,3182.0,1281.0,5452.0,6145.0,1522.0,1167.0,121.0
40431,2023-08-12 15:00:00,215.45,3901.0,1952.0,5454.0,7717.0,790.0,853.0,125.0
40432,2023-08-12 16:00:00,231.96,3866.0,2748.0,5455.0,7847.0,228.0,488.0,127.0
40433,2023-08-12 17:00:00,238.14,3901.0,3069.0,5458.0,7913.0,9.0,490.0,127.0
40434,2023-08-12 18:00:00,254.45,3914.0,4201.0,5455.0,7745.0,0.0,380.0,128.0
40435,2023-08-12 19:00:00,258.58,3911.0,4299.0,5453.0,7619.0,0.0,223.0,126.0
40436,2023-08-12 20:00:00,260.58,3819.0,4200.0,5448.0,7122.0,0.0,228.0,126.0
40437,2023-08-12 21:00:00,273.26,3762.0,4288.0,5449.0,5923.0,0.0,309.0,121.0
40438,2023-08-12 22:00:00,262.15,3650.0,3615.0,5449.0,5565.0,0.0,667.0,120.0
40439,2023-08-12 23:00:00,233.02,3008.0,3804.0,5452.0,5950.0,0.0,1325.0,116.0
