UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass
2023-01-27 00:00:00,3899.0,7133.0,5592.0,8709.0,0.0,8235.0,264.0
2023-01-27 01:00:00,3746.0,7138.0,5585.0,8552.0,0.0,9461.0,265.0
2023-01-27 02:00:00,3839.0,7108.0,5584.0,8645.0,0.0,9219.0,269.0
2023-01-27 03:00:00,3909.0,7109.0,5589.0,8769.0,0.0,8978.0,269.0
2023-01-27 04:00:00,3878.0,7103.0,5592.0,9823.0,0.0,9213.0,269.0
2023-01-27 05:00:00,3938.0,7093.0,5592.0,10601.0,0.0,9446.0,266.0
2023-01-27 06:00:00,3930.0,7065.0,5570.0,11011.0,1.0,9808.0,269.0
2023-01-27 07:00:00,4054.0,7134.0,5481.0,11085.0,21.0,9772.0,253.0
2023-01-27 08:00:00,4214.0,7230.0,5312.0,10728.0,42.0,9619.0,259.0
2023-01-27 09:00:00,4248.0,7295.0,5290.0,10643.0,103.0,9923.0,263.0
2023-01-27 10:00:00,4179.0,7256.0,5395.0,10434.0,171.0,10162.0,262.0
2023-01-27 11:00:00,4121.0,7255.0,5355.0,11207.0,191.0,10223.0,259.0
2023-01-27 12:00:00,4038.0,7236.0,5436.0,11196.0,144.0,10222.0,266.0
2023-01-27 13:00:00,4038.0,7241.0,5379.0,11015.0,83.0,10368.0,253.0
2023-01-27 14:00:00,4099.0,7237.0,5376.0,10970.0,21.0,10400.0,273.0
2023-01-27 15:00:00,4125.0,7260.0,5468.0,11978.0,1.0,10342.0,275.0
2023-01-27 16:00:00,4114.0,7257.0,5545.0,11796.0,0.0,10320.0,277.0
2023-01-27 17:00:00,3919.0,7213.0,5543.0,11839.0,0.0,10277.0,279.0
2023-01-27 18:00:00,3843.0,7166.0,5543.0,11638.0,0.0,10169.0,278.0
2023-01-27 19:00:00,3908.0,7185.0,5547.0,11903.0,0.0,9945.0,275.0
2023-01-27 20:00:00,3831.0,7184.0,5562.0,11579.0,0.0,9193.0,278.0
2023-01-27 21:00:00,3785.0,7200.0,5561.0,10655.0,0.0,9114.0,264.0
2023-01-27 22:00:00,3999.0,7210.0,5571.0,9721.0,0.0,8914.0,262.0
2023-01-27 23:00:00,4176.0,7134.0,5595.0,9240.0,0.0,8472.0,268.0
