UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
2023-02-26 00:00:00,326.0,59.0,698.0,0.0,114.0,0.0,3.0,20.0
2023-02-26 01:00:00,336.0,59.0,698.0,0.0,101.0,0.0,3.0,20.0
2023-02-26 02:00:00,336.0,59.0,698.0,0.0,100.0,0.0,2.0,20.0
2023-02-26 03:00:00,340.0,61.0,698.0,0.0,108.0,0.0,2.0,20.0
2023-02-26 04:00:00,341.0,62.0,698.0,0.0,128.0,0.0,2.0,20.0
2023-02-26 05:00:00,287.0,64.0,698.0,0.0,311.0,0.0,2.0,20.0
2023-02-26 06:00:00,268.0,64.0,698.0,0.0,586.0,7.0,3.0,20.0
2023-02-26 07:00:00,266.0,65.0,698.0,0.0,604.0,25.0,3.0,20.0
2023-02-26 08:00:00,266.0,65.0,698.0,0.0,627.0,36.0,3.0,21.0
2023-02-26 09:00:00,266.0,63.0,697.0,0.0,582.0,43.0,3.0,21.0
2023-02-26 10:00:00,283.0,64.0,698.0,0.0,440.0,53.0,3.0,21.0
2023-02-26 11:00:00,284.0,62.0,698.0,0.0,284.0,55.0,3.0,20.0
2023-02-26 12:00:00,284.0,59.0,698.0,0.0,263.0,50.0,3.0,20.0
2023-02-26 13:00:00,284.0,60.0,698.0,0.0,254.0,37.0,3.0,21.0
2023-02-26 14:00:00,284.0,60.0,698.0,0.0,230.0,22.0,3.0,22.0
2023-02-26 15:00:00,268.0,61.0,698.0,0.0,354.0,8.0,3.0,22.0
2023-02-26 16:00:00,267.0,60.0,698.0,0.0,632.0,1.0,3.0,20.0
2023-02-26 17:00:00,283.0,62.0,698.0,0.0,693.0,0.0,3.0,21.0
2023-02-26 18:00:00,289.0,63.0,698.0,0.0,703.0,0.0,3.0,20.0
2023-02-26 19:00:00,268.0,64.0,698.0,0.0,696.0,0.0,3.0,21.0
2023-02-26 20:00:00,268.0,62.0,698.0,0.0,620.0,0.0,3.0,20.0
2023-02-26 21:00:00,268.0,61.0,698.0,0.0,502.0,0.0,3.0,20.0
2023-02-26 22:00:00,268.0,59.0,698.0,0.0,350.0,0.0,3.0,20.0
2023-02-26 23:00:00,328.0,55.0,698.0,0.0,146.0,0.0,0.0,21.0
