Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
38880,2023-06-09 00:00:00,188.43,387.0,31.0,693.0,0.0,804.0,0.0,0.0,17.0
38881,2023-06-09 01:00:00,160.31,301.0,30.0,693.0,0.0,784.0,0.0,0.0,17.0
38882,2023-06-09 02:00:00,158.72,296.0,31.0,693.0,0.0,784.0,0.0,0.0,18.0
38883,2023-06-09 03:00:00,186.43,382.0,30.0,693.0,0.0,805.0,2.0,0.0,18.0
38884,2023-06-09 04:00:00,215.79,503.0,31.0,693.0,0.0,877.0,19.0,0.0,18.0
38885,2023-06-09 05:00:00,214.21,515.0,32.0,693.0,0.0,914.0,42.0,0.0,18.0
38886,2023-06-09 06:00:00,210.21,513.0,31.0,693.0,0.0,918.0,82.0,0.0,18.0
38887,2023-06-09 07:00:00,199.27,482.0,30.0,693.0,0.0,906.0,129.0,0.0,18.0
38888,2023-06-09 08:00:00,162.88,342.0,29.0,693.0,0.0,798.0,170.0,0.0,18.0
38889,2023-06-09 09:00:00,151.37,300.0,29.0,693.0,0.0,757.0,177.0,0.0,18.0
38890,2023-06-09 10:00:00,150.46,294.0,29.0,693.0,0.0,751.0,163.0,0.0,18.0
38891,2023-06-09 11:00:00,137.27,247.0,29.0,693.0,0.0,697.0,160.0,0.0,18.0
38892,2023-06-09 12:00:00,131.67,224.0,28.0,693.0,0.0,662.0,136.0,0.0,18.0
38893,2023-06-09 13:00:00,134.61,225.0,27.0,693.0,0.0,627.0,125.0,0.0,18.0
38894,2023-06-09 14:00:00,156.71,288.0,28.0,693.0,0.0,679.0,101.0,0.0,18.0
38895,2023-06-09 15:00:00,190.11,381.0,27.0,692.0,0.0,691.0,75.0,0.0,21.0
38896,2023-06-09 16:00:00,181.96,383.0,28.0,693.0,0.0,819.0,49.0,0.0,18.0
38897,2023-06-09 17:00:00,210.66,496.0,35.0,693.0,0.0,919.0,19.0,0.0,18.0
38898,2023-06-09 18:00:00,219.14,522.0,34.0,693.0,0.0,919.0,1.0,0.0,18.0
38899,2023-06-09 19:00:00,220.59,523.0,29.0,692.0,0.0,901.0,0.0,0.0,18.0
38900,2023-06-09 20:00:00,226.0,520.0,28.0,692.0,0.0,833.0,0.0,0.0,18.0
38901,2023-06-09 21:00:00,199.68,415.0,29.0,693.0,0.0,776.0,0.0,0.0,18.0
38902,2023-06-09 22:00:00,167.96,314.0,30.0,692.0,0.0,747.0,0.0,0.0,17.0
38903,2023-06-09 23:00:00,141.73,243.0,30.0,692.0,0.0,739.0,0.0,0.0,17.0
