UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
2023-07-06 00:00:00,400.0,29.0,688.0,0.0,649.0,0.0,2.0,16.0
2023-07-06 01:00:00,389.0,25.0,688.0,0.0,628.0,0.0,2.0,16.0
2023-07-06 02:00:00,491.0,28.0,688.0,0.0,523.0,0.0,2.0,16.0
2023-07-06 03:00:00,506.0,29.0,688.0,0.0,624.0,1.0,2.0,17.0
2023-07-06 04:00:00,505.0,31.0,687.0,0.0,723.0,8.0,2.0,17.0
2023-07-06 05:00:00,506.0,31.0,687.0,0.0,799.0,18.0,2.0,16.0
2023-07-06 06:00:00,506.0,32.0,689.0,0.0,802.0,47.0,2.0,16.0
2023-07-06 07:00:00,505.0,29.0,689.0,0.0,774.0,61.0,2.0,17.0
2023-07-06 08:00:00,485.0,26.0,687.0,0.0,669.0,75.0,1.0,17.0
2023-07-06 09:00:00,399.0,26.0,687.0,0.0,614.0,86.0,2.0,17.0
2023-07-06 10:00:00,382.0,27.0,687.0,0.0,588.0,82.0,2.0,17.0
2023-07-06 11:00:00,471.0,27.0,687.0,0.0,492.0,79.0,1.0,17.0
2023-07-06 12:00:00,478.0,28.0,687.0,0.0,442.0,68.0,2.0,17.0
2023-07-06 13:00:00,486.0,26.0,687.0,0.0,486.0,50.0,1.0,16.0
2023-07-06 14:00:00,490.0,26.0,687.0,0.0,515.0,36.0,1.0,16.0
2023-07-06 15:00:00,503.0,27.0,687.0,0.0,693.0,25.0,1.0,16.0
2023-07-06 16:00:00,498.0,28.0,687.0,0.0,773.0,17.0,1.0,17.0
2023-07-06 17:00:00,505.0,31.0,688.0,0.0,824.0,8.0,1.0,26.0
2023-07-06 18:00:00,507.0,33.0,688.0,0.0,840.0,2.0,2.0,17.0
2023-07-06 19:00:00,504.0,26.0,689.0,0.0,830.0,0.0,1.0,16.0
2023-07-06 20:00:00,503.0,28.0,689.0,0.0,732.0,0.0,1.0,16.0
2023-07-06 21:00:00,509.0,28.0,689.0,0.0,697.0,0.0,1.0,16.0
2023-07-06 22:00:00,519.0,28.0,689.0,0.0,679.0,0.0,2.0,16.0
2023-07-06 23:00:00,520.0,29.0,689.0,0.0,682.0,0.0,2.0,18.0
