UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast
2023-04-30 00:00:00,2024-07-17 00:00:00,3.1,1.974012418097628,280.41007123584143,278.4938312054316,0.0106300894083608,0.0111754997293918,88.00331,33.5623,687.38509,0.59897,405.01223,0.0,0.27762,19.45382
2023-04-30 01:00:00,2024-07-17 00:00:00,3.1,1.7420810598603031,279.6414455628571,277.8741233049674,0.0,0.0,102.36986,34.95661,688.2846,0.5764,400.25585,0.0,0.26738,18.15636
2023-04-30 02:00:00,2024-07-17 00:00:00,3.1,1.7420810598603031,279.6414455628571,277.8741233049674,0.0,0.0,94.1855,34.73377,689.40353,0.60156,432.4982,0.0,0.23868,17.02006
2023-04-30 03:00:00,2024-07-17 00:00:00,3.1,1.7420810598603031,279.6414455628571,277.8741233049674,0.0,0.0,85.00295,36.94354,689.68552,0.63741,490.90011,0.0,0.31636,16.70669
2023-04-30 04:00:00,2024-07-17 00:00:00,3.1,1.6734542350490336,282.503628422622,278.6737726826391,30.621411653726355,0.0,76.99963,37.00335,689.4902,0.02201,553.40621,6.0,0.28708,18.15932
2023-04-30 05:00:00,2024-07-17 00:00:00,3.1,1.6734542350490336,282.503628422622,278.6737726826391,30.621411653726355,0.0,77.72684,39.30693,689.9716,0.02361,589.48368,28.0,0.32626,18.03129
2023-04-30 06:00:00,2024-07-17 00:00:00,3.1,1.6734542350490336,282.503628422622,278.6737726826391,30.621411653726355,0.0,70.52257,38.15578,690.73983,0.0,608.24172,65.0,0.35702,18.39678
2023-04-30 07:00:00,2024-07-17 00:00:00,3.1,2.543202511859853,286.9869465145854,279.1726832546941,429.4724215901101,0.0,71.698,35.36047,691.28325,0.16686,564.4077,105.99999,0.36234,17.28002
2023-04-30 08:00:00,2024-07-17 00:00:00,3.1,2.543202511859853,286.9869465145854,279.1726832546941,429.4724215901101,0.0,70.70283,30.82681,692.00226,0.70534,547.37874,120.0,0.39062,18.61171
2023-04-30 09:00:00,2024-07-17 00:00:00,3.1,2.543202511859853,286.9869465145854,279.1726832546941,429.4724215901101,0.0,69.87535,34.48451,692.88176,0.70533,521.43263,128.0,0.40421,17.34712
2023-04-30 10:00:00,2024-07-17 00:00:00,3.1,2.7737715781730605,289.41097957055604,279.2209767392567,553.1914498597279,0.0328236945223707,75.57903,37.56999,693.58114,0.71781,457.58103,120.0,0.41478,17.77944
2023-04-30 11:00:00,2024-07-17 00:00:00,3.1,2.7737715781730605,289.41097957055604,279.2209767392567,553.1914498597279,0.0328236945223707,81.40136,36.64455,695.16661,0.0,392.00885,113.99999,0.49624,17.46966
2023-04-30 12:00:00,2024-07-17 00:00:00,3.1,2.7737715781730605,289.41097957055604,279.2209767392567,553.1914498597279,0.0328236945223707,84.27727,38.21637,696.85776,0.0,388.8656,108.0,0.45802,16.27238
2023-04-30 13:00:00,2024-07-17 00:00:00,3.1,2.1977737136112783,288.81619315639966,280.63036956264096,408.0350334578619,0.046720518249543,81.79384,39.75746,697.9861,0.01481,423.72786,90.0,0.44259,16.79374
2023-04-30 14:00:00,2024-07-17 00:00:00,3.1,2.1977737136112783,288.81619315639966,280.63036956264096,408.0350334578619,0.046720518249543,79.18752,40.06008,698.92123,0.01251,475.62149,71.0,0.48524,16.35514
2023-04-30 15:00:00,2024-07-17 00:00:00,3.1,2.1977737136112783,288.81619315639966,280.63036956264096,408.0350334578619,0.046720518249543,77.29189,41.59121,699.43151,0.01137,571.14609,61.0,0.39081,16.22288
2023-04-30 16:00:00,2024-07-17 00:00:00,3.1,1.3483622159419568,284.5746429212141,281.42091444125697,269.7677961503071,0.1962797117050831,76.69353,39.27341,699.16846,0.0,627.96256,34.0,0.44997,19.46514
2023-04-30 17:00:00,2024-07-17 00:00:00,3.1,1.3483622159419568,284.5746429212141,281.42091444125697,269.7677961503071,0.1962797117050831,86.32064,41.01412,698.94675,0.06899,668.78287,5.0,0.39653,17.10501
2023-04-30 18:00:00,2024-07-17 00:00:00,3.1,1.3483622159419568,284.5746429212141,281.42091444125697,269.7677961503071,0.1962797117050831,86.40025,40.95812,698.79919,0.02137,687.47658,0.0,0.44135,18.38056
2023-04-30 19:00:00,2024-07-17 00:00:00,3.1,1.141808084082184,283.5591825692431,281.66525922883454,0.0232419787361028,0.4586301536299675,88.49922,41.37272,698.6692,0.05193,664.65785,0.0,0.43908,16.75419
2023-04-30 20:00:00,2024-07-17 00:00:00,3.1,1.141808084082184,283.5591825692431,281.66525922883454,0.0232419787361028,0.4586301536299675,105.4459,38.26822,698.41302,0.45677,638.01906,0.0,0.45721,16.75692
2023-04-30 21:00:00,2024-07-17 00:00:00,3.1,1.141808084082184,283.5591825692431,281.66525922883454,0.0232419787361028,0.4586301536299675,116.13922,38.82043,697.61542,0.6758,588.74481,0.0,0.49708,16.36362
2023-04-30 22:00:00,2024-07-17 00:00:00,3.1,1.403464790005291,283.124424647909,282.0993566137147,0.0115088672825357,1.5066680092353957,117.90559,39.89892,697.50175,0.68881,517.02047,0.0,0.55396,17.19217
2023-04-30 23:00:00,2024-07-17 00:00:00,3.1,1.403464790005291,283.124424647909,282.0993566137147,0.0115088672825357,1.5066680092353957,114.31664,38.64679,696.44615,0.67804,430.1843,0.0,0.54365,17.45658
2023-05-01 00:00:00,2024-07-17 00:00:00,3.1,1.403464790005291,283.124424647909,282.0993566137147,0.0115088672825357,1.5066680092353957,163.49613,36.24233,687.38509,0.59897,445.18112,2.5397,0.32312,19.45382
2023-05-01 01:00:00,2024-07-17 00:00:00,3.1,1.6160779446708813,282.77631771761355,282.14960019456265,0.0,1.688931699927049,171.75188,37.47983,688.2846,0.5764,448.44411,1.17971,0.31076,18.15636
2023-05-01 02:00:00,2024-07-17 00:00:00,3.1,1.6160779446708813,282.77631771761355,282.14960019456265,0.0,1.688931699927049,162.30486,37.29359,689.40353,0.60156,458.56379,0.0,0.28035,17.02006
2023-05-01 03:00:00,2024-07-17 00:00:00,3.1,1.6160779446708813,282.77631771761355,282.14960019456265,0.0,1.688931699927049,153.72481,39.50506,689.68552,0.63741,477.10914,0.0,0.36217,16.70669
2023-05-01 04:00:00,2024-07-17 00:00:00,3.1,2.088235007292748,283.2329191393824,282.5248828553773,6.764270702462005,4.691092271215196,146.0531,39.62705,689.4902,0.02201,507.27928,0.0,0.32618,18.15932
2023-05-01 05:00:00,2024-07-17 00:00:00,3.1,2.088235007292748,283.2329191393824,282.5248828553773,6.764270702462005,4.691092271215196,146.71536,42.05203,689.9716,0.02361,530.55457,6.06351,0.36341,18.03129
2023-05-01 06:00:00,2024-07-17 00:00:00,3.1,2.088235007292748,283.2329191393824,282.5248828553773,6.764270702462005,4.691092271215196,142.59741,40.97016,690.73983,0.0,566.59709,25.80486,0.39632,18.39678
2023-05-01 07:00:00,2024-07-17 00:00:00,3.1,2.432415660177683,283.55192006069666,282.7719104628675,46.47037700574824,3.5019431925236395,144.85591,38.13298,691.28325,0.16686,561.61003,50.43639,0.39783,17.28002
2023-05-01 08:00:00,2024-07-17 00:00:00,3.1,2.432415660177683,283.55192006069666,282.7719104628675,46.47037700574824,3.5019431925236395,144.30609,33.50338,692.00226,0.70534,571.16939,79.57224,0.42343,18.61171
2023-05-01 09:00:00,2024-07-17 00:00:00,3.1,2.432415660177683,283.55192006069666,282.7719104628675,46.47037700574824,3.5019431925236395,146.04878,36.97341,692.88176,0.70533,597.01054,105.84088,0.43264,17.34712
2023-05-01 10:00:00,2024-07-17 00:00:00,3.1,2.423047488218975,283.4449258205138,282.8848372297374,45.54748309056424,8.514424861384134,153.12653,40.01681,693.58114,0.71781,569.21589,118.57856,0.44112,17.77944
2023-05-01 11:00:00,2024-07-17 00:00:00,3.1,2.423047488218975,283.4449258205138,282.8848372297374,45.54748309056424,8.514424861384134,157.59118,39.14922,695.16661,0.0,539.99124,118.32274,0.52489,17.46966
2023-05-01 12:00:00,2024-07-17 00:00:00,3.1,2.423047488218975,283.4449258205138,282.8848372297374,45.54748309056424,8.514424861384134,161.83328,40.75658,696.85776,0.0,541.01929,104.25137,0.4864,16.27238
2023-05-01 13:00:00,2024-07-17 00:00:00,3.1,2.365616770955177,283.1906880579862,282.69259584213563,30.964751099965035,4.149021945746812,163.52941,42.25082,697.9861,0.01481,567.49708,83.0221,0.46915,16.79374
2023-05-01 14:00:00,2024-07-17 00:00:00,3.1,2.365616770955177,283.1906880579862,282.69259584213563,30.964751099965035,4.149021945746812,163.12215,42.5023,698.92123,0.01251,602.72821,57.78294,0.51254,16.35514
2023-05-01 15:00:00,2024-07-17 00:00:00,3.1,2.365616770955177,283.1906880579862,282.69259584213563,30.964751099965035,4.149021945746812,163.20041,44.03094,699.43151,0.01137,639.53526,35.18778,0.41579,16.22288
2023-05-01 16:00:00,2024-07-17 00:00:00,3.1,2.367426377886221,282.59767636448674,282.1741709495777,20.18732214973366,7.198344953549588,163.96185,41.66873,699.16846,0.0,633.2115,16.2751,0.47645,19.46514
2023-05-01 17:00:00,2024-07-17 00:00:00,3.1,2.367426377886221,282.59767636448674,282.1741709495777,20.18732214973366,7.198344953549588,172.24564,43.31802,698.94675,0.06899,648.08605,0.01568,0.4181,17.10501
2023-05-01 18:00:00,2024-07-17 00:00:00,3.1,2.367426377886221,282.59767636448674,282.1741709495777,20.18732214973366,7.198344953549588,174.75443,43.25406,698.79919,0.02137,654.37166,0.0,0.46134,18.38056
2023-05-01 19:00:00,2024-07-17 00:00:00,3.1,2.461956309645191,282.191604141324,281.7455156865776,0.004411427639,2.200059080524333,178.42176,43.66467,698.6692,0.05193,639.0111,0.0,0.45687,16.75419
2023-05-01 20:00:00,2024-07-17 00:00:00,3.1,2.461956309645191,282.191604141324,281.7455156865776,0.004411427639,2.200059080524333,192.68557,40.5938,698.41302,0.45677,618.05976,0.0,0.47278,16.75692
2023-05-01 21:00:00,2024-07-17 00:00:00,3.1,2.461956309645191,282.191604141324,281.7455156865776,0.004411427639,2.200059080524333,200.8491,41.23286,697.61542,0.6758,579.04584,1.9616,0.51237,16.36362
2023-05-01 22:00:00,2024-07-17 00:00:00,3.1,2.480554746967039,281.9626426777472,281.50257716465194,0.0019832317650026,4.277112433233763,200.91245,42.34493,697.50175,0.68881,531.33367,9.47081,0.57098,17.19217
2023-05-01 23:00:00,2024-07-17 00:00:00,3.1,2.480554746967039,281.9626426777472,281.50257716465194,0.0019832317650026,4.277112433233763,196.55444,41.26814,696.44615,0.67804,476.51297,9.95308,0.56183,17.45658
2023-05-02 00:00:00,2024-07-17 00:00:00,3.1,2.480554746967039,281.9626426777472,281.50257716465194,0.0019832317650026,4.277112433233763,209.12485,36.61656,687.38509,0.59897,546.83375,2.50392,0.2361,19.45382
2023-05-02 01:00:00,2024-07-17 00:00:00,3.1,2.60381916441093,281.907278337193,281.3761739450898,0.0,1.2445939219761986,213.68717,37.83217,688.2846,0.5764,568.45949,1.19967,0.2278,18.15636
2023-05-02 02:00:00,2024-07-17 00:00:00,3.1,2.60381916441093,281.907278337193,281.3761739450898,0.0,1.2445939219761986,203.47696,37.65103,689.40353,0.60156,569.04734,0.0,0.20066,17.02006
2023-05-02 03:00:00,2024-07-17 00:00:00,3.1,2.60381916441093,281.907278337193,281.3761739450898,0.0,1.2445939219761986,195.26108,39.86274,689.68552,0.63741,559.29402,0.0,0.27457,16.70669
2023-05-02 04:00:00,2024-07-17 00:00:00,3.1,2.7684285034982272,282.1904700270245,281.4520898214837,4.837337465516457,2.2056617847785622,187.7898,39.99341,689.4902,0.02201,554.28469,0.0,0.2514,18.15932
2023-05-02 05:00:00,2024-07-17 00:00:00,3.1,2.7684285034982272,282.1904700270245,281.4520898214837,4.837337465516457,2.2056617847785622,188.4128,42.43535,689.9716,0.02361,547.8795,5.95204,0.29236,18.03129
2023-05-02 06:00:00,2024-07-17 00:00:00,3.1,2.7684285034982272,282.1904700270245,281.4520898214837,4.837337465516457,2.2056617847785622,186.16027,41.36316,690.73983,0.0,565.00298,25.45922,0.32117,18.39678
2023-05-02 07:00:00,2024-07-17 00:00:00,3.1,2.7730656298434813,283.3913430445148,281.84924944872733,89.08042493415886,0.8334247848128215,189.07339,38.52013,691.28325,0.16686,553.20142,49.81651,0.32997,17.28002
2023-05-02 08:00:00,2024-07-17 00:00:00,3.1,2.7730656298434813,283.3913430445148,281.84924944872733,89.08042493415886,0.8334247848128215,188.79275,33.87713,692.00226,0.70534,553.48216,78.64657,0.36068,18.61171
2023-05-02 09:00:00,2024-07-17 00:00:00,3.1,2.7730656298434813,283.3913430445148,281.84924944872733,89.08042493415886,0.8334247848128215,192.08888,37.32095,692.88176,0.70533,579.81934,104.68208,0.37827,17.34712
2023-05-02 10:00:00,2024-07-17 00:00:00,3.1,2.8863423247296383,284.0408764139945,282.04314531945835,120.3785743267045,1.441086177009101,199.99713,40.35848,693.58114,0.71781,567.77529,117.31111,0.39074,17.77944
2023-05-02 11:00:00,2024-07-17 00:00:00,3.1,2.8863423247296383,284.0408764139945,282.04314531945835,120.3785743267045,1.441086177009101,203.64116,39.49897,695.16661,0.0,566.87063,117.06087,0.4701,17.46966
2023-05-02 12:00:00,2024-07-17 00:00:00,3.1,2.8863423247296383,284.0408764139945,282.04314531945835,120.3785743267045,1.441086177009101,208.70899,41.11129,696.85776,0.0,572.29228,103.12862,0.43212,16.27238
2023-05-02 13:00:00,2024-07-17 00:00:00,3.1,2.7337255395228897,284.0745927228093,282.0088226300716,158.22710040188272,0.3641866551751943,212.93134,42.59899,697.9861,0.01481,591.78157,82.10654,0.41836,16.79374
2023-05-02 14:00:00,2024-07-17 00:00:00,3.1,2.7337255395228897,284.0745927228093,282.0088226300716,158.22710040188272,0.3641866551751943,213.8532,42.84333,698.92123,0.01251,613.45424,57.11766,0.46034,16.35514
2023-05-02 15:00:00,2024-07-17 00:00:00,3.1,2.7337255395228897,284.0745927228093,282.0088226300716,158.22710040188272,0.3641866551751943,215.1245,44.37162,699.43151,0.01137,618.68763,34.75027,0.36802,16.22288
2023-05-02 16:00:00,2024-07-17 00:00:00,3.1,2.3214917018046126,282.6516656029873,281.4490782490195,107.2791011069698,0.5456873468241463,216.70783,42.00321,699.16846,0.0,587.80052,16.03303,0.4258,19.46514
