UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
2023-11-05 00:00:00,254.0,37.0,0.0,0.0,664.0,1.0,2.0,15.0
2023-11-05 01:00:00,253.0,37.0,0.0,0.0,661.0,1.0,2.0,15.0
2023-11-05 02:00:00,257.0,39.0,0.0,0.0,660.0,1.0,2.0,14.0
2023-11-05 03:00:00,253.0,39.0,0.0,0.0,655.0,1.0,2.0,15.0
2023-11-05 04:00:00,258.0,44.0,0.0,0.0,648.0,1.0,1.0,15.0
2023-11-05 05:00:00,265.0,42.0,0.0,0.0,637.0,1.0,1.0,14.0
2023-11-05 06:00:00,279.0,44.0,0.0,0.0,616.0,9.0,1.0,14.0
2023-11-05 07:00:00,275.0,43.0,0.0,0.0,603.0,44.0,1.0,14.0
2023-11-05 08:00:00,273.0,40.0,0.0,0.0,590.0,82.0,2.0,14.0
2023-11-05 09:00:00,261.0,42.0,0.0,0.0,570.0,134.0,1.0,14.0
2023-11-05 10:00:00,295.0,40.0,0.0,0.0,518.0,183.0,1.0,15.0
2023-11-05 11:00:00,261.0,38.0,0.0,0.0,504.0,181.0,1.0,15.0
2023-11-05 12:00:00,263.0,36.0,0.0,0.0,510.0,127.0,2.0,14.0
2023-11-05 13:00:00,294.0,35.0,0.0,0.0,537.0,88.0,1.0,15.0
2023-11-05 14:00:00,396.0,38.0,0.0,0.0,545.0,42.0,1.0,15.0
2023-11-05 15:00:00,485.0,40.0,0.0,0.0,558.0,5.0,1.0,15.0
2023-11-05 16:00:00,506.0,46.0,0.0,0.0,566.0,2.0,1.0,15.0
2023-11-05 17:00:00,496.0,48.0,0.0,0.0,578.0,1.0,1.0,14.0
2023-11-05 18:00:00,403.0,45.0,0.0,0.0,590.0,1.0,0.0,15.0
2023-11-05 19:00:00,314.0,43.0,0.0,0.0,584.0,1.0,0.0,16.0
2023-11-05 20:00:00,267.0,39.0,0.0,0.0,584.0,1.0,1.0,15.0
2023-11-05 21:00:00,267.0,39.0,0.0,0.0,590.0,1.0,0.0,16.0
2023-11-05 22:00:00,264.0,39.0,0.0,0.0,594.0,0.0,1.0,16.0
2023-11-05 23:00:00,266.0,36.0,0.0,0.0,601.0,0.0,0.0,14.0
