UTC time,nat_gas,hydro,wind,biomass,unknown
2023-11-24 00:00:00,151.0,233.0,105.0,24.0,12.0
2023-11-24 01:00:00,151.0,216.0,103.0,26.0,12.0
2023-11-24 02:00:00,151.0,68.0,99.0,27.0,13.0
2023-11-24 03:00:00,150.0,408.0,90.0,29.0,13.0
2023-11-24 04:00:00,152.0,433.0,79.0,31.0,16.0
2023-11-24 05:00:00,221.0,520.0,77.0,33.0,17.0
2023-11-24 06:00:00,221.0,518.0,54.0,33.0,17.0
2023-11-24 07:00:00,221.0,527.0,40.0,32.0,17.0
2023-11-24 08:00:00,255.0,484.0,71.0,33.0,17.0
2023-11-24 09:00:00,320.0,410.0,87.0,33.0,17.0
2023-11-24 10:00:00,325.0,409.0,87.0,33.0,17.0
2023-11-24 11:00:00,343.0,409.0,79.0,32.0,17.0
2023-11-24 12:00:00,385.0,474.0,44.0,31.0,18.0
2023-11-24 13:00:00,393.0,574.0,31.0,33.0,18.0
2023-11-24 14:00:00,394.0,717.0,23.0,33.0,18.0
2023-11-24 15:00:00,394.0,725.0,19.0,33.0,17.0
2023-11-24 16:00:00,394.0,755.0,25.0,34.0,17.0
2023-11-24 17:00:00,394.0,725.0,7.0,34.0,17.0
2023-11-24 18:00:00,393.0,727.0,10.0,34.0,17.0
2023-11-24 19:00:00,393.0,707.0,11.0,33.0,17.0
2023-11-24 20:00:00,393.0,439.0,7.0,33.0,16.0
2023-11-24 21:00:00,391.0,313.0,10.0,30.0,13.0
2023-11-24 22:00:00,348.0,272.0,10.0,30.0,13.0
2023-11-24 23:00:00,252.0,119.0,15.0,30.0,14.0
