UTC time,nat_gas,hydro,wind,biomass,unknown
2023-09-21 00:00:00,221.0,0.0,33.0,17.0,12.0
2023-09-21 01:00:00,222.0,45.0,29.0,17.0,12.0
2023-09-21 02:00:00,226.0,47.0,26.0,17.0,12.0
2023-09-21 03:00:00,351.0,144.0,29.0,18.0,13.0
2023-09-21 04:00:00,385.0,210.0,32.0,22.0,13.0
2023-09-21 05:00:00,386.0,282.0,32.0,25.0,14.0
2023-09-21 06:00:00,385.0,238.0,27.0,25.0,14.0
2023-09-21 07:00:00,386.0,63.0,31.0,25.0,15.0
2023-09-21 08:00:00,385.0,1.0,31.0,23.0,16.0
2023-09-21 09:00:00,247.0,0.0,34.0,21.0,17.0
2023-09-21 10:00:00,248.0,0.0,36.0,19.0,17.0
2023-09-21 11:00:00,256.0,0.0,38.0,19.0,17.0
2023-09-21 12:00:00,262.0,0.0,40.0,18.0,17.0
2023-09-21 13:00:00,327.0,1.0,30.0,21.0,16.0
2023-09-21 14:00:00,383.0,117.0,21.0,23.0,14.0
2023-09-21 15:00:00,384.0,212.0,17.0,22.0,14.0
2023-09-21 16:00:00,353.0,105.0,26.0,22.0,13.0
2023-09-21 17:00:00,354.0,131.0,48.0,22.0,14.0
2023-09-21 18:00:00,357.0,2.0,51.0,22.0,13.0
2023-09-21 19:00:00,256.0,0.0,63.0,20.0,13.0
2023-09-21 20:00:00,251.0,2.0,61.0,19.0,13.0
2023-09-21 21:00:00,175.0,87.0,61.0,17.0,13.0
2023-09-21 22:00:00,150.0,0.0,57.0,15.0,12.0
2023-09-21 23:00:00,151.0,0.0,49.0,14.0,11.0
