Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
40152,2023-08-01 00:00:00,143.75,0.0,33.0,24.0,27.0,28.0
40153,2023-08-01 01:00:00,138.62,0.0,34.0,24.0,27.0,27.0
40154,2023-08-01 02:00:00,199.04,0.0,1.0,23.0,27.0,27.0
40155,2023-08-01 03:00:00,204.28,0.0,0.0,22.0,27.0,27.0
40156,2023-08-01 04:00:00,189.41,0.0,0.0,29.0,28.0,28.0
40157,2023-08-01 05:00:00,186.98,5.0,0.0,35.0,28.0,28.0
40158,2023-08-01 06:00:00,202.81,6.0,0.0,31.0,29.0,30.0
40159,2023-08-01 07:00:00,202.81,6.0,0.0,30.0,30.0,30.0
40160,2023-08-01 08:00:00,187.34,6.0,0.0,37.0,33.0,31.0
40161,2023-08-01 09:00:00,151.86,6.0,15.0,44.0,36.0,31.0
40162,2023-08-01 10:00:00,151.86,6.0,14.0,42.0,39.0,31.0
40163,2023-08-01 11:00:00,150.71,6.0,24.0,34.0,38.0,31.0
40164,2023-08-01 12:00:00,118.61,6.0,66.0,28.0,38.0,31.0
40165,2023-08-01 13:00:00,107.19,6.0,80.0,32.0,38.0,31.0
40166,2023-08-01 14:00:00,105.24,6.0,69.0,42.0,38.0,30.0
40167,2023-08-01 15:00:00,90.7,6.0,101.0,45.0,38.0,31.0
40168,2023-08-01 16:00:00,47.5,6.0,307.0,42.0,36.0,31.0
40169,2023-08-01 17:00:00,45.49,6.0,315.0,42.0,35.0,30.0
40170,2023-08-01 18:00:00,41.16,6.0,347.0,56.0,34.0,30.0
40171,2023-08-01 19:00:00,53.27,1.0,204.0,53.0,33.0,29.0
40172,2023-08-01 20:00:00,121.05,0.0,30.0,43.0,32.0,28.0
40173,2023-08-01 21:00:00,156.82,0.0,0.0,41.0,31.0,27.0
40174,2023-08-01 22:00:00,108.33,0.0,0.0,39.0,17.0,13.0
40175,2023-08-01 23:00:00,88.99,0.0,0.0,55.0,16.0,13.0
