UTC time,nat_gas,hydro,wind,biomass,unknown
2023-02-02 00:00:00,153.0,653.0,1.0,37.0,24.0
2023-02-02 01:00:00,151.0,652.0,1.0,37.0,24.0
2023-02-02 02:00:00,152.0,652.0,3.0,35.0,21.0
2023-02-02 03:00:00,152.0,651.0,1.0,34.0,19.0
2023-02-02 04:00:00,177.0,636.0,4.0,39.0,23.0
2023-02-02 05:00:00,264.0,804.0,11.0,39.0,23.0
2023-02-02 06:00:00,350.0,809.0,14.0,44.0,29.0
2023-02-02 07:00:00,401.0,770.0,19.0,38.0,21.0
2023-02-02 08:00:00,402.0,783.0,23.0,37.0,20.0
2023-02-02 09:00:00,403.0,790.0,29.0,39.0,24.0
2023-02-02 10:00:00,403.0,785.0,33.0,41.0,26.0
2023-02-02 11:00:00,403.0,785.0,31.0,35.0,20.0
2023-02-02 12:00:00,403.0,850.0,29.0,41.0,28.0
2023-02-02 13:00:00,404.0,923.0,27.0,37.0,21.0
2023-02-02 14:00:00,405.0,1052.0,16.0,37.0,21.0
2023-02-02 15:00:00,423.0,1057.0,22.0,39.0,24.0
2023-02-02 16:00:00,430.0,1036.0,28.0,44.0,29.0
2023-02-02 17:00:00,430.0,1040.0,28.0,38.0,22.0
2023-02-02 18:00:00,430.0,1025.0,28.0,38.0,21.0
2023-02-02 19:00:00,460.0,673.0,20.0,36.0,19.0
2023-02-02 20:00:00,517.0,509.0,15.0,36.0,20.0
2023-02-02 21:00:00,470.0,538.0,9.0,36.0,20.0
2023-02-02 22:00:00,398.0,610.0,11.0,34.0,18.0
2023-02-02 23:00:00,321.0,507.0,3.0,33.0,19.0
