UTC time,nat_gas,hydro,wind,biomass,unknown
2023-09-14 00:00:00,152.0,49.0,41.0,16.0,11.0
2023-09-14 01:00:00,149.0,49.0,45.0,16.0,11.0
2023-09-14 02:00:00,150.0,5.0,27.0,16.0,11.0
2023-09-14 03:00:00,151.0,89.0,33.0,17.0,11.0
2023-09-14 04:00:00,273.0,149.0,37.0,20.0,11.0
2023-09-14 05:00:00,356.0,89.0,47.0,23.0,12.0
2023-09-14 06:00:00,355.0,89.0,44.0,23.0,13.0
2023-09-14 07:00:00,267.0,89.0,62.0,23.0,13.0
2023-09-14 08:00:00,261.0,89.0,64.0,20.0,13.0
2023-09-14 09:00:00,297.0,7.0,55.0,17.0,14.0
2023-09-14 10:00:00,271.0,0.0,51.0,16.0,14.0
2023-09-14 11:00:00,271.0,0.0,36.0,16.0,13.0
2023-09-14 12:00:00,271.0,1.0,33.0,16.0,14.0
2023-09-14 13:00:00,310.0,0.0,34.0,19.0,13.0
2023-09-14 14:00:00,302.0,0.0,32.0,22.0,14.0
2023-09-14 15:00:00,394.0,1.0,28.0,22.0,13.0
2023-09-14 16:00:00,405.0,137.0,12.0,18.0,10.0
2023-09-14 17:00:00,405.0,531.0,8.0,18.0,11.0
2023-09-14 18:00:00,405.0,335.0,9.0,18.0,10.0
2023-09-14 19:00:00,405.0,63.0,6.0,19.0,12.0
2023-09-14 20:00:00,402.0,49.0,4.0,17.0,12.0
2023-09-14 21:00:00,310.0,0.0,5.0,17.0,12.0
2023-09-14 22:00:00,302.0,0.0,6.0,17.0,11.0
2023-09-14 23:00:00,300.0,0.0,4.0,17.0,11.0
