UTC time,nat_gas,hydro,wind,biomass,unknown
2023-06-29 00:00:00,117.0,0.0,12.0,17.0,14.0
2023-06-29 01:00:00,119.0,0.0,13.0,18.0,14.0
2023-06-29 02:00:00,119.0,0.0,10.0,17.0,13.0
2023-06-29 03:00:00,118.0,5.0,5.0,18.0,13.0
2023-06-29 04:00:00,121.0,1.0,3.0,22.0,14.0
2023-06-29 05:00:00,121.0,0.0,2.0,23.0,15.0
2023-06-29 06:00:00,121.0,0.0,1.0,23.0,14.0
2023-06-29 07:00:00,121.0,4.0,3.0,23.0,15.0
2023-06-29 08:00:00,121.0,5.0,5.0,23.0,15.0
2023-06-29 09:00:00,121.0,5.0,10.0,23.0,14.0
2023-06-29 10:00:00,123.0,17.0,14.0,24.0,16.0
2023-06-29 11:00:00,165.0,3.0,15.0,25.0,16.0
2023-06-29 12:00:00,165.0,0.0,25.0,25.0,17.0
2023-06-29 13:00:00,166.0,0.0,23.0,25.0,17.0
2023-06-29 14:00:00,167.0,2.0,18.0,25.0,17.0
2023-06-29 15:00:00,215.0,107.0,15.0,27.0,19.0
2023-06-29 16:00:00,255.0,219.0,9.0,30.0,25.0
2023-06-29 17:00:00,334.0,362.0,6.0,22.0,15.0
2023-06-29 18:00:00,336.0,362.0,1.0,22.0,15.0
2023-06-29 19:00:00,332.0,329.0,0.0,20.0,14.0
2023-06-29 20:00:00,246.0,315.0,0.0,18.0,14.0
2023-06-29 21:00:00,191.0,176.0,0.0,17.0,13.0
2023-06-29 22:00:00,120.0,22.0,3.0,17.0,13.0
2023-06-29 23:00:00,119.0,18.0,5.0,17.0,13.0
