UTC time,nat_gas,hydro,wind,biomass,unknown
2023-05-06 00:00:00,0.0,371.0,28.0,19.0,17.0
2023-05-06 01:00:00,0.0,344.0,29.0,20.0,19.0
2023-05-06 02:00:00,0.0,340.0,33.0,19.0,18.0
2023-05-06 03:00:00,0.0,369.0,32.0,20.0,18.0
2023-05-06 04:00:00,0.0,370.0,17.0,19.0,18.0
2023-05-06 05:00:00,0.0,370.0,8.0,19.0,18.0
2023-05-06 06:00:00,0.0,456.0,21.0,20.0,18.0
2023-05-06 07:00:00,0.0,454.0,18.0,19.0,18.0
2023-05-06 08:00:00,0.0,373.0,16.0,20.0,19.0
2023-05-06 09:00:00,0.0,367.0,17.0,20.0,18.0
2023-05-06 10:00:00,0.0,497.0,16.0,20.0,18.0
2023-05-06 11:00:00,0.0,515.0,20.0,37.0,40.0
2023-05-06 12:00:00,0.0,564.0,23.0,20.0,19.0
2023-05-06 13:00:00,0.0,555.0,25.0,20.0,19.0
2023-05-06 14:00:00,0.0,618.0,23.0,20.0,19.0
2023-05-06 15:00:00,0.0,636.0,21.0,20.0,19.0
2023-05-06 16:00:00,0.0,793.0,15.0,20.0,18.0
2023-05-06 17:00:00,0.0,763.0,15.0,20.0,19.0
2023-05-06 18:00:00,0.0,779.0,17.0,20.0,18.0
2023-05-06 19:00:00,0.0,590.0,29.0,20.0,18.0
2023-05-06 20:00:00,0.0,579.0,24.0,20.0,18.0
2023-05-06 21:00:00,0.0,513.0,24.0,19.0,17.0
2023-05-06 22:00:00,0.0,498.0,27.0,19.0,17.0
2023-05-06 23:00:00,0.0,513.0,34.0,19.0,17.0
