UTC time,nat_gas,hydro,wind,biomass,unknown
2023-10-08 00:00:00,0.0,0.0,33.0,13.0,11.0
2023-10-08 01:00:00,0.0,0.0,34.0,13.0,10.0
2023-10-08 02:00:00,0.0,0.0,33.0,13.0,10.0
2023-10-08 03:00:00,0.0,0.0,34.0,13.0,10.0
2023-10-08 04:00:00,0.0,0.0,34.0,13.0,10.0
2023-10-08 05:00:00,0.0,0.0,102.0,14.0,11.0
2023-10-08 06:00:00,0.0,0.0,104.0,14.0,12.0
2023-10-08 07:00:00,0.0,0.0,102.0,14.0,12.0
2023-10-08 08:00:00,0.0,0.0,103.0,15.0,13.0
2023-10-08 09:00:00,0.0,0.0,96.0,15.0,13.0
2023-10-08 10:00:00,0.0,0.0,96.0,15.0,13.0
2023-10-08 11:00:00,0.0,0.0,99.0,15.0,13.0
2023-10-08 12:00:00,0.0,0.0,100.0,14.0,12.0
2023-10-08 13:00:00,0.0,0.0,97.0,14.0,11.0
2023-10-08 14:00:00,0.0,56.0,101.0,14.0,11.0
2023-10-08 15:00:00,0.0,85.0,104.0,15.0,13.0
2023-10-08 16:00:00,0.0,307.0,97.0,15.0,13.0
2023-10-08 17:00:00,0.0,361.0,89.0,15.0,13.0
2023-10-08 18:00:00,0.0,183.0,87.0,16.0,13.0
2023-10-08 19:00:00,0.0,57.0,74.0,16.0,13.0
2023-10-08 20:00:00,0.0,9.0,66.0,14.0,11.0
2023-10-08 21:00:00,0.0,0.0,37.0,14.0,11.0
2023-10-08 22:00:00,0.0,0.0,39.0,13.0,10.0
2023-10-08 23:00:00,0.0,0.0,30.0,13.0,10.0
