UTC time,nat_gas,hydro,wind,biomass,unknown
2023-10-23 00:00:00,296.0,0.0,0.0,31.0,16.0
2023-10-23 01:00:00,297.0,0.0,0.0,31.0,14.0
2023-10-23 02:00:00,295.0,0.0,0.0,31.0,14.0
2023-10-23 03:00:00,298.0,1.0,0.0,31.0,14.0
2023-10-23 04:00:00,308.0,332.0,0.0,32.0,15.0
2023-10-23 05:00:00,450.0,342.0,1.0,32.0,15.0
2023-10-23 06:00:00,453.0,416.0,2.0,32.0,15.0
2023-10-23 07:00:00,452.0,373.0,2.0,32.0,15.0
2023-10-23 08:00:00,452.0,263.0,1.0,32.0,15.0
2023-10-23 09:00:00,450.0,175.0,0.0,32.0,15.0
2023-10-23 10:00:00,449.0,174.0,0.0,32.0,15.0
2023-10-23 11:00:00,448.0,175.0,0.0,31.0,15.0
2023-10-23 12:00:00,448.0,174.0,0.0,31.0,15.0
2023-10-23 13:00:00,526.0,174.0,0.0,32.0,15.0
2023-10-23 14:00:00,528.0,174.0,0.0,32.0,15.0
2023-10-23 15:00:00,525.0,174.0,0.0,33.0,16.0
2023-10-23 16:00:00,499.0,196.0,1.0,33.0,16.0
2023-10-23 17:00:00,501.0,196.0,1.0,33.0,16.0
2023-10-23 18:00:00,496.0,196.0,1.0,33.0,16.0
2023-10-23 19:00:00,448.0,16.0,2.0,33.0,16.0
2023-10-23 20:00:00,444.0,1.0,3.0,31.0,16.0
2023-10-23 21:00:00,434.0,17.0,1.0,28.0,15.0
2023-10-23 22:00:00,374.0,0.0,0.0,28.0,15.0
2023-10-23 23:00:00,375.0,0.0,2.0,30.0,15.0
