UTC time,nat_gas,hydro,wind,biomass,unknown
2023-03-01 00:00:00,332.0,305.0,8.0,41.0,31.0
2023-03-01 01:00:00,331.0,305.0,10.0,43.0,31.0
2023-03-01 02:00:00,335.0,305.0,8.0,44.0,32.0
2023-03-01 03:00:00,411.0,304.0,8.0,47.0,35.0
2023-03-01 04:00:00,474.0,304.0,8.0,45.0,30.0
2023-03-01 05:00:00,698.0,455.0,4.0,45.0,30.0
2023-03-01 06:00:00,708.0,523.0,5.0,43.0,28.0
2023-03-01 07:00:00,706.0,560.0,2.0,40.0,24.0
2023-03-01 08:00:00,706.0,582.0,3.0,35.0,19.0
2023-03-01 09:00:00,706.0,595.0,4.0,40.0,24.0
2023-03-01 10:00:00,707.0,497.0,5.0,45.0,31.0
2023-03-01 11:00:00,704.0,496.0,5.0,45.0,32.0
2023-03-01 12:00:00,512.0,482.0,4.0,45.0,35.0
2023-03-01 13:00:00,507.0,474.0,11.0,39.0,30.0
2023-03-01 14:00:00,513.0,500.0,14.0,43.0,34.0
2023-03-01 15:00:00,610.0,502.0,12.0,48.0,38.0
2023-03-01 16:00:00,748.0,502.0,16.0,39.0,24.0
2023-03-01 17:00:00,757.0,403.0,23.0,47.0,32.0
2023-03-01 18:00:00,753.0,407.0,23.0,35.0,19.0
2023-03-01 19:00:00,575.0,497.0,19.0,43.0,27.0
2023-03-01 20:00:00,344.0,300.0,20.0,47.0,34.0
2023-03-01 21:00:00,331.0,260.0,19.0,50.0,40.0
2023-03-01 22:00:00,331.0,299.0,18.0,41.0,28.0
2023-03-01 23:00:00,332.0,314.0,18.0,41.0,32.0
