Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
41736,2023-10-06 00:00:00,2024-07-17 00:00:00,3.1,224.86,0.0,1824.0,512.0,0.0,389.0,295.0,12.0
41737,2023-10-06 01:00:00,2024-07-17 00:00:00,3.1,244.02,0.0,1857.0,281.0,0.0,397.0,297.0,12.0
41738,2023-10-06 02:00:00,2024-07-17 00:00:00,3.1,260.46,0.0,1882.0,51.0,0.0,456.0,299.0,12.0
41739,2023-10-06 03:00:00,2024-07-17 00:00:00,3.1,244.69,0.0,1716.0,30.0,0.0,564.0,301.0,12.0
41740,2023-10-06 04:00:00,2024-07-17 00:00:00,3.1,220.59,0.0,1848.0,232.0,0.0,738.0,301.0,12.0
41741,2023-10-06 05:00:00,2024-07-17 00:00:00,3.1,175.8,0.0,1833.0,804.0,0.0,947.0,301.0,12.0
41742,2023-10-06 06:00:00,2024-07-17 00:00:00,3.1,157.92,0.0,1838.0,1107.0,14.0,1087.0,292.0,12.0
41743,2023-10-06 07:00:00,2024-07-17 00:00:00,3.1,173.25,0.0,1792.0,350.0,243.0,1177.0,293.0,12.0
41744,2023-10-06 08:00:00,2024-07-17 00:00:00,3.1,130.17,0.0,1346.0,266.0,748.0,1216.0,291.0,12.0
41745,2023-10-06 09:00:00,2024-07-17 00:00:00,3.1,107.18,0.0,1148.0,200.0,1223.0,1155.0,285.0,11.0
41746,2023-10-06 10:00:00,2024-07-17 00:00:00,3.1,113.21,0.0,1272.0,183.0,1463.0,1000.0,284.0,11.0
41747,2023-10-06 11:00:00,2024-07-17 00:00:00,3.1,121.16,0.0,1372.0,160.0,1605.0,807.0,287.0,11.0
41748,2023-10-06 12:00:00,2024-07-17 00:00:00,3.1,135.32,0.0,1493.0,175.0,1617.0,540.0,293.0,11.0
41749,2023-10-06 13:00:00,2024-07-17 00:00:00,3.1,133.99,0.0,1330.0,178.0,1556.0,350.0,295.0,11.0
41750,2023-10-06 14:00:00,2024-07-17 00:00:00,3.1,152.61,0.0,1469.0,170.0,1388.0,270.0,295.0,11.0
41751,2023-10-06 15:00:00,2024-07-17 00:00:00,3.1,166.06,0.0,1433.0,136.0,1080.0,280.0,291.0,11.0
41752,2023-10-06 16:00:00,2024-07-17 00:00:00,3.1,191.5,0.0,1739.0,419.0,616.0,318.0,290.0,11.0
41753,2023-10-06 17:00:00,2024-07-17 00:00:00,3.1,172.78,0.0,1904.0,1327.0,149.0,433.0,290.0,11.0
41754,2023-10-06 18:00:00,2024-07-17 00:00:00,3.1,130.16,0.0,1841.0,2389.0,1.0,743.0,297.0,11.0
41755,2023-10-06 19:00:00,2024-07-17 00:00:00,3.1,121.01,0.0,1786.0,2334.0,0.0,1093.0,293.0,12.0
41756,2023-10-06 20:00:00,2024-07-17 00:00:00,3.1,149.26,0.0,1787.0,964.0,0.0,1414.0,299.0,12.0
41757,2023-10-06 21:00:00,2024-07-17 00:00:00,3.1,144.39,0.0,1826.0,929.0,0.0,1660.0,300.0,12.0
41758,2023-10-06 22:00:00,2024-07-17 00:00:00,3.1,150.57,0.0,1868.0,744.0,0.0,1712.0,300.0,12.0
41759,2023-10-06 23:00:00,2024-07-17 00:00:00,3.1,156.77,0.0,1802.0,419.0,0.0,1766.0,298.0,12.0
