UTC time,coal,nat_gas,hydro,solar,wind,biomass,unknown
2023-05-28 00:00:00,0.0,850.0,111.0,0.0,289.0,341.0,29.0
2023-05-28 01:00:00,0.0,855.0,66.0,0.0,272.0,336.0,29.0
2023-05-28 02:00:00,0.0,843.0,67.0,0.0,308.0,339.0,28.0
2023-05-28 03:00:00,0.0,853.0,71.0,0.0,384.0,340.0,28.0
2023-05-28 04:00:00,0.0,823.0,178.0,0.0,439.0,341.0,28.0
2023-05-28 05:00:00,0.0,830.0,127.0,18.0,511.0,338.0,28.0
2023-05-28 06:00:00,0.0,851.0,48.0,154.0,525.0,340.0,28.0
2023-05-28 07:00:00,0.0,849.0,136.0,421.0,488.0,337.0,28.0
2023-05-28 08:00:00,0.0,748.0,131.0,722.0,433.0,338.0,29.0
2023-05-28 09:00:00,0.0,828.0,138.0,949.0,378.0,339.0,29.0
2023-05-28 10:00:00,0.0,843.0,150.0,1112.0,333.0,337.0,29.0
2023-05-28 11:00:00,0.0,846.0,180.0,1157.0,397.0,348.0,29.0
2023-05-28 12:00:00,0.0,815.0,355.0,1184.0,574.0,346.0,29.0
2023-05-28 13:00:00,0.0,825.0,112.0,1152.0,749.0,345.0,29.0
2023-05-28 14:00:00,0.0,779.0,48.0,1093.0,1171.0,345.0,29.0
2023-05-28 15:00:00,0.0,742.0,52.0,920.0,1754.0,341.0,29.0
2023-05-28 16:00:00,0.0,778.0,51.0,748.0,2048.0,349.0,29.0
2023-05-28 17:00:00,0.0,850.0,69.0,427.0,2087.0,348.0,29.0
2023-05-28 18:00:00,0.0,1100.0,155.0,159.0,1867.0,347.0,29.0
2023-05-28 19:00:00,0.0,1370.0,623.0,24.0,1825.0,344.0,29.0
2023-05-28 20:00:00,0.0,1408.0,545.0,0.0,1600.0,345.0,29.0
2023-05-28 21:00:00,0.0,1492.0,346.0,0.0,1173.0,348.0,29.0
2023-05-28 22:00:00,0.0,1531.0,139.0,0.0,807.0,347.0,29.0
2023-05-28 23:00:00,0.0,1753.0,89.0,0.0,701.0,337.0,29.0
