Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
42216,2023-10-26 00:00:00,38.39,0.0,137.0,793.0,0.0,4038.0,307.0,2.0
42217,2023-10-26 01:00:00,38.54,0.0,137.0,801.0,0.0,4012.0,308.0,2.0
42218,2023-10-26 02:00:00,38.7,0.0,138.0,826.0,0.0,3985.0,308.0,2.0
42219,2023-10-26 03:00:00,38.87,0.0,137.0,827.0,0.0,3971.0,313.0,2.0
42220,2023-10-26 04:00:00,38.88,0.0,136.0,854.0,0.0,3917.0,310.0,2.0
42221,2023-10-26 05:00:00,38.33,0.0,141.0,1285.0,0.0,3928.0,317.0,2.0
42222,2023-10-26 06:00:00,38.71,0.0,177.0,1701.0,0.0,4201.0,315.0,2.0
42223,2023-10-26 07:00:00,39.36,0.0,183.0,1558.0,51.0,4252.0,317.0,2.0
42224,2023-10-26 08:00:00,40.02,0.0,183.0,1492.0,172.0,4165.0,317.0,2.0
42225,2023-10-26 09:00:00,38.49,0.0,172.0,1217.0,379.0,4536.0,318.0,2.0
42226,2023-10-26 10:00:00,38.49,0.0,174.0,1121.0,574.0,4680.0,320.0,2.0
42227,2023-10-26 11:00:00,39.63,0.0,175.0,1124.0,576.0,4414.0,319.0,2.0
42228,2023-10-26 12:00:00,40.56,0.0,179.0,1419.0,483.0,4049.0,313.0,2.0
42229,2023-10-26 13:00:00,40.77,0.0,180.0,975.0,417.0,4241.0,310.0,2.0
42230,2023-10-26 14:00:00,39.66,0.0,176.0,1085.0,399.0,4452.0,325.0,2.0
42231,2023-10-26 15:00:00,40.2,0.0,179.0,1198.0,319.0,4362.0,334.0,2.0
42232,2023-10-26 16:00:00,43.22,0.0,202.0,1098.0,147.0,4097.0,328.0,2.0
42233,2023-10-26 17:00:00,43.62,0.0,195.0,1139.0,14.0,3847.0,319.0,2.0
42234,2023-10-26 18:00:00,44.69,0.0,186.0,1227.0,0.0,3454.0,311.0,2.0
42235,2023-10-26 19:00:00,47.26,0.0,196.0,1189.0,0.0,3274.0,319.0,2.0
42236,2023-10-26 20:00:00,47.67,0.0,187.0,1170.0,0.0,3137.0,322.0,2.0
42237,2023-10-26 21:00:00,47.44,0.0,185.0,1061.0,0.0,3168.0,313.0,2.0
42238,2023-10-26 22:00:00,46.5,0.0,184.0,1219.0,0.0,3206.0,318.0,2.0
42239,2023-10-26 23:00:00,41.77,0.0,138.0,1365.0,0.0,3271.0,328.0,2.0
