Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
41280,2023-09-17 00:00:00,2024-07-17 00:00:00,3.1,97.99,0.0,518.0,186.0,0.0,2757.0,328.0,12.0
41281,2023-09-17 01:00:00,2024-07-17 00:00:00,3.1,75.97,0.0,370.0,303.0,0.0,2994.0,326.0,11.0
41282,2023-09-17 02:00:00,2024-07-17 00:00:00,3.1,74.68,0.0,365.0,151.0,0.0,3166.0,327.0,11.0
41283,2023-09-17 03:00:00,2024-07-17 00:00:00,3.1,66.4,0.0,316.0,99.0,0.0,3420.0,323.0,11.0
41284,2023-09-17 04:00:00,2024-07-17 00:00:00,3.1,48.5,0.0,157.0,112.0,0.0,3535.0,324.0,11.0
41285,2023-09-17 05:00:00,2024-07-17 00:00:00,3.1,46.81,0.0,157.0,129.0,0.0,3724.0,325.0,11.0
41286,2023-09-17 06:00:00,2024-07-17 00:00:00,3.1,45.39,0.0,158.0,150.0,25.0,3876.0,320.0,11.0
41287,2023-09-17 07:00:00,2024-07-17 00:00:00,3.1,44.39,0.0,152.0,184.0,287.0,3916.0,320.0,11.0
41288,2023-09-17 08:00:00,2024-07-17 00:00:00,3.1,43.68,0.0,152.0,186.0,688.0,4049.0,322.0,11.0
41289,2023-09-17 09:00:00,2024-07-17 00:00:00,3.1,42.84,0.0,153.0,172.0,916.0,4247.0,325.0,11.0
41290,2023-09-17 10:00:00,2024-07-17 00:00:00,3.1,42.57,0.0,153.0,201.0,1067.0,4291.0,325.0,11.0
41291,2023-09-17 11:00:00,2024-07-17 00:00:00,3.1,43.1,0.0,155.0,217.0,1098.0,4177.0,319.0,11.0
41292,2023-09-17 12:00:00,2024-07-17 00:00:00,3.1,44.16,0.0,153.0,232.0,1124.0,4000.0,328.0,11.0
41293,2023-09-17 13:00:00,2024-07-17 00:00:00,3.1,45.66,0.0,153.0,190.0,1088.0,3801.0,333.0,11.0
41294,2023-09-17 14:00:00,2024-07-17 00:00:00,3.1,48.25,0.0,153.0,41.0,927.0,3519.0,332.0,11.0
41295,2023-09-17 15:00:00,2024-07-17 00:00:00,3.1,50.54,0.0,153.0,167.0,780.0,3148.0,328.0,11.0
41296,2023-09-17 16:00:00,2024-07-17 00:00:00,3.1,54.21,0.0,153.0,141.0,475.0,2834.0,326.0,11.0
41297,2023-09-17 17:00:00,2024-07-17 00:00:00,3.1,73.53,0.0,261.0,157.0,190.0,2468.0,332.0,11.0
41298,2023-09-17 18:00:00,2024-07-17 00:00:00,3.1,98.18,0.0,447.0,549.0,16.0,2113.0,334.0,11.0
41299,2023-09-17 19:00:00,2024-07-17 00:00:00,3.1,91.7,0.0,455.0,1276.0,0.0,1817.0,326.0,11.0
41300,2023-09-17 20:00:00,2024-07-17 00:00:00,3.1,113.64,0.0,458.0,624.0,0.0,1568.0,327.0,11.0
41301,2023-09-17 21:00:00,2024-07-17 00:00:00,3.1,123.99,0.0,461.0,295.0,0.0,1602.0,329.0,12.0
41302,2023-09-17 22:00:00,2024-07-17 00:00:00,3.1,130.78,0.0,506.0,267.0,0.0,1609.0,329.0,12.0
41303,2023-09-17 23:00:00,2024-07-17 00:00:00,3.1,177.8,0.0,830.0,273.0,0.0,1441.0,325.0,12.0
