UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast,avg_unknown_production_forecast
2023-05-11 00:00:00,2024-07-17 00:00:00,3.1,6.661023868665696,285.8758659546434,279.32991746480934,25.578853963792945,0.0002546835906754,3.97827,746.27863,60.20615,0.0,3010.80342,284.6257,12.01563
2023-05-11 01:00:00,2024-07-17 00:00:00,3.1,5.914940956711643,284.32688047396607,278.83424394504084,0.0,0.0034510982264449,5.14448,734.5833,0.0,0.0,2985.5012,286.44082,11.80184
2023-05-11 02:00:00,2024-07-17 00:00:00,3.1,5.914940956711643,284.32688047396607,278.83424394504084,0.0,0.0034510982264449,4.81344,679.77901,0.0,0.0,2894.30202,283.42602,12.26818
2023-05-11 03:00:00,2024-07-17 00:00:00,3.1,5.914940956711643,284.32688047396607,278.83424394504084,0.0,0.0034510982264449,7.53367,611.56535,72.66561,0.0,2871.01766,283.46009,12.04825
2023-05-11 04:00:00,2024-07-17 00:00:00,3.1,5.425276178479088,283.9877780567892,278.7582918192055,2.4395653279992286,0.0121458139847656,5.6485,636.94123,152.65604,0.0,2846.00787,287.0228,11.83352
2023-05-11 05:00:00,2024-07-17 00:00:00,3.1,5.425276178479088,283.9877780567892,278.7582918192055,2.4395653279992286,0.0121458139847656,6.42357,644.38549,255.96187,0.0,2783.84,289.09211,12.04517
2023-05-11 06:00:00,2024-07-17 00:00:00,3.1,5.425276178479088,283.9877780567892,278.7582918192055,2.4395653279992286,0.0121458139847656,8.20796,684.46337,314.48671,128.94915,2767.81591,289.20806,12.42126
2023-05-11 07:00:00,2024-07-17 00:00:00,3.1,6.055942195427569,289.2658958609597,278.2298084758928,339.36387399414696,0.0141971121391772,16.65541,686.22222,407.90868,420.16758,2760.58356,292.15405,12.68422
2023-05-11 08:00:00,2024-07-17 00:00:00,3.1,6.055942195427569,289.2658958609597,278.2298084758928,339.36387399414696,0.0141971121391772,18.11139,692.37516,462.42023,774.04769,2728.46485,293.11686,13.19332
2023-05-11 09:00:00,2024-07-17 00:00:00,3.1,6.055942195427569,289.2658958609597,278.2298084758928,339.36387399414696,0.0141971121391772,14.94246,720.71642,439.34285,1077.24465,2694.5541,293.26375,12.64044
2023-05-11 10:00:00,2024-07-17 00:00:00,3.1,7.140638380529572,292.4495786867576,276.9916302640571,581.7437918404264,0.0461863411047201,19.79417,736.74403,426.88027,1333.24691,2640.23429,293.21656,12.7009
2023-05-11 11:00:00,2024-07-17 00:00:00,3.1,7.140638380529572,292.4495786867576,276.9916302640571,581.7437918404264,0.0461863411047201,24.05819,749.22505,359.4751,1552.22609,2605.95861,295.27705,12.57888
2023-05-11 12:00:00,2024-07-17 00:00:00,3.1,7.140638380529572,292.4495786867576,276.9916302640571,581.7437918404264,0.0461863411047201,24.83034,764.92198,341.22784,1634.32268,2573.61801,295.98304,12.69233
2023-05-11 13:00:00,2024-07-17 00:00:00,3.1,8.706690945637941,293.04317191479737,276.826291600442,893.8891447696644,0.0236295278467747,13.96765,767.98697,365.03798,1599.15045,2547.45002,295.30386,12.51468
