Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
41808,2023-10-09 00:00:00,2024-07-17 00:00:00,3.1,248.64,0.0,2209.0,519.0,0.0,277.0,298.0,12.0
41809,2023-10-09 01:00:00,2024-07-17 00:00:00,3.1,246.44,0.0,2218.0,479.0,0.0,352.0,297.0,12.0
41810,2023-10-09 02:00:00,2024-07-17 00:00:00,3.1,231.66,0.0,2215.0,621.0,0.0,421.0,297.0,11.0
41811,2023-10-09 03:00:00,2024-07-17 00:00:00,3.1,223.94,0.0,2252.0,652.0,0.0,538.0,296.0,11.0
41812,2023-10-09 04:00:00,2024-07-17 00:00:00,3.1,208.39,0.0,2281.0,809.0,0.0,678.0,303.0,12.0
41813,2023-10-09 05:00:00,2024-07-17 00:00:00,3.1,164.19,0.0,2258.0,1879.0,0.0,666.0,318.0,13.0
41814,2023-10-09 06:00:00,2024-07-17 00:00:00,3.1,154.31,0.0,2240.0,2230.0,10.0,608.0,321.0,14.0
41815,2023-10-09 07:00:00,2024-07-17 00:00:00,3.1,155.33,0.0,2178.0,1862.0,301.0,552.0,333.0,14.0
41816,2023-10-09 08:00:00,2024-07-17 00:00:00,3.1,170.4,0.0,2008.0,721.0,867.0,459.0,336.0,13.0
41817,2023-10-09 09:00:00,2024-07-17 00:00:00,3.1,176.15,0.0,1906.0,153.0,1260.0,383.0,331.0,13.0
41818,2023-10-09 10:00:00,2024-07-17 00:00:00,3.1,175.93,0.0,1936.0,126.0,1478.0,237.0,324.0,13.0
41819,2023-10-09 11:00:00,2024-07-17 00:00:00,3.1,164.48,0.0,1850.0,273.0,1595.0,146.0,330.0,13.0
41820,2023-10-09 12:00:00,2024-07-17 00:00:00,3.1,169.85,0.0,1962.0,289.0,1613.0,106.0,335.0,13.0
41821,2023-10-09 13:00:00,2024-07-17 00:00:00,3.1,181.31,0.0,1960.0,107.0,1548.0,82.0,331.0,13.0
41822,2023-10-09 14:00:00,2024-07-17 00:00:00,3.1,195.29,0.0,2100.0,102.0,1381.0,92.0,329.0,13.0
41823,2023-10-09 15:00:00,2024-07-17 00:00:00,3.1,218.66,0.0,2363.0,124.0,1083.0,126.0,322.0,12.0
41824,2023-10-09 16:00:00,2024-07-17 00:00:00,3.1,234.02,0.0,2635.0,426.0,612.0,188.0,324.0,13.0
41825,2023-10-09 17:00:00,2024-07-17 00:00:00,3.1,192.69,0.0,2591.0,1645.0,124.0,319.0,322.0,13.0
41826,2023-10-09 18:00:00,2024-07-17 00:00:00,3.1,157.0,0.0,2538.0,2674.0,0.0,472.0,332.0,13.0
41827,2023-10-09 19:00:00,2024-07-17 00:00:00,3.1,172.39,0.0,2526.0,2025.0,0.0,572.0,329.0,13.0
41828,2023-10-09 20:00:00,2024-07-17 00:00:00,3.1,184.52,0.0,2404.0,1463.0,1.0,645.0,335.0,13.0
41829,2023-10-09 21:00:00,2024-07-17 00:00:00,3.1,199.76,0.0,2175.0,867.0,0.0,671.0,340.0,13.0
41830,2023-10-09 22:00:00,2024-07-17 00:00:00,3.1,204.23,0.0,2158.0,820.0,0.0,620.0,337.0,14.0
41831,2023-10-09 23:00:00,2024-07-17 00:00:00,3.1,212.11,0.0,2141.0,716.0,0.0,568.0,332.0,13.0
