Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
40080,2023-07-29 00:00:00,2024-07-17 00:00:00,3.1,169.0,0.0,1831.0,425.0,0.0,1506.0,314.0,28.0
40081,2023-07-29 01:00:00,2024-07-17 00:00:00,3.1,181.08,0.0,1848.0,369.0,0.0,1303.0,317.0,28.0
40082,2023-07-29 02:00:00,2024-07-17 00:00:00,3.1,194.36,0.0,1877.0,297.0,0.0,1142.0,312.0,28.0
40083,2023-07-29 03:00:00,2024-07-17 00:00:00,3.1,189.12,0.0,1837.0,279.0,0.0,1222.0,311.0,27.0
40084,2023-07-29 04:00:00,2024-07-17 00:00:00,3.1,192.62,0.0,1879.0,444.0,0.0,1026.0,312.0,26.0
40085,2023-07-29 05:00:00,2024-07-17 00:00:00,3.1,218.6,0.0,1849.0,298.0,8.0,703.0,314.0,26.0
40086,2023-07-29 06:00:00,2024-07-17 00:00:00,3.1,178.15,0.0,1246.0,306.0,158.0,632.0,306.0,27.0
40087,2023-07-29 07:00:00,2024-07-17 00:00:00,3.1,128.9,0.0,799.0,253.0,544.0,481.0,310.0,27.0
40088,2023-07-29 08:00:00,2024-07-17 00:00:00,3.1,109.58,0.0,757.0,357.0,906.0,362.0,293.0,28.0
40089,2023-07-29 09:00:00,2024-07-17 00:00:00,3.1,113.47,0.0,806.0,154.0,1186.0,298.0,294.0,27.0
40090,2023-07-29 10:00:00,2024-07-17 00:00:00,3.1,113.55,0.0,875.0,100.0,1380.0,317.0,293.0,28.0
40091,2023-07-29 11:00:00,2024-07-17 00:00:00,3.1,104.53,0.0,871.0,121.0,1522.0,392.0,303.0,28.0
40092,2023-07-29 12:00:00,2024-07-17 00:00:00,3.1,97.94,0.0,825.0,53.0,1585.0,485.0,305.0,28.0
40093,2023-07-29 13:00:00,2024-07-17 00:00:00,3.1,83.58,0.0,722.0,27.0,1603.0,708.0,301.0,28.0
40094,2023-07-29 14:00:00,2024-07-17 00:00:00,3.1,78.47,0.0,731.0,28.0,1551.0,1015.0,299.0,28.0
40095,2023-07-29 15:00:00,2024-07-17 00:00:00,3.1,73.67,0.0,694.0,28.0,1384.0,1264.0,306.0,28.0
40096,2023-07-29 16:00:00,2024-07-17 00:00:00,3.1,88.4,0.0,893.0,29.0,1119.0,1536.0,315.0,28.0
40097,2023-07-29 17:00:00,2024-07-17 00:00:00,3.1,107.03,0.0,1137.0,127.0,718.0,1760.0,311.0,28.0
40098,2023-07-29 18:00:00,2024-07-17 00:00:00,3.1,123.76,0.0,1377.0,521.0,257.0,1748.0,316.0,28.0
40099,2023-07-29 19:00:00,2024-07-17 00:00:00,3.1,129.64,0.0,1460.0,847.0,25.0,1618.0,313.0,28.0
40100,2023-07-29 20:00:00,2024-07-17 00:00:00,3.1,137.12,0.0,1477.0,860.0,1.0,1424.0,313.0,28.0
40101,2023-07-29 21:00:00,2024-07-17 00:00:00,3.1,153.05,0.0,1451.0,537.0,0.0,1283.0,314.0,28.0
40102,2023-07-29 22:00:00,2024-07-17 00:00:00,3.1,163.14,0.0,1445.0,315.0,0.0,1274.0,314.0,28.0
40103,2023-07-29 23:00:00,2024-07-17 00:00:00,3.1,167.33,0.0,1445.0,204.0,0.0,1304.0,308.0,27.0
