Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
38952,2023-06-12 00:00:00,229.47,0.0,1764.0,642.0,0.0,133.0,346.0,27.0
38953,2023-06-12 01:00:00,242.92,0.0,1886.0,576.0,0.0,110.0,328.0,20.0
38954,2023-06-12 02:00:00,256.65,0.0,1909.0,472.0,0.0,69.0,317.0,12.0
38955,2023-06-12 03:00:00,227.02,0.0,1885.0,812.0,0.0,84.0,308.0,11.0
38956,2023-06-12 04:00:00,206.23,0.0,1912.0,1139.0,0.0,92.0,307.0,11.0
38957,2023-06-12 05:00:00,179.71,0.0,1900.0,1588.0,30.0,114.0,304.0,11.0
38958,2023-06-12 06:00:00,185.01,0.0,1937.0,1271.0,232.0,151.0,306.0,11.0
38959,2023-06-12 07:00:00,193.83,0.0,2015.0,924.0,496.0,132.0,301.0,11.0
38960,2023-06-12 08:00:00,192.75,0.0,2124.0,735.0,790.0,141.0,309.0,11.0
38961,2023-06-12 09:00:00,181.32,0.0,2001.0,600.0,1029.0,164.0,313.0,11.0
38962,2023-06-12 10:00:00,174.2,0.0,1989.0,490.0,1243.0,222.0,306.0,11.0
38963,2023-06-12 11:00:00,171.74,0.0,2035.0,352.0,1353.0,355.0,315.0,11.0
38964,2023-06-12 12:00:00,166.26,0.0,2071.0,458.0,1264.0,526.0,317.0,11.0
38965,2023-06-12 13:00:00,159.91,0.0,1903.0,392.0,1224.0,602.0,316.0,13.0
38966,2023-06-12 14:00:00,154.15,0.0,1876.0,266.0,1103.0,977.0,319.0,14.0
38967,2023-06-12 15:00:00,156.65,0.0,2013.0,271.0,1082.0,1106.0,320.0,14.0
38968,2023-06-12 16:00:00,164.94,0.0,2023.0,307.0,865.0,1052.0,326.0,14.0
38969,2023-06-12 17:00:00,168.52,0.0,2102.0,469.0,517.0,1230.0,331.0,14.0
38970,2023-06-12 18:00:00,164.07,0.0,2230.0,1035.0,213.0,1253.0,333.0,14.0
38971,2023-06-12 19:00:00,140.84,0.0,2210.0,2208.0,33.0,1061.0,337.0,14.0
38972,2023-06-12 20:00:00,142.13,0.0,2227.0,2321.0,0.0,953.0,339.0,14.0
38973,2023-06-12 21:00:00,185.97,0.0,2237.0,1084.0,0.0,821.0,338.0,14.0
38974,2023-06-12 22:00:00,200.8,0.0,2237.0,854.0,0.0,719.0,338.0,14.0
38975,2023-06-12 23:00:00,212.49,0.0,2164.0,654.0,0.0,633.0,341.0,14.0
