datetime,avg_wind_production_forecast
2023-06-27T00:00:00.000000000,4055.50003
2023-06-27T01:00:00.000000000,4104.36983
2023-06-27T02:00:00.000000000,4250.10011
2023-06-27T03:00:00.000000000,4194.1902
2023-06-27T04:00:00.000000000,4226.61017
2023-06-27T05:00:00.000000000,4272.15001
2023-06-27T06:00:00.000000000,4312.3998
2023-06-27T07:00:00.000000000,4406.75993
2023-06-27T08:00:00.000000000,4367.39021
2023-06-27T09:00:00.000000000,4311.55
2023-06-27T10:00:00.000000000,4189.36013
2023-06-27T11:00:00.000000000,3994.89007
2023-06-27T12:00:00.000000000,3730.68007
2023-06-27T13:00:00.000000000,3335.16993
2023-06-27T14:00:00.000000000,2753.97003
2023-06-27T15:00:00.000000000,2145.65007
2023-06-27T16:00:00.000000000,1692.72005
2023-06-27T17:00:00.000000000,1415.59001
2023-06-27T18:00:00.000000000,1301.35997
2023-06-27T19:00:00.000000000,1378.37999
2023-06-27T20:00:00.000000000,1670.58002
2023-06-27T21:00:00.000000000,2076.47009
2023-06-27T22:00:00.000000000,2514.57993
2023-06-27T23:00:00.000000000,2920.32003
2023-06-28T00:00:00.000000000,2350.20685
2023-06-28T01:00:00.000000000,2390.25885
2023-06-28T02:00:00.000000000,2277.89951
2023-06-28T03:00:00.000000000,2194.12501
2023-06-28T04:00:00.000000000,1993.25652
2023-06-28T05:00:00.000000000,1937.36572
2023-06-28T06:00:00.000000000,1906.66072
2023-06-28T07:00:00.000000000,2018.27468
2023-06-28T08:00:00.000000000,1854.53787
2023-06-28T09:00:00.000000000,1721.85933
2023-06-28T10:00:00.000000000,1590.39336
2023-06-28T11:00:00.000000000,1582.75976
2023-06-28T12:00:00.000000000,1547.71051
2023-06-28T13:00:00.000000000,1499.36066
2023-06-28T14:00:00.000000000,1387.68396
2023-06-28T15:00:00.000000000,1269.81551
2023-06-28T16:00:00.000000000,1049.84207
2023-06-28T17:00:00.000000000,1030.93791
2023-06-28T18:00:00.000000000,1315.74853
2023-06-28T19:00:00.000000000,1274.03588
2023-06-28T20:00:00.000000000,1350.51107
2023-06-28T21:00:00.000000000,1311.4086
2023-06-28T22:00:00.000000000,1154.50545
2023-06-28T23:00:00.000000000,1098.27555
2023-06-29T00:00:00.000000000,942.79591
2023-06-29T01:00:00.000000000,959.15009
2023-06-29T02:00:00.000000000,915.43486
2023-06-29T03:00:00.000000000,881.60671
2023-06-29T04:00:00.000000000,799.8575
2023-06-29T05:00:00.000000000,777.12603
2023-06-29T06:00:00.000000000,767.70309
2023-06-29T07:00:00.000000000,813.81094
2023-06-29T08:00:00.000000000,751.54628
2023-06-29T09:00:00.000000000,704.43266
2023-06-29T10:00:00.000000000,658.49184
2023-06-29T11:00:00.000000000,657.80469
2023-06-29T12:00:00.000000000,648.55779
2023-06-29T13:00:00.000000000,631.62346
2023-06-29T14:00:00.000000000,591.15384
2023-06-29T15:00:00.000000000,551.413
2023-06-29T16:00:00.000000000,463.25941
2023-06-29T17:00:00.000000000,456.24523
2023-06-29T18:00:00.000000000,571.9983
2023-06-29T19:00:00.000000000,553.76777
2023-06-29T20:00:00.000000000,581.58586
2023-06-29T21:00:00.000000000,563.73848
2023-06-29T22:00:00.000000000,497.79812
2023-06-29T23:00:00.000000000,470.83652
2023-06-30T00:00:00.000000000,366.22042
2023-06-30T01:00:00.000000000,372.82104
2023-06-30T02:00:00.000000000,356.63665
2023-06-30T03:00:00.000000000,342.9335
2023-06-30T04:00:00.000000000,310.81493
2023-06-30T05:00:00.000000000,301.75717
2023-06-30T06:00:00.000000000,297.89471
2023-06-30T07:00:00.000000000,315.73723
2023-06-30T08:00:00.000000000,291.81975
2023-06-30T09:00:00.000000000,273.0935
2023-06-30T10:00:00.000000000,254.43669
2023-06-30T11:00:00.000000000,252.93421
2023-06-30T12:00:00.000000000,249.70804
2023-06-30T13:00:00.000000000,242.82095
2023-06-30T14:00:00.000000000,226.72124
2023-06-30T15:00:00.000000000,212.07121
2023-06-30T16:00:00.000000000,177.69351
2023-06-30T17:00:00.000000000,175.02705
2023-06-30T18:00:00.000000000,221.23463
2023-06-30T19:00:00.000000000,213.69191
2023-06-30T20:00:00.000000000,224.50398
2023-06-30T21:00:00.000000000,217.5041
2023-06-30T22:00:00.000000000,192.24341
2023-06-30T23:00:00.000000000,182.36454
