UTC Time,Solar,Wind Offshore,Wind Onshore
2022-05-01 21:00:00+00:00,True,False,False
2022-07-29 22:00:00+00:00,True,False,False
2022-07-29 23:00:00+00:00,True,False,False
2022-07-30 00:00:00+00:00,True,False,False
2022-07-30 01:00:00+00:00,True,False,False
2022-07-30 02:00:00+00:00,True,False,False
2022-07-30 03:00:00+00:00,True,False,False
2022-07-30 04:00:00+00:00,True,False,False
2022-07-30 05:00:00+00:00,True,False,False
2022-07-30 06:00:00+00:00,True,False,False
2022-07-30 07:00:00+00:00,True,False,False
2022-07-30 08:00:00+00:00,True,False,False
2022-07-30 09:00:00+00:00,True,False,False
2022-07-30 10:00:00+00:00,True,False,False
2022-07-30 11:00:00+00:00,True,False,False
2022-07-30 12:00:00+00:00,True,False,False
2022-07-30 13:00:00+00:00,True,False,False
2022-07-30 14:00:00+00:00,True,False,False
2022-07-30 15:00:00+00:00,True,False,False
2022-07-30 16:00:00+00:00,True,False,False
2022-07-30 17:00:00+00:00,True,False,False
2022-07-30 18:00:00+00:00,True,False,False
2022-07-30 19:00:00+00:00,True,False,False
2022-07-30 20:00:00+00:00,True,False,False
2022-07-30 21:00:00+00:00,True,False,False
2022-08-11 22:00:00+00:00,True,False,False
2022-08-11 23:00:00+00:00,True,False,False
2022-08-12 00:00:00+00:00,True,False,False
2022-08-12 01:00:00+00:00,True,False,False
2022-08-12 02:00:00+00:00,True,False,False
2022-08-12 03:00:00+00:00,True,False,False
2022-08-12 04:00:00+00:00,True,False,False
2022-08-12 05:00:00+00:00,True,False,False
2022-08-12 06:00:00+00:00,True,False,False
2022-08-12 07:00:00+00:00,True,False,False
2022-08-12 08:00:00+00:00,True,False,False
2022-08-12 09:00:00+00:00,True,False,False
2022-08-12 10:00:00+00:00,True,False,False
2022-08-12 11:00:00+00:00,True,False,False
2022-08-12 12:00:00+00:00,True,False,False
2022-08-12 13:00:00+00:00,True,False,False
2022-08-12 14:00:00+00:00,True,False,False
2022-08-12 15:00:00+00:00,True,False,False
2022-08-12 16:00:00+00:00,True,False,False
2022-08-12 17:00:00+00:00,True,False,False
2022-08-12 18:00:00+00:00,True,False,False
2022-08-12 19:00:00+00:00,True,False,False
2022-08-12 20:00:00+00:00,True,False,False
2022-08-12 21:00:00+00:00,True,False,False
2022-08-13 22:00:00+00:00,True,False,False
2022-08-13 23:00:00+00:00,True,False,False
2022-08-14 00:00:00+00:00,True,False,False
2022-08-14 01:00:00+00:00,True,False,False
2022-08-14 02:00:00+00:00,True,False,False
2022-08-14 03:00:00+00:00,True,False,False
2022-08-14 04:00:00+00:00,True,False,False
2022-08-14 05:00:00+00:00,True,False,False
2022-08-14 06:00:00+00:00,True,False,False
2022-08-14 07:00:00+00:00,True,False,False
2022-08-14 08:00:00+00:00,True,False,False
2022-08-14 09:00:00+00:00,True,False,False
2022-08-14 10:00:00+00:00,True,False,False
2022-08-14 11:00:00+00:00,True,False,False
2022-08-14 12:00:00+00:00,True,False,False
2022-08-14 13:00:00+00:00,True,False,False
2022-08-14 14:00:00+00:00,True,False,False
2022-08-14 15:00:00+00:00,True,False,False
2022-08-14 16:00:00+00:00,True,False,False
2022-08-14 17:00:00+00:00,True,False,False
2022-08-14 18:00:00+00:00,True,False,False
2022-08-14 19:00:00+00:00,True,False,False
2022-08-14 20:00:00+00:00,True,False,False
2022-08-14 21:00:00+00:00,True,False,False
2022-08-16 22:00:00+00:00,True,False,False
2022-08-16 23:00:00+00:00,True,False,False
2022-08-17 00:00:00+00:00,True,False,False
2022-08-17 01:00:00+00:00,True,False,False
2022-08-17 02:00:00+00:00,True,False,False
2022-08-17 03:00:00+00:00,True,False,False
2022-08-17 04:00:00+00:00,True,False,False
2022-08-17 05:00:00+00:00,True,False,False
2022-08-17 06:00:00+00:00,True,False,False
2022-08-17 07:00:00+00:00,True,False,False
2022-08-17 08:00:00+00:00,True,False,False
2022-08-17 09:00:00+00:00,True,False,False
2022-08-17 10:00:00+00:00,True,False,False
2022-08-17 11:00:00+00:00,True,False,False
2022-08-17 12:00:00+00:00,True,False,False
2022-08-17 13:00:00+00:00,True,False,False
2022-08-17 14:00:00+00:00,True,False,False
2022-08-17 15:00:00+00:00,True,False,False
2022-08-17 16:00:00+00:00,True,False,False
2022-08-17 17:00:00+00:00,True,False,False
2022-08-17 18:00:00+00:00,True,False,False
2022-08-17 19:00:00+00:00,True,False,False
2022-08-17 20:00:00+00:00,True,False,False
2022-08-17 21:00:00+00:00,True,False,False
2022-08-24 22:00:00+00:00,True,False,False
2022-08-24 23:00:00+00:00,True,False,False
2022-08-25 00:00:00+00:00,True,False,False
2022-08-25 01:00:00+00:00,True,False,False
2022-08-25 02:00:00+00:00,True,False,False
2022-08-25 03:00:00+00:00,True,False,False
2022-08-25 04:00:00+00:00,True,False,False
2022-08-25 05:00:00+00:00,True,False,False
2022-08-25 06:00:00+00:00,True,False,False
2022-08-25 07:00:00+00:00,True,False,False
2022-08-25 08:00:00+00:00,True,False,False
2022-08-25 09:00:00+00:00,True,False,False
2022-08-25 10:00:00+00:00,True,False,False
2022-08-25 11:00:00+00:00,True,False,False
2022-08-25 12:00:00+00:00,True,False,False
2022-08-25 13:00:00+00:00,True,False,False
2022-08-25 14:00:00+00:00,True,False,False
2022-08-25 15:00:00+00:00,True,False,False
2022-08-25 16:00:00+00:00,True,False,False
2022-08-25 17:00:00+00:00,True,False,False
2022-08-25 18:00:00+00:00,True,False,False
2022-08-25 19:00:00+00:00,True,False,False
2022-08-25 20:00:00+00:00,True,False,False
2022-08-25 21:00:00+00:00,True,False,False
2022-08-28 22:00:00+00:00,True,False,False
2022-08-28 23:00:00+00:00,True,False,False
2022-08-29 00:00:00+00:00,True,False,False
2022-08-29 01:00:00+00:00,True,False,False
2022-08-29 02:00:00+00:00,True,False,False
2022-08-29 03:00:00+00:00,True,False,False
2022-08-29 04:00:00+00:00,True,False,False
2022-08-29 05:00:00+00:00,True,False,False
2022-08-29 06:00:00+00:00,True,False,False
2022-08-29 07:00:00+00:00,True,False,False
2022-08-29 08:00:00+00:00,True,False,False
2022-08-29 09:00:00+00:00,True,False,False
2022-08-29 10:00:00+00:00,True,False,False
2022-08-29 11:00:00+00:00,True,False,False
2022-08-29 12:00:00+00:00,True,False,False
2022-08-29 13:00:00+00:00,True,False,False
2022-08-29 14:00:00+00:00,True,False,False
2022-08-29 15:00:00+00:00,True,False,False
2022-08-29 16:00:00+00:00,True,False,False
2022-08-29 17:00:00+00:00,True,False,False
2022-08-29 18:00:00+00:00,True,False,False
2022-08-29 19:00:00+00:00,True,False,False
2022-08-29 20:00:00+00:00,True,False,False
2022-08-29 21:00:00+00:00,True,False,False
2022-08-31 22:00:00+00:00,True,False,False
2022-08-31 23:00:00+00:00,True,False,False
2022-09-01 00:00:00+00:00,True,False,False
2022-09-01 01:00:00+00:00,True,False,False
2022-09-01 02:00:00+00:00,True,False,False
2022-09-01 03:00:00+00:00,True,False,False
2022-09-01 04:00:00+00:00,True,False,False
2022-09-01 05:00:00+00:00,True,False,False
2022-09-01 06:00:00+00:00,True,False,False
2022-09-01 07:00:00+00:00,True,False,False
2022-09-01 08:00:00+00:00,True,False,False
2022-09-01 09:00:00+00:00,True,False,False
2022-09-01 10:00:00+00:00,True,False,False
2022-09-01 11:00:00+00:00,True,False,False
2022-09-01 12:00:00+00:00,True,False,False
2022-09-01 13:00:00+00:00,True,False,False
2022-09-01 14:00:00+00:00,True,False,False
2022-09-01 15:00:00+00:00,True,False,False
2022-09-01 16:00:00+00:00,True,False,False
2022-09-01 17:00:00+00:00,True,False,False
2022-09-01 18:00:00+00:00,True,False,False
2022-09-01 19:00:00+00:00,True,False,False
2022-09-01 20:00:00+00:00,True,False,False
2022-09-01 21:00:00+00:00,True,False,False
2022-09-04 22:00:00+00:00,True,False,False
2022-09-04 23:00:00+00:00,True,False,False
2022-09-05 00:00:00+00:00,True,False,False
2022-09-05 01:00:00+00:00,True,False,False
2022-09-05 02:00:00+00:00,True,False,False
2022-09-05 03:00:00+00:00,True,False,False
2022-09-05 04:00:00+00:00,True,False,False
2022-09-05 05:00:00+00:00,True,False,False
2022-09-05 06:00:00+00:00,True,False,False
2022-09-05 07:00:00+00:00,True,False,False
2022-09-05 08:00:00+00:00,True,False,False
2022-09-05 09:00:00+00:00,True,False,False
2022-09-05 10:00:00+00:00,True,False,False
2022-09-05 11:00:00+00:00,True,False,False
2022-09-05 12:00:00+00:00,True,False,False
2022-09-05 13:00:00+00:00,True,False,False
2022-09-05 14:00:00+00:00,True,False,False
2022-09-05 15:00:00+00:00,True,False,False
2022-09-05 16:00:00+00:00,True,False,False
2022-09-05 17:00:00+00:00,True,False,False
2022-09-05 18:00:00+00:00,True,False,False
2022-09-05 19:00:00+00:00,True,False,False
2022-09-05 20:00:00+00:00,True,False,False
2022-09-05 21:00:00+00:00,True,False,False
2022-10-09 22:00:00+00:00,True,False,False
2022-10-09 23:00:00+00:00,True,False,False
2022-10-10 00:00:00+00:00,True,False,False
2022-10-10 01:00:00+00:00,True,False,False
2022-10-10 02:00:00+00:00,True,False,False
2022-10-10 03:00:00+00:00,True,False,False
2022-10-10 04:00:00+00:00,True,False,False
2022-10-10 05:00:00+00:00,True,False,False
2022-10-10 06:00:00+00:00,True,False,False
2022-10-10 07:00:00+00:00,True,False,False
2022-10-10 08:00:00+00:00,True,False,False
2022-10-10 09:00:00+00:00,True,False,False
2022-10-10 10:00:00+00:00,True,False,False
2022-10-10 11:00:00+00:00,True,False,False
2022-10-10 12:00:00+00:00,True,False,False
2022-10-10 13:00:00+00:00,True,False,False
2022-10-10 14:00:00+00:00,True,False,False
2022-10-10 15:00:00+00:00,True,False,False
2022-10-10 16:00:00+00:00,True,False,False
2022-10-10 17:00:00+00:00,True,False,False
2022-10-10 18:00:00+00:00,True,False,False
2022-10-10 19:00:00+00:00,True,False,False
2022-10-10 20:00:00+00:00,True,False,False
2022-10-10 21:00:00+00:00,True,False,False
2022-11-16 23:00:00+00:00,True,False,False
2022-11-17 00:00:00+00:00,True,False,False
2022-11-17 01:00:00+00:00,True,False,False
2022-11-17 02:00:00+00:00,True,False,False
2022-11-17 03:00:00+00:00,True,False,False
2022-11-17 04:00:00+00:00,True,False,False
2022-11-17 05:00:00+00:00,True,False,False
2022-11-17 06:00:00+00:00,True,False,False
2022-11-17 07:00:00+00:00,True,False,False
2022-11-17 08:00:00+00:00,True,False,False
2022-11-17 09:00:00+00:00,True,False,False
2022-11-17 10:00:00+00:00,True,False,False
2022-11-17 11:00:00+00:00,True,False,False
2022-11-17 12:00:00+00:00,True,False,False
2022-11-17 13:00:00+00:00,True,False,False
2022-11-17 14:00:00+00:00,True,False,False
2022-11-17 15:00:00+00:00,True,False,False
2022-11-17 16:00:00+00:00,True,False,False
2022-11-17 17:00:00+00:00,True,False,False
2022-11-17 18:00:00+00:00,True,False,False
2022-11-17 19:00:00+00:00,True,False,False
2022-11-17 20:00:00+00:00,True,False,False
2022-11-17 21:00:00+00:00,True,False,False
2022-11-17 22:00:00+00:00,True,False,False
2022-11-25 23:00:00+00:00,True,False,False
2022-11-26 00:00:00+00:00,True,False,False
2022-11-26 01:00:00+00:00,True,False,False
2022-11-26 02:00:00+00:00,True,False,False
2022-11-26 03:00:00+00:00,True,False,False
2022-11-26 04:00:00+00:00,True,False,False
2022-11-26 05:00:00+00:00,True,False,False
2022-11-26 06:00:00+00:00,True,False,False
2022-11-26 07:00:00+00:00,True,False,False
2022-11-26 08:00:00+00:00,True,False,False
2022-11-26 09:00:00+00:00,True,False,False
2022-11-26 10:00:00+00:00,True,False,False
2022-11-26 11:00:00+00:00,True,False,False
2022-11-26 12:00:00+00:00,True,False,False
2022-11-26 13:00:00+00:00,True,False,False
2022-11-26 14:00:00+00:00,True,False,False
2022-11-26 15:00:00+00:00,True,False,False
2022-11-26 16:00:00+00:00,True,False,False
2022-11-26 17:00:00+00:00,True,False,False
2022-11-26 18:00:00+00:00,True,False,False
2022-11-26 19:00:00+00:00,True,False,False
2022-11-26 20:00:00+00:00,True,False,False
2022-11-26 21:00:00+00:00,True,False,False
2022-11-26 22:00:00+00:00,True,False,False
Total Missing Minutes,20160,0,2880
Percentage per Source,0.9563,0.0,0.1366
