datetime,avg_hydro_production_forecast
2023-06-27T00:00:00.000000000,93.26319
2023-06-27T01:00:00.000000000,126.58693
2023-06-27T02:00:00.000000000,159.08638
2023-06-27T03:00:00.000000000,184.165
2023-06-27T04:00:00.000000000,187.94316
2023-06-27T05:00:00.000000000,153.27658
2023-06-27T06:00:00.000000000,154.13609
2023-06-27T07:00:00.000000000,124.578
2023-06-27T08:00:00.000000000,104.81165
2023-06-27T09:00:00.000000000,63.89759
2023-06-27T10:00:00.000000000,28.63091
2023-06-27T11:00:00.000000000,7.18091
2023-06-27T12:00:00.000000000,6.40845
2023-06-27T13:00:00.000000000,0.0
2023-06-27T14:00:00.000000000,0.0
2023-06-27T15:00:00.000000000,7.07694
2023-06-27T16:00:00.000000000,11.46745
2023-06-27T17:00:00.000000000,18.70402
2023-06-27T18:00:00.000000000,19.05411
2023-06-27T19:00:00.000000000,9.98634
2023-06-27T20:00:00.000000000,0.0
2023-06-27T21:00:00.000000000,0.0
2023-06-27T22:00:00.000000000,13.29752
2023-06-27T23:00:00.000000000,42.45298
2023-06-28T00:00:00.000000000,105.09436
2023-06-28T01:00:00.000000000,137.0831
2023-06-28T02:00:00.000000000,163.75081
2023-06-28T03:00:00.000000000,182.33033
2023-06-28T04:00:00.000000000,179.97733
2023-06-28T05:00:00.000000000,142.24482
2023-06-28T06:00:00.000000000,138.64034
2023-06-28T07:00:00.000000000,108.78536
2023-06-28T08:00:00.000000000,90.7808
2023-06-28T09:00:00.000000000,52.65242
2023-06-28T10:00:00.000000000,22.24043
2023-06-28T11:00:00.000000000,4.1813
2023-06-28T12:00:00.000000000,3.25001
2023-06-28T13:00:00.000000000,0.0
2023-06-28T14:00:00.000000000,2.12388
2023-06-28T15:00:00.000000000,9.50285
2023-06-28T16:00:00.000000000,12.23629
2023-06-28T17:00:00.000000000,16.80836
2023-06-28T18:00:00.000000000,16.10486
2023-06-28T19:00:00.000000000,8.23413
2023-06-28T20:00:00.000000000,0.0
2023-06-28T21:00:00.000000000,0.0
2023-06-28T22:00:00.000000000,18.63112
2023-06-28T23:00:00.000000000,53.81949
2023-06-29T00:00:00.000000000,111.15621
2023-06-29T01:00:00.000000000,142.46094
2023-06-29T02:00:00.000000000,166.14069
2023-06-29T03:00:00.000000000,181.39031
2023-06-29T04:00:00.000000000,175.89591
2023-06-29T05:00:00.000000000,136.59255
2023-06-29T06:00:00.000000000,130.70089
2023-06-29T07:00:00.000000000,100.69379
2023-06-29T08:00:00.000000000,83.59191
2023-06-29T09:00:00.000000000,46.89082
2023-06-29T10:00:00.000000000,18.9662
2023-06-29T11:00:00.000000000,2.64443
2023-06-29T12:00:00.000000000,1.63175
2023-06-29T13:00:00.000000000,0.0
2023-06-29T14:00:00.000000000,3.4099
2023-06-29T15:00:00.000000000,10.7458
2023-06-29T16:00:00.000000000,12.63022
2023-06-29T17:00:00.000000000,15.8371
2023-06-29T18:00:00.000000000,14.59377
2023-06-29T19:00:00.000000000,7.33636
2023-06-29T20:00:00.000000000,0.0
2023-06-29T21:00:00.000000000,0.0
2023-06-29T22:00:00.000000000,21.36387
2023-06-29T23:00:00.000000000,59.64326
2023-06-30T00:00:00.000000000,116.95515
2023-06-30T01:00:00.000000000,147.60554
2023-06-30T02:00:00.000000000,168.42692
2023-06-30T03:00:00.000000000,180.49105
2023-06-30T04:00:00.000000000,171.99153
2023-06-30T05:00:00.000000000,131.18543
2023-06-30T06:00:00.000000000,123.10577
2023-06-30T07:00:00.000000000,92.95317
2023-06-30T08:00:00.000000000,76.7148
2023-06-30T09:00:00.000000000,41.37908
2023-06-30T10:00:00.000000000,15.83396
2023-06-30T11:00:00.000000000,1.17419
2023-06-30T12:00:00.000000000,0.08367
2023-06-30T13:00:00.000000000,0.0
2023-06-30T14:00:00.000000000,4.64014
2023-06-30T15:00:00.000000000,11.93484
2023-06-30T16:00:00.000000000,13.00706
2023-06-30T17:00:00.000000000,14.90796
2023-06-30T18:00:00.000000000,13.14822
2023-06-30T19:00:00.000000000,6.47753
2023-06-30T20:00:00.000000000,0.0
2023-06-30T21:00:00.000000000,0.0
2023-06-30T22:00:00.000000000,23.97808
2023-06-30T23:00:00.000000000,65.21446
