datetime,avg_nat_gas_production_forecast
2023-06-27T00:00:00.000000000,1905.20993
2023-06-27T01:00:00.000000000,2078.11978
2023-06-27T02:00:00.000000000,2257.2558
2023-06-27T03:00:00.000000000,2458.53352
2023-06-27T04:00:00.000000000,2612.79188
2023-06-27T05:00:00.000000000,2693.13747
2023-06-27T06:00:00.000000000,2717.43391
2023-06-27T07:00:00.000000000,2635.52564
2023-06-27T08:00:00.000000000,2487.91373
2023-06-27T09:00:00.000000000,2312.50844
2023-06-27T10:00:00.000000000,2106.10964
2023-06-27T11:00:00.000000000,1908.18492
2023-06-27T12:00:00.000000000,1759.41633
2023-06-27T13:00:00.000000000,1593.40011
2023-06-27T14:00:00.000000000,1514.21738
2023-06-27T15:00:00.000000000,1505.0993
2023-06-27T16:00:00.000000000,1428.77328
2023-06-27T17:00:00.000000000,1394.78817
2023-06-27T18:00:00.000000000,1363.9497
2023-06-27T19:00:00.000000000,1321.04245
2023-06-27T20:00:00.000000000,1342.3401
2023-06-27T21:00:00.000000000,1447.22918
2023-06-27T22:00:00.000000000,1558.68155
2023-06-27T23:00:00.000000000,1729.21492
2023-06-28T00:00:00.000000000,1942.9963
2023-06-28T01:00:00.000000000,2088.46211
2023-06-28T02:00:00.000000000,2246.7823
2023-06-28T03:00:00.000000000,2445.79084
2023-06-28T04:00:00.000000000,2611.11284
2023-06-28T05:00:00.000000000,2712.81954
2023-06-28T06:00:00.000000000,2762.75543
2023-06-28T07:00:00.000000000,2707.89082
2023-06-28T08:00:00.000000000,2574.21189
2023-06-28T09:00:00.000000000,2408.7336
2023-06-28T10:00:00.000000000,2204.80842
2023-06-28T11:00:00.000000000,1990.91727
2023-06-28T12:00:00.000000000,1824.13755
2023-06-28T13:00:00.000000000,1639.38196
2023-06-28T14:00:00.000000000,1558.47683
2023-06-28T15:00:00.000000000,1555.77702
2023-06-28T16:00:00.000000000,1493.08129
2023-06-28T17:00:00.000000000,1472.04318
2023-06-28T18:00:00.000000000,1451.40276
2023-06-28T19:00:00.000000000,1410.09984
2023-06-28T20:00:00.000000000,1436.39666
2023-06-28T21:00:00.000000000,1537.38012
2023-06-28T22:00:00.000000000,1637.13576
2023-06-28T23:00:00.000000000,1788.80724
2023-06-29T00:00:00.000000000,1986.23745
2023-06-29T01:00:00.000000000,2126.44552
2023-06-29T02:00:00.000000000,2282.9994
2023-06-29T03:00:00.000000000,2488.12531
2023-06-29T04:00:00.000000000,2660.07468
2023-06-29T05:00:00.000000000,2767.70898
2023-06-29T06:00:00.000000000,2824.81382
2023-06-29T07:00:00.000000000,2774.18406
2023-06-29T08:00:00.000000000,2644.49189
2023-06-29T09:00:00.000000000,2484.98567
2023-06-29T10:00:00.000000000,2286.09691
2023-06-29T11:00:00.000000000,2073.6477
2023-06-29T12:00:00.000000000,1905.21295
2023-06-29T13:00:00.000000000,1715.89788
2023-06-29T14:00:00.000000000,1638.08697
2023-06-29T15:00:00.000000000,1635.77066
2023-06-29T16:00:00.000000000,1567.58455
2023-06-29T17:00:00.000000000,1539.00133
2023-06-29T18:00:00.000000000,1512.60784
2023-06-29T19:00:00.000000000,1465.82585
2023-06-29T20:00:00.000000000,1488.84741
2023-06-29T21:00:00.000000000,1586.19934
2023-06-29T22:00:00.000000000,1684.73614
2023-06-29T23:00:00.000000000,1832.46729
2023-06-30T00:00:00.000000000,2027.28914
2023-06-30T01:00:00.000000000,2163.6154
2023-06-30T02:00:00.000000000,2319.69234
2023-06-30T03:00:00.000000000,2532.70974
2023-06-30T04:00:00.000000000,2712.88636
2023-06-30T05:00:00.000000000,2827.3356
2023-06-30T06:00:00.000000000,2891.69143
2023-06-30T07:00:00.000000000,2844.3982
2023-06-30T08:00:00.000000000,2717.26569
2023-06-30T09:00:00.000000000,2561.8855
2023-06-30T10:00:00.000000000,2366.41451
2023-06-30T11:00:00.000000000,2153.80352
2023-06-30T12:00:00.000000000,1981.89174
2023-06-30T13:00:00.000000000,1786.62025
2023-06-30T14:00:00.000000000,1710.76925
2023-06-30T15:00:00.000000000,1708.09846
2023-06-30T16:00:00.000000000,1633.31042
2023-06-30T17:00:00.000000000,1597.34174
2023-06-30T18:00:00.000000000,1565.3175
2023-06-30T19:00:00.000000000,1513.28977
2023-06-30T20:00:00.000000000,1533.67066
2023-06-30T21:00:00.000000000,1628.75203
2023-06-30T22:00:00.000000000,1727.64565
2023-06-30T23:00:00.000000000,1873.34568
