Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
38232,2023-05-13 00:00:00,2024-07-17 00:00:00,3.1,16.12,19.0,33.0,697.0,0.0,885.0,0.0,0.0,19.0
38233,2023-05-13 01:00:00,2024-07-17 00:00:00,3.1,16.47,19.0,34.0,696.0,0.0,874.0,0.0,0.0,18.0
38234,2023-05-13 02:00:00,2024-07-17 00:00:00,3.1,16.77,19.0,36.0,697.0,0.0,885.0,0.0,0.0,18.0
38235,2023-05-13 03:00:00,2024-07-17 00:00:00,3.1,16.9,19.0,36.0,696.0,0.0,874.0,0.0,0.0,18.0
38236,2023-05-13 04:00:00,2024-07-17 00:00:00,3.1,16.75,19.0,36.0,697.0,0.0,881.0,6.0,0.0,18.0
38237,2023-05-13 05:00:00,2024-07-17 00:00:00,3.1,16.99,19.0,39.0,697.0,0.0,905.0,21.0,0.0,18.0
38238,2023-05-13 06:00:00,2024-07-17 00:00:00,3.1,16.26,19.0,37.0,697.0,0.0,923.0,36.0,0.0,18.0
38239,2023-05-13 07:00:00,2024-07-17 00:00:00,3.1,15.66,19.0,35.0,697.0,0.0,927.0,52.0,0.0,19.0
38240,2023-05-13 08:00:00,2024-07-17 00:00:00,3.1,15.01,18.0,34.0,697.0,0.0,913.0,69.0,0.0,19.0
38241,2023-05-13 09:00:00,2024-07-17 00:00:00,3.1,13.85,15.0,33.0,697.0,0.0,848.0,93.0,0.0,19.0
38242,2023-05-13 10:00:00,2024-07-17 00:00:00,3.1,13.59,15.0,33.0,697.0,0.0,865.0,107.0,0.0,20.0
38243,2023-05-13 11:00:00,2024-07-17 00:00:00,3.1,15.36,18.0,33.0,697.0,0.0,811.0,108.0,0.0,18.0
38244,2023-05-13 12:00:00,2024-07-17 00:00:00,3.1,15.82,18.0,32.0,697.0,0.0,749.0,98.0,0.0,19.0
38245,2023-05-13 13:00:00,2024-07-17 00:00:00,3.1,15.6,19.0,30.0,696.0,0.0,799.0,74.0,0.0,19.0
38246,2023-05-13 14:00:00,2024-07-17 00:00:00,3.1,16.11,19.0,31.0,697.0,0.0,792.0,50.0,0.0,19.0
38247,2023-05-13 15:00:00,2024-07-17 00:00:00,3.1,15.61,19.0,31.0,697.0,0.0,859.0,35.0,0.0,19.0
38248,2023-05-13 16:00:00,2024-07-17 00:00:00,3.1,15.58,19.0,32.0,696.0,0.0,903.0,18.0,0.0,19.0
38249,2023-05-13 17:00:00,2024-07-17 00:00:00,3.1,16.33,19.0,35.0,696.0,0.0,902.0,6.0,0.0,19.0
38250,2023-05-13 18:00:00,2024-07-17 00:00:00,3.1,16.48,19.0,35.0,696.0,0.0,894.0,0.0,0.0,18.0
38251,2023-05-13 19:00:00,2024-07-17 00:00:00,3.1,15.86,19.0,33.0,696.0,0.0,913.0,0.0,0.0,19.0
38252,2023-05-13 20:00:00,2024-07-17 00:00:00,3.1,15.9,19.0,32.0,696.0,0.0,887.0,0.0,0.0,19.0
38253,2023-05-13 21:00:00,2024-07-17 00:00:00,3.1,16.05,19.0,32.0,696.0,0.0,872.0,0.0,0.0,18.0
38254,2023-05-13 22:00:00,2024-07-17 00:00:00,3.1,15.85,19.0,31.0,696.0,0.0,869.0,0.0,1.0,19.0
38255,2023-05-13 23:00:00,2024-07-17 00:00:00,3.1,16.43,19.0,33.0,696.0,0.0,858.0,0.0,1.0,15.0
