Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
40536,2023-08-17 00:00:00,238.87,511.0,24.0,689.0,0.0,681.0,0.0,1.0,13.0
40537,2023-08-17 01:00:00,238.26,509.0,24.0,689.0,0.0,680.0,0.0,2.0,13.0
40538,2023-08-17 02:00:00,238.09,511.0,24.0,688.0,0.0,688.0,0.0,2.0,13.0
40539,2023-08-17 03:00:00,236.33,508.0,25.0,688.0,0.0,698.0,0.0,1.0,13.0
40540,2023-08-17 04:00:00,227.18,503.0,25.0,688.0,0.0,766.0,5.0,1.0,14.0
40541,2023-08-17 05:00:00,224.56,504.0,27.0,688.0,0.0,779.0,26.0,1.0,15.0
40542,2023-08-17 06:00:00,219.85,514.0,25.0,689.0,0.0,822.0,64.0,0.0,15.0
40543,2023-08-17 07:00:00,225.93,505.0,24.0,691.0,0.0,693.0,103.0,0.0,15.0
40544,2023-08-17 08:00:00,194.66,414.0,23.0,688.0,0.0,713.0,126.0,0.0,15.0
40545,2023-08-17 09:00:00,164.44,322.0,24.0,688.0,0.0,706.0,131.0,1.0,14.0
40546,2023-08-17 10:00:00,137.48,233.0,22.0,687.0,0.0,609.0,139.0,0.0,15.0
40547,2023-08-17 11:00:00,140.76,227.0,25.0,687.0,0.0,536.0,138.0,0.0,15.0
40548,2023-08-17 12:00:00,141.37,228.0,22.0,687.0,0.0,531.0,129.0,0.0,14.0
40549,2023-08-17 13:00:00,167.13,288.0,22.0,687.0,0.0,540.0,100.0,0.0,15.0
40550,2023-08-17 14:00:00,191.38,390.0,22.0,687.0,0.0,701.0,80.0,0.0,14.0
40551,2023-08-17 15:00:00,222.64,497.0,23.0,687.0,0.0,752.0,51.0,0.0,14.0
40552,2023-08-17 16:00:00,227.8,524.0,23.0,688.0,0.0,805.0,21.0,0.0,14.0
40553,2023-08-17 17:00:00,225.34,518.0,30.0,688.0,0.0,838.0,3.0,0.0,15.0
40554,2023-08-17 18:00:00,225.19,518.0,29.0,688.0,0.0,841.0,0.0,0.0,16.0
40555,2023-08-17 19:00:00,223.34,513.0,25.0,688.0,0.0,840.0,0.0,0.0,14.0
40556,2023-08-17 20:00:00,223.58,497.0,23.0,688.0,0.0,787.0,0.0,0.0,14.0
40557,2023-08-17 21:00:00,229.47,500.0,23.0,688.0,0.0,738.0,0.0,0.0,14.0
40558,2023-08-17 22:00:00,232.01,501.0,24.0,689.0,0.0,715.0,0.0,2.0,14.0
40559,2023-08-17 23:00:00,233.48,505.0,26.0,689.0,0.0,715.0,0.0,2.0,14.0
