Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
38520,2023-05-25 00:00:00,2024-07-17 00:00:00,3.1,124.12,258.0,37.0,693.0,0.0,683.0,0.0,2.0,17.0
38521,2023-05-25 01:00:00,2024-07-17 00:00:00,3.1,127.05,266.0,37.0,693.0,0.0,685.0,0.0,2.0,16.0
38522,2023-05-25 02:00:00,2024-07-17 00:00:00,3.1,128.07,268.0,39.0,692.0,0.0,686.0,0.0,2.0,16.0
38523,2023-05-25 03:00:00,2024-07-17 00:00:00,3.1,137.31,317.0,41.0,692.0,0.0,796.0,1.0,2.0,16.0
38524,2023-05-25 04:00:00,2024-07-17 00:00:00,3.1,160.96,407.0,41.0,692.0,0.0,842.0,14.0,2.0,18.0
38525,2023-05-25 05:00:00,2024-07-17 00:00:00,3.1,163.31,428.0,46.0,692.0,0.0,872.0,39.0,2.0,17.0
38526,2023-05-25 06:00:00,2024-07-17 00:00:00,3.1,156.0,406.0,43.0,693.0,0.0,848.0,70.0,2.0,18.0
38527,2023-05-25 07:00:00,2024-07-17 00:00:00,3.1,117.91,291.0,39.0,695.0,0.0,843.0,110.0,2.0,18.0
38528,2023-05-25 08:00:00,2024-07-17 00:00:00,3.1,110.37,258.0,38.0,692.0,0.0,742.0,155.0,2.0,17.0
38529,2023-05-25 09:00:00,2024-07-17 00:00:00,3.1,109.08,259.0,37.0,692.0,0.0,724.0,198.0,2.0,18.0
38530,2023-05-25 10:00:00,2024-07-17 00:00:00,3.1,107.57,258.0,37.0,692.0,0.0,724.0,221.0,1.0,17.0
38531,2023-05-25 11:00:00,2024-07-17 00:00:00,3.1,106.25,256.0,37.0,692.0,0.0,734.0,223.0,1.0,17.0
38532,2023-05-25 12:00:00,2024-07-17 00:00:00,3.1,108.84,254.0,36.0,692.0,0.0,688.0,207.0,1.0,18.0
38533,2023-05-25 13:00:00,2024-07-17 00:00:00,3.1,111.85,252.0,35.0,692.0,0.0,679.0,151.0,1.0,18.0
38534,2023-05-25 14:00:00,2024-07-17 00:00:00,3.1,113.95,257.0,36.0,692.0,0.0,724.0,104.0,1.0,17.0
38535,2023-05-25 15:00:00,2024-07-17 00:00:00,3.1,128.59,319.0,36.0,692.0,0.0,849.0,75.0,1.0,17.0
38536,2023-05-25 16:00:00,2024-07-17 00:00:00,3.1,151.6,393.0,36.0,692.0,0.0,879.0,40.0,1.0,17.0
38537,2023-05-25 17:00:00,2024-07-17 00:00:00,3.1,188.06,517.0,41.0,693.0,0.0,887.0,15.0,0.0,17.0
38538,2023-05-25 18:00:00,2024-07-17 00:00:00,3.1,195.03,532.0,40.0,693.0,0.0,866.0,0.0,0.0,18.0
38539,2023-05-25 19:00:00,2024-07-17 00:00:00,3.1,195.71,530.0,38.0,693.0,0.0,852.0,0.0,0.0,17.0
38540,2023-05-25 20:00:00,2024-07-17 00:00:00,3.1,197.49,530.0,36.0,693.0,0.0,831.0,0.0,0.0,17.0
38541,2023-05-25 21:00:00,2024-07-17 00:00:00,3.1,167.11,418.0,37.0,693.0,0.0,818.0,0.0,0.0,17.0
38542,2023-05-25 22:00:00,2024-07-17 00:00:00,3.1,169.04,408.0,35.0,693.0,0.0,757.0,0.0,1.0,17.0
38543,2023-05-25 23:00:00,2024-07-17 00:00:00,3.1,146.38,323.0,38.0,693.0,0.0,701.0,0.0,1.0,17.0
