Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
42384,2023-11-02 00:00:00,2024-07-17 00:00:00,3.1,172.06,253.0,30.0,0.0,0.0,883.0,0.0,2.0,14.0
42385,2023-11-02 01:00:00,2024-07-17 00:00:00,3.1,173.9,257.0,30.0,0.0,0.0,884.0,1.0,1.0,14.0
42386,2023-11-02 02:00:00,2024-07-17 00:00:00,3.1,173.85,255.0,33.0,0.0,0.0,881.0,1.0,1.0,14.0
42387,2023-11-02 03:00:00,2024-07-17 00:00:00,3.1,173.04,253.0,35.0,0.0,0.0,882.0,1.0,1.0,14.0
42388,2023-11-02 04:00:00,2024-07-17 00:00:00,3.1,197.54,304.0,36.0,0.0,0.0,880.0,1.0,1.0,15.0
42389,2023-11-02 05:00:00,2024-07-17 00:00:00,3.1,232.72,386.0,38.0,0.0,0.0,881.0,1.0,1.0,14.0
42390,2023-11-02 06:00:00,2024-07-17 00:00:00,3.1,246.87,427.0,41.0,0.0,0.0,887.0,7.0,0.0,14.0
42391,2023-11-02 07:00:00,2024-07-17 00:00:00,3.1,220.79,367.0,41.0,0.0,0.0,886.0,24.0,1.0,13.0
42392,2023-11-02 08:00:00,2024-07-17 00:00:00,3.1,215.73,351.0,37.0,0.0,0.0,849.0,48.0,1.0,14.0
42393,2023-11-02 09:00:00,2024-07-17 00:00:00,3.1,200.69,321.0,36.0,0.0,0.0,840.0,70.0,1.0,14.0
42394,2023-11-02 10:00:00,2024-07-17 00:00:00,3.1,190.32,313.0,34.0,0.0,0.0,881.0,73.0,1.0,14.0
42395,2023-11-02 11:00:00,2024-07-17 00:00:00,3.1,219.42,381.0,34.0,0.0,0.0,885.0,62.0,1.0,14.0
42396,2023-11-02 12:00:00,2024-07-17 00:00:00,3.1,247.42,448.0,26.0,0.0,0.0,885.0,39.0,1.0,16.0
42397,2023-11-02 13:00:00,2024-07-17 00:00:00,3.1,262.65,452.0,59.0,0.0,0.0,843.0,21.0,1.0,15.0
42398,2023-11-02 14:00:00,2024-07-17 00:00:00,3.1,275.65,505.0,34.0,0.0,0.0,872.0,12.0,1.0,14.0
42399,2023-11-02 15:00:00,2024-07-17 00:00:00,3.1,271.68,495.0,34.0,0.0,0.0,882.0,4.0,1.0,15.0
42400,2023-11-02 16:00:00,2024-07-17 00:00:00,3.1,269.73,486.0,42.0,0.0,0.0,881.0,3.0,1.0,14.0
42401,2023-11-02 17:00:00,2024-07-17 00:00:00,3.1,269.0,476.0,43.0,0.0,0.0,869.0,1.0,1.0,14.0
42402,2023-11-02 18:00:00,2024-07-17 00:00:00,3.1,250.37,421.0,42.0,0.0,0.0,860.0,1.0,1.0,15.0
42403,2023-11-02 19:00:00,2024-07-17 00:00:00,3.1,234.23,377.0,41.0,0.0,0.0,853.0,1.0,1.0,15.0
42404,2023-11-02 20:00:00,2024-07-17 00:00:00,3.1,242.8,397.0,35.0,0.0,0.0,847.0,1.0,1.0,15.0
42405,2023-11-02 21:00:00,2024-07-17 00:00:00,3.1,234.64,374.0,34.0,0.0,0.0,840.0,1.0,1.0,15.0
42406,2023-11-02 22:00:00,2024-07-17 00:00:00,3.1,204.77,303.0,34.0,0.0,0.0,832.0,1.0,1.0,15.0
42407,2023-11-02 23:00:00,2024-07-17 00:00:00,3.1,215.94,319.0,34.0,0.0,0.0,810.0,1.0,2.0,15.0
