Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
38016,2023-05-04 00:00:00,2024-07-17 00:00:00,3.1,50.05,24.0,29.0,695.0,0.0,300.0,0.0,1.0,17.0
38017,2023-05-04 01:00:00,2024-07-17 00:00:00,3.1,49.76,24.0,28.0,695.0,0.0,295.0,0.0,1.0,17.0
38018,2023-05-04 02:00:00,2024-07-17 00:00:00,3.1,48.57,24.0,28.0,696.0,0.0,346.0,0.0,0.0,17.0
38019,2023-05-04 03:00:00,2024-07-17 00:00:00,3.1,44.48,24.0,29.0,696.0,0.0,588.0,0.0,1.0,17.0
38020,2023-05-04 04:00:00,2024-07-17 00:00:00,3.1,42.99,24.0,30.0,695.0,0.0,719.0,11.0,2.0,17.0
38021,2023-05-04 05:00:00,2024-07-17 00:00:00,3.1,43.04,23.0,33.0,695.0,0.0,750.0,42.0,1.0,17.0
38022,2023-05-04 06:00:00,2024-07-17 00:00:00,3.1,42.66,23.0,31.0,695.0,0.0,748.0,89.0,2.0,18.0
38023,2023-05-04 07:00:00,2024-07-17 00:00:00,3.1,42.84,23.0,29.0,696.0,0.0,688.0,132.0,2.0,18.0
38024,2023-05-04 08:00:00,2024-07-17 00:00:00,3.1,45.23,23.0,29.0,696.0,0.0,511.0,158.0,1.0,18.0
38025,2023-05-04 09:00:00,2024-07-17 00:00:00,3.1,47.67,24.0,27.0,699.0,0.0,353.0,176.0,0.0,18.0
38026,2023-05-04 10:00:00,2024-07-17 00:00:00,3.1,47.38,24.0,26.0,696.0,0.0,344.0,203.0,0.0,17.0
38027,2023-05-04 11:00:00,2024-07-17 00:00:00,3.1,49.04,24.0,27.0,695.0,0.0,277.0,200.0,0.0,17.0
38028,2023-05-04 12:00:00,2024-07-17 00:00:00,3.1,49.26,24.0,27.0,695.0,0.0,276.0,184.0,0.0,18.0
38029,2023-05-04 13:00:00,2024-07-17 00:00:00,3.1,46.95,24.0,24.0,695.0,0.0,343.0,163.0,0.0,18.0
38030,2023-05-04 14:00:00,2024-07-17 00:00:00,3.1,43.98,24.0,26.0,695.0,0.0,565.0,124.0,0.0,17.0
38031,2023-05-04 15:00:00,2024-07-17 00:00:00,3.1,43.61,24.0,26.0,695.0,0.0,589.0,79.0,0.0,17.0
38032,2023-05-04 16:00:00,2024-07-17 00:00:00,3.1,41.86,24.0,27.0,695.0,0.0,745.0,36.0,1.0,17.0
38033,2023-05-04 17:00:00,2024-07-17 00:00:00,3.1,41.84,24.0,29.0,695.0,0.0,793.0,7.0,0.0,17.0
38034,2023-05-04 18:00:00,2024-07-17 00:00:00,3.1,41.65,24.0,29.0,695.0,0.0,807.0,0.0,1.0,17.0
38035,2023-05-04 19:00:00,2024-07-17 00:00:00,3.1,41.31,24.0,27.0,695.0,0.0,786.0,0.0,1.0,17.0
38036,2023-05-04 20:00:00,2024-07-17 00:00:00,3.1,41.54,23.0,27.0,695.0,0.0,723.0,0.0,0.0,17.0
38037,2023-05-04 21:00:00,2024-07-17 00:00:00,3.1,43.1,23.0,27.0,696.0,0.0,600.0,0.0,0.0,17.0
38038,2023-05-04 22:00:00,2024-07-17 00:00:00,3.1,43.53,23.0,25.0,696.0,0.0,534.0,0.0,0.0,18.0
38039,2023-05-04 23:00:00,2024-07-17 00:00:00,3.1,47.7,24.0,27.0,696.0,0.0,376.0,0.0,0.0,18.0
