Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
40608,2023-08-20 00:00:00,2024-07-17 00:00:00,3.1,202.45,463.0,24.0,687.0,0.0,594.0,0.0,0.0,14.0
40609,2023-08-20 01:00:00,2024-07-17 00:00:00,3.1,181.15,389.0,24.0,687.0,0.0,567.0,0.0,1.0,13.0
40610,2023-08-20 02:00:00,2024-07-17 00:00:00,3.1,148.01,304.0,24.0,688.0,0.0,591.0,0.0,0.0,14.0
40611,2023-08-20 03:00:00,2024-07-17 00:00:00,3.1,146.25,294.0,25.0,687.0,0.0,571.0,0.0,1.0,13.0
40612,2023-08-20 04:00:00,2024-07-17 00:00:00,3.1,137.85,290.0,25.0,687.0,0.0,646.0,5.0,0.0,13.0
40613,2023-08-20 05:00:00,2024-07-17 00:00:00,3.1,133.92,288.0,27.0,687.0,0.0,660.0,33.0,0.0,14.0
40614,2023-08-20 06:00:00,2024-07-17 00:00:00,3.1,138.14,291.0,25.0,687.0,0.0,569.0,82.0,0.0,14.0
40615,2023-08-20 07:00:00,2024-07-17 00:00:00,3.1,114.85,236.0,24.0,687.0,0.0,540.0,137.0,0.0,15.0
40616,2023-08-20 08:00:00,2024-07-17 00:00:00,3.1,116.56,225.0,23.0,686.0,0.0,415.0,176.0,1.0,14.0
40617,2023-08-20 09:00:00,2024-07-17 00:00:00,3.1,118.98,225.0,25.0,686.0,0.0,368.0,195.0,1.0,15.0
40618,2023-08-20 10:00:00,2024-07-17 00:00:00,3.1,119.81,224.0,23.0,686.0,0.0,343.0,201.0,0.0,15.0
40619,2023-08-20 11:00:00,2024-07-17 00:00:00,3.1,124.65,225.0,25.0,686.0,0.0,308.0,187.0,0.0,15.0
40620,2023-08-20 12:00:00,2024-07-17 00:00:00,3.1,116.45,224.0,23.0,686.0,0.0,411.0,177.0,0.0,14.0
40621,2023-08-20 13:00:00,2024-07-17 00:00:00,3.1,108.04,224.0,22.0,685.0,0.0,543.0,162.0,1.0,14.0
40622,2023-08-20 14:00:00,2024-07-17 00:00:00,3.1,128.56,285.0,23.0,685.0,0.0,621.0,122.0,1.0,14.0
40623,2023-08-20 15:00:00,2024-07-17 00:00:00,3.1,155.79,375.0,23.0,685.0,0.0,716.0,71.0,0.0,14.0
40624,2023-08-20 16:00:00,2024-07-17 00:00:00,3.1,191.11,493.0,24.0,685.0,0.0,766.0,25.0,0.0,14.0
40625,2023-08-20 17:00:00,2024-07-17 00:00:00,3.1,195.6,520.0,32.0,685.0,0.0,826.0,4.0,0.0,14.0
40626,2023-08-20 18:00:00,2024-07-17 00:00:00,3.1,194.34,517.0,29.0,686.0,0.0,830.0,0.0,1.0,14.0
40627,2023-08-20 19:00:00,2024-07-17 00:00:00,3.1,191.81,507.0,26.0,686.0,0.0,825.0,0.0,1.0,14.0
40628,2023-08-20 20:00:00,2024-07-17 00:00:00,3.1,197.82,499.0,24.0,686.0,0.0,737.0,0.0,2.0,14.0
40629,2023-08-20 21:00:00,2024-07-17 00:00:00,3.1,201.29,504.0,24.0,686.0,0.0,718.0,0.0,1.0,14.0
40630,2023-08-20 22:00:00,2024-07-17 00:00:00,3.1,209.45,510.0,24.0,687.0,0.0,657.0,0.0,0.0,15.0
40631,2023-08-20 23:00:00,2024-07-17 00:00:00,3.1,227.2,509.0,26.0,687.0,0.0,508.0,0.0,0.0,15.0
