UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
2023-09-16 00:00:00,175.0,27.0,687.0,0.0,283.0,0.0,1.0,15.0
2023-09-16 01:00:00,171.0,26.0,688.0,0.0,147.0,0.0,2.0,15.0
2023-09-16 02:00:00,184.0,26.0,688.0,0.0,141.0,0.0,1.0,15.0
2023-09-16 03:00:00,185.0,27.0,688.0,0.0,369.0,1.0,1.0,16.0
2023-09-16 04:00:00,176.0,27.0,688.0,0.0,618.0,3.0,0.0,15.0
2023-09-16 05:00:00,173.0,29.0,688.0,0.0,712.0,24.0,0.0,15.0
2023-09-16 06:00:00,175.0,27.0,688.0,0.0,610.0,75.0,0.0,16.0
2023-09-16 07:00:00,159.0,26.0,688.0,0.0,476.0,139.0,0.0,16.0
2023-09-16 08:00:00,167.0,25.0,688.0,0.0,292.0,183.0,0.0,16.0
2023-09-16 09:00:00,158.0,25.0,688.0,0.0,188.0,206.0,0.0,16.0
2023-09-16 10:00:00,160.0,25.0,688.0,0.0,180.0,218.0,0.0,15.0
2023-09-16 11:00:00,157.0,25.0,688.0,0.0,141.0,196.0,0.0,15.0
2023-09-16 12:00:00,168.0,24.0,687.0,0.0,145.0,165.0,0.0,15.0
2023-09-16 13:00:00,172.0,24.0,687.0,0.0,207.0,121.0,0.0,15.0
2023-09-16 14:00:00,177.0,25.0,687.0,0.0,384.0,81.0,0.0,15.0
2023-09-16 15:00:00,176.0,27.0,687.0,0.0,590.0,40.0,0.0,15.0
2023-09-16 16:00:00,176.0,32.0,687.0,0.0,678.0,7.0,0.0,15.0
2023-09-16 17:00:00,232.0,34.0,688.0,0.0,624.0,1.0,0.0,15.0
2023-09-16 18:00:00,289.0,33.0,688.0,0.0,653.0,1.0,0.0,15.0
2023-09-16 19:00:00,136.0,29.0,688.0,0.0,661.0,1.0,0.0,15.0
2023-09-16 20:00:00,0.0,27.0,688.0,0.0,616.0,1.0,0.0,15.0
2023-09-16 21:00:00,0.0,27.0,688.0,0.0,526.0,1.0,0.0,15.0
2023-09-16 22:00:00,0.0,27.0,688.0,0.0,425.0,0.0,0.0,15.0
2023-09-16 23:00:00,0.0,27.0,688.0,0.0,279.0,0.0,0.0,15.0
