Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
43608,2023-12-23 00:00:00,56.22,7.0,65.0,698.0,0.0,169.0,1.0,0.0,16.0
43609,2023-12-23 01:00:00,55.99,7.0,65.0,699.0,0.0,169.0,1.0,0.0,15.0
43610,2023-12-23 02:00:00,56.16,7.0,65.0,699.0,0.0,169.0,2.0,0.0,16.0
43611,2023-12-23 03:00:00,56.57,7.0,66.0,699.0,0.0,169.0,2.0,1.0,16.0
43612,2023-12-23 04:00:00,58.86,10.0,68.0,699.0,0.0,196.0,2.0,1.0,16.0
43613,2023-12-23 05:00:00,56.65,10.0,68.0,698.0,0.0,266.0,2.0,0.0,16.0
43614,2023-12-23 06:00:00,49.05,9.0,69.0,698.0,0.0,567.0,3.0,0.0,15.0
43615,2023-12-23 07:00:00,47.23,9.0,70.0,699.0,0.0,721.0,24.0,0.0,19.0
43616,2023-12-23 08:00:00,49.09,18.0,67.0,699.0,0.0,801.0,70.0,0.0,16.0
43617,2023-12-23 09:00:00,51.86,21.0,70.0,699.0,0.0,768.0,109.0,0.0,18.0
43618,2023-12-23 10:00:00,46.99,10.0,68.0,699.0,0.0,715.0,125.0,0.0,18.0
43619,2023-12-23 11:00:00,50.46,11.0,70.0,699.0,0.0,546.0,108.0,0.0,15.0
43620,2023-12-23 12:00:00,52.49,12.0,68.0,699.0,0.0,434.0,80.0,0.0,13.0
43621,2023-12-23 13:00:00,50.76,12.0,71.0,699.0,0.0,566.0,50.0,1.0,12.0
43622,2023-12-23 14:00:00,47.07,13.0,69.0,699.0,0.0,791.0,17.0,0.0,12.0
43623,2023-12-23 15:00:00,48.14,15.0,71.0,699.0,0.0,838.0,3.0,0.0,14.0
43624,2023-12-23 16:00:00,48.24,14.0,73.0,699.0,0.0,843.0,2.0,0.0,15.0
43625,2023-12-23 17:00:00,48.09,14.0,72.0,699.0,0.0,843.0,2.0,0.0,16.0
43626,2023-12-23 18:00:00,47.7,14.0,71.0,698.0,0.0,845.0,2.0,0.0,15.0
43627,2023-12-23 19:00:00,47.13,13.0,69.0,698.0,0.0,830.0,1.0,0.0,17.0
43628,2023-12-23 20:00:00,47.37,12.0,68.0,698.0,0.0,753.0,1.0,0.0,16.0
43629,2023-12-23 21:00:00,49.04,12.0,68.0,698.0,0.0,650.0,1.0,0.0,16.0
43630,2023-12-23 22:00:00,52.16,12.0,67.0,698.0,0.0,468.0,1.0,0.0,15.0
43631,2023-12-23 23:00:00,52.75,12.0,58.0,698.0,0.0,311.0,2.0,0.0,16.0
