UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
2023-12-02 00:00:00,278.0,68.0,692.0,0.0,730.0,1.0,2.0,14.0
2023-12-02 01:00:00,274.0,67.0,692.0,0.0,732.0,1.0,2.0,14.0
2023-12-02 02:00:00,272.0,66.0,692.0,0.0,745.0,1.0,2.0,16.0
2023-12-02 03:00:00,267.0,68.0,692.0,0.0,740.0,1.0,2.0,15.0
2023-12-02 04:00:00,364.0,70.0,692.0,0.0,763.0,2.0,1.0,15.0
2023-12-02 05:00:00,465.0,72.0,692.0,0.0,766.0,2.0,1.0,15.0
2023-12-02 06:00:00,505.0,78.0,692.0,0.0,762.0,2.0,1.0,15.0
2023-12-02 07:00:00,515.0,77.0,692.0,0.0,743.0,6.0,2.0,14.0
2023-12-02 08:00:00,526.0,68.0,692.0,0.0,722.0,14.0,2.0,14.0
2023-12-02 09:00:00,522.0,76.0,692.0,0.0,715.0,22.0,2.0,12.0
2023-12-02 10:00:00,521.0,74.0,692.0,0.0,692.0,36.0,2.0,23.0
2023-12-02 11:00:00,517.0,72.0,692.0,0.0,646.0,52.0,1.0,14.0
2023-12-02 12:00:00,508.0,72.0,692.0,0.0,629.0,44.0,1.0,12.0
2023-12-02 13:00:00,498.0,73.0,690.0,0.0,609.0,31.0,1.0,10.0
2023-12-02 14:00:00,482.0,76.0,688.0,0.0,594.0,10.0,0.0,11.0
2023-12-02 15:00:00,505.0,75.0,688.0,0.0,565.0,1.0,0.0,12.0
2023-12-02 16:00:00,499.0,78.0,688.0,0.0,560.0,2.0,0.0,15.0
2023-12-02 17:00:00,497.0,78.0,688.0,0.0,557.0,3.0,1.0,15.0
2023-12-02 18:00:00,491.0,78.0,688.0,0.0,555.0,2.0,1.0,15.0
2023-12-02 19:00:00,492.0,74.0,688.0,0.0,572.0,2.0,1.0,16.0
2023-12-02 20:00:00,470.0,72.0,688.0,0.0,586.0,2.0,1.0,14.0
2023-12-02 21:00:00,483.0,72.0,688.0,0.0,592.0,2.0,0.0,14.0
2023-12-02 22:00:00,395.0,71.0,688.0,0.0,600.0,1.0,0.0,14.0
2023-12-02 23:00:00,456.0,64.0,688.0,0.0,560.0,2.0,2.0,15.0
