,UTC time,Local time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,avg_wind_production_forecast
6830,10/12/2019 14:00:00,2019-10-12 10:00:00,326.65,12022,28987,29670,41,607,909,4082,0
6831,10/12/2019 15:00:00,2019-10-12 11:00:00,313,11057,28612,29687,44,608,1026,5552,0
6832,10/12/2019 16:00:00,2019-10-12 12:00:00,306.75,10422,28212,29705,45,617,1080,5806,0
6833,10/12/2019 17:00:00,2019-10-12 13:00:00,306.04,10397,28187,29719,45,627,1021,5968,0
6834,10/12/2019 18:00:00,2019-10-12 14:00:00,304.16,10286,28122,29739,44,804,995,6007,0
6835,10/12/2019 19:00:00,2019-10-12 15:00:00,302.64,10084,28187,29762,43,1172,868,5917,0
6836,10/12/2019 20:00:00,2019-10-12 16:00:00,304.94,10025,28850,29747,41,1232,684,5751,0
6837,10/12/2019 21:00:00,2019-10-12 17:00:00,305.86,9923,29825,29757,40,1675,285,5810,0
6838,10/12/2019 22:00:00,2019-10-12 18:00:00,314.1,11399,29414,29750,40,1996,36,5819,0
6839,10/12/2019 23:00:00,2019-10-12 19:00:00,329.06,13684,29598,29746,39,1876,31,5815,0
6840,10/13/2019 00:00:00,2019-10-12 20:00:00,320.31,12400,29306,29762,38,1561,31,6166,0
6841,10/13/2019 01:00:00,2019-10-12 21:00:00,318.27,11292,29761,29774,37,448,31,6222,0
6842,10/13/2019 02:00:00,2019-10-12 22:00:00,310.55,10352,28324,29672,37,394,31,5925,0
6843,10/13/2019 03:00:00,2019-10-12 23:00:00,310.63,10267,27992,29564,36,357,31,5684,0
6844,10/13/2019 04:00:00,2019-10-13 00:00:00,324.33,11648,26006,29397,34,379,33,3363,0
6845,10/13/2019 05:00:00,2019-10-13 01:00:00,299.85,9830,24372,29544,35,301,31,4952,0
6846,10/13/2019 06:00:00,2019-10-13 02:00:00,298.63,9814,23498,29561,34,320,31,4601,0
6847,10/13/2019 07:00:00,2019-10-13 03:00:00,295.3,9747,22376,29564,33,314,31,4520,0
6848,10/13/2019 08:00:00,2019-10-13 04:00:00,297.79,9803,22572,29579,33,338,31,4136,0
6849,10/13/2019 09:00:00,2019-10-13 05:00:00,301.87,9774,23584,29582,34,362,31,3903,0
6850,10/13/2019 10:00:00,2019-10-13 06:00:00,307.54,9826,25270,29581,37,444,31,3805,0
6851,10/13/2019 11:00:00,2019-10-13 07:00:00,310.66,9980,25895,29610,37,416,31,3787,0
6852,10/13/2019 12:00:00,2019-10-13 08:00:00,314.74,9960,27233,29611,37,443,262,3920,0
6853,10/13/2019 13:00:00,2019-10-13 09:00:00,323.46,10640,28799,29601,36,485,685,3385,0
6854,10/13/2019 14:00:00,2019-10-13 10:00:00,324.54,11016,28609,29590,35,605,828,3379,0
6855,10/13/2019 15:00:00,2019-10-13 11:00:00,321.88,10786,28425,29572,34,646,892,3426,0
6856,10/13/2019 16:00:00,2019-10-13 12:00:00,321.95,10904,28407,29548,35,652,766,3783,0
6857,10/13/2019 17:00:00,2019-10-13 13:00:00,321.46,11020,28456,29536,37,676,642,4216,0
6858,10/13/2019 18:00:00,2019-10-13 14:00:00,308.94,10393,27118,29522,38,1264,487,5050,0
6859,10/13/2019 19:00:00,2019-10-13 15:00:00,309.98,10354,28273,29502,40,1298,254,5585,0
6860,10/13/2019 20:00:00,2019-10-13 16:00:00,311,10365,28788,29504,40,1506,121,5526,0
6861,10/13/2019 21:00:00,2019-10-13 17:00:00,324.5,11712,30080,29498,40,1492,48,5002,0
6862,10/13/2019 22:00:00,2019-10-13 18:00:00,327.39,11910,30935,29492,38,2273,31,4324,0
6863,10/13/2019 23:00:00,2019-10-13 19:00:00,347.14,14682,31499,29504,37,3083,31,2987,0
6864,10/14/2019 00:00:00,2019-10-13 20:00:00,352.75,15148,31851,29523,36,2426,31,2935,0
6865,10/14/2019 01:00:00,2019-10-13 21:00:00,355.43,14335,31294,29516,37,991,31,2495,0
6866,10/14/2019 02:00:00,2019-10-13 22:00:00,346.06,13123,29357,29503,37,440,31,2671,0
6867,10/14/2019 03:00:00,2019-10-13 23:00:00,342.05,12656,27899,29538,36,358,31,1878,0
6868,10/14/2019 04:00:00,2019-10-14 00:00:00,299.62,9784,25162,29534,35,331,31,5424,0
6869,10/14/2019 05:00:00,2019-10-14 01:00:00,329.17,10871,26589,29532,36,298,31,1154,0
6870,10/14/2019 06:00:00,2019-10-14 02:00:00,330.31,10948,27209,29538,38,287,31,1389,0
6871,10/14/2019 07:00:00,2019-10-14 03:00:00,327.24,10673,26967,29544,39,278,31,1518,0
6872,10/14/2019 08:00:00,2019-10-14 04:00:00,326.43,10697,26943,29542,41,276,31,1866,0
6873,10/14/2019 09:00:00,2019-10-14 05:00:00,334.78,11140,28166,29551,46,274,31,1848,0
6874,10/14/2019 10:00:00,2019-10-14 06:00:00,351.56,12867,32698,29553,47,1143,31,1725,0
6875,10/14/2019 11:00:00,2019-10-14 07:00:00,363.7,14213,35611,29526,42,1512,31,1444,0
6876,10/14/2019 12:00:00,2019-10-14 08:00:00,373.56,15566,37087,29544,44,1381,110,1324,0
6877,10/14/2019 13:00:00,2019-10-14 09:00:00,378.91,16040,37269,29546,46,1057,268,850,0
6878,10/14/2019 14:00:00,2019-10-14 10:00:00,380.36,16061,37138,29272,48,1211,533,676,0
6879,10/14/2019 15:00:00,2019-10-14 11:00:00,375.68,15631,37120,29229,47,1254,864,897,0
6880,10/14/2019 16:00:00,2019-10-14 12:00:00,374.18,15691,36560,29198,47,893,1076,1312,0
6881,10/14/2019 17:00:00,2019-10-14 13:00:00,371.44,15534,36109,29205,45,955,1103,1574,0
6882,10/14/2019 18:00:00,2019-10-14 14:00:00,370.05,15550,35534,29289,45,1275,1109,1401,0
6883,10/14/2019 19:00:00,2019-10-14 15:00:00,368.11,15613,35055,29430,45,1446,1083,1454,0
6884,10/14/2019 20:00:00,2019-10-14 16:00:00,370,15664,35569,29456,43,1526,916,1320,0
6885,10/14/2019 21:00:00,2019-10-14 17:00:00,374.49,16170,36437,29469,43,2028,432,1075,0
6886,10/14/2019 22:00:00,2019-10-14 18:00:00,370.5,15440,37220,29470,41,3179,14,634,0
6887,10/14/2019 23:00:00,2019-10-14 19:00:00,379.16,17148,38366,29510,41,3677,31,459,0
6888,10/15/2019 00:00:00,2019-10-14 20:00:00,378.71,16648,38226,29485,39,3117,31,554,0
6889,10/15/2019 01:00:00,2019-10-14 21:00:00,380.38,15837,36874,29494,38,1057,31,710,0
6890,10/15/2019 02:00:00,2019-10-14 22:00:00,361.37,12980,34453,29514,37,244,31,999,0
6891,10/15/2019 03:00:00,2019-10-14 23:00:00,352.1,12788,31094,29512,37,246,31,1375,0
6892,10/15/2019 04:00:00,2019-10-15 00:00:00,329.76,11022,26944,29537,35,344,31,1393,0
6893,10/15/2019 05:00:00,2019-10-15 01:00:00,327.23,10924,27126,29280,35,249,31,2476,0
6894,10/15/2019 06:00:00,2019-10-15 02:00:00,326.55,11049,27086,29281,36,249,31,2529,0
6895,10/15/2019 07:00:00,2019-10-15 03:00:00,319.62,10468,26247,29418,37,215,31,2626,0
6896,10/15/2019 08:00:00,2019-10-15 04:00:00,324.55,10867,26881,29423,37,220,31,2654,0
6897,10/15/2019 09:00:00,2019-10-15 05:00:00,327.91,10870,28284,29440,40,227,31,3180,0
6898,10/15/2019 10:00:00,2019-10-15 06:00:00,340.94,13054,32142,29438,40,1975,31,3487,0
6899,10/15/2019 11:00:00,2019-10-15 07:00:00,345.52,14290,34257,29320,39,2706,8,4443,0
6900,10/15/2019 12:00:00,2019-10-15 08:00:00,354.05,14852,35656,29306,37,1263,485,4647,0
6901,10/15/2019 13:00:00,2019-10-15 09:00:00,359.67,14734,35499,29518,122,327,1009,3281,0
6902,10/15/2019 14:00:00,2019-10-15 10:00:00,365.69,15644,35100,29517,47,625,1134,2505,0
6903,10/15/2019 15:00:00,2019-10-15 11:00:00,366,16038,34375,29515,41,546,1195,2624,0
6904,10/15/2019 16:00:00,2019-10-15 12:00:00,363.83,15732,34230,29515,42,590,1157,2837,0
6905,10/15/2019 17:00:00,2019-10-15 13:00:00,356.54,14934,33699,29496,44,788,1134,3269,0
6906,10/15/2019 18:00:00,2019-10-15 14:00:00,356.76,14958,34339,29353,41,794,1059,3675,0
6907,10/15/2019 19:00:00,2019-10-15 15:00:00,349.24,13960,34533,29245,58,797,957,4503,0
6908,10/15/2019 20:00:00,2019-10-15 16:00:00,348.64,14356,34606,29249,83,1378,684,4959,0
6909,10/15/2019 21:00:00,2019-10-15 17:00:00,352.35,14682,34812,29231,37,1381,229,5017,0
6910,10/15/2019 22:00:00,2019-10-15 18:00:00,356.19,15154,35045,29269,37,1963,8,4334,0
6911,10/15/2019 23:00:00,2019-10-15 19:00:00,357.15,15854,36280,29261,36,2833,31,4652,0
6912,10/16/2019 00:00:00,2019-10-15 20:00:00,354.55,15332,35272,29452,35,1863,31,5000,0
6913,10/16/2019 01:00:00,2019-10-15 21:00:00,347.6,14147,33322,29468,35,820,31,5310,0
6914,10/16/2019 02:00:00,2019-10-15 22:00:00,326.14,11942,30411,29467,33,488,31,5989,0
6915,10/16/2019 03:00:00,2019-10-15 23:00:00,319.29,11376,28646,29472,33,312,31,5673,0
6916,10/16/2019 04:00:00,2019-10-16 00:00:00,331.29,10854,28420,29474,36,254,31,2032,0
6917,10/16/2019 05:00:00,2019-10-16 01:00:00,302.51,9958,25531,29478,36,250,31,5397,0
6918,10/16/2019 06:00:00,2019-10-16 02:00:00,300.23,9938,24618,29465,37,250,31,5194,0
6919,10/16/2019 07:00:00,2019-10-16 03:00:00,300.53,9963,24470,29461,39,251,31,5081,0
6920,10/16/2019 08:00:00,2019-10-16 04:00:00,305.5,9992,25812,29485,40,251,31,4961,0
6921,10/16/2019 09:00:00,2019-10-16 05:00:00,308.43,10030,27233,29476,40,251,31,5801,0
6922,10/16/2019 10:00:00,2019-10-16 06:00:00,326.86,11205,31547,29465,42,739,31,5867,0
6923,10/16/2019 11:00:00,2019-10-16 07:00:00,342.27,13422,33873,29408,44,806,31,6333,0
6924,10/16/2019 12:00:00,2019-10-16 08:00:00,352.72,14642,34680,29035,45,471,71,6380,0
6925,10/16/2019 13:00:00,2019-10-16 09:00:00,356.32,15068,34996,28925,46,918,91,5908,0
6926,10/16/2019 14:00:00,2019-10-16 10:00:00,355.41,15185,34957,28895,45,1070,141,6102,0
6927,10/16/2019 15:00:00,2019-10-16 11:00:00,358.45,15750,34875,28819,44,982,119,6219,0
6928,10/16/2019 16:00:00,2019-10-16 12:00:00,360.65,16021,35008,28668,42,1036,103,6207,0
6929,10/16/2019 17:00:00,2019-10-16 13:00:00,361.14,15844,35662,28646,42,699,72,6480,0
6930,10/16/2019 18:00:00,2019-10-16 14:00:00,363.12,16065,35139,28656,42,596,83,6084,0
6931,10/16/2019 19:00:00,2019-10-16 15:00:00,359.39,15749,34744,28652,41,599,136,6430,0
6932,10/16/2019 20:00:00,2019-10-16 16:00:00,356.5,15465,34840,28680,40,1084,230,6187,0
6933,10/16/2019 21:00:00,2019-10-16 17:00:00,354.29,15098,34746,28676,40,1732,161,5677,0
6934,10/16/2019 22:00:00,2019-10-16 18:00:00,359.84,15874,35442,28651,39,2695,8,4843,0
6935,10/16/2019 23:00:00,2019-10-16 19:00:00,365.17,16689,36585,28659,39,3617,31,3999,0
6936,10/17/2019 00:00:00,2019-10-16 20:00:00,367.58,16419,36345,28661,38,2210,31,4027,0
6937,10/17/2019 01:00:00,2019-10-16 21:00:00,367.98,16130,34904,28672,36,822,31,4349,0
6938,10/17/2019 02:00:00,2019-10-16 22:00:00,353.02,14630,31379,28690,36,437,31,4390,0
6939,10/17/2019 03:00:00,2019-10-16 23:00:00,338.22,12568,30129,28683,35,395,31,4487,0
6940,10/17/2019 04:00:00,2019-10-17 00:00:00,308.14,10484,26422,29470,34,321,31,5585,0
6941,10/17/2019 05:00:00,2019-10-17 01:00:00,323.34,11154,27600,28712,37,318,31,4228,0
6942,10/17/2019 06:00:00,2019-10-17 02:00:00,320.85,10835,27066,28698,39,318,31,4010,0
6943,10/17/2019 07:00:00,2019-10-17 03:00:00,318.45,10546,26657,28710,40,328,31,3852,0
6944,10/17/2019 08:00:00,2019-10-17 04:00:00,326.79,11161,27766,28718,41,328,31,3509,0
6945,10/17/2019 09:00:00,2019-10-17 05:00:00,339.96,12168,29527,28711,42,334,31,3148,0
6946,10/17/2019 10:00:00,2019-10-17 06:00:00,362.36,14652,33662,28718,42,834,31,2776,0
6947,10/17/2019 11:00:00,2019-10-17 07:00:00,366.41,15649,36663,28724,43,2354,31,2661,0
6948,10/17/2019 12:00:00,2019-10-17 08:00:00,370.84,16209,36946,28723,41,1944,361,2477,0
6949,10/17/2019 13:00:00,2019-10-17 09:00:00,375.45,16545,37174,28703,146,1302,723,2273,0
6950,10/17/2019 14:00:00,2019-10-17 10:00:00,377.63,16553,35911,28705,231,1166,815,2064,0
6951,10/17/2019 15:00:00,2019-10-17 11:00:00,374.97,16405,35099,28711,141,975,960,2185,0
6952,10/17/2019 16:00:00,2019-10-17 12:00:00,373.42,16270,34388,28704,177,600,965,2454,0
6953,10/17/2019 17:00:00,2019-10-17 13:00:00,371.05,15961,34278,28706,42,602,868,2548,0
6954,10/17/2019 18:00:00,2019-10-17 14:00:00,368.79,15687,33505,28704,40,621,764,2579,0
6955,10/17/2019 19:00:00,2019-10-17 15:00:00,366.76,15290,33509,28688,40,720,853,2512,0
6956,10/17/2019 20:00:00,2019-10-17 16:00:00,366.91,15476,32464,28677,50,721,762,2444,0
6957,10/17/2019 21:00:00,2019-10-17 17:00:00,364.82,15239,33992,28677,39,1842,345,2436,0
6958,10/17/2019 22:00:00,2019-10-17 18:00:00,369.73,16186,34691,28696,38,2714,15,2156,0
6959,10/17/2019 23:00:00,2019-10-17 19:00:00,367.75,16206,35790,28704,37,3760,38,1967,0
6960,10/18/2019 00:00:00,2019-10-17 20:00:00,370.65,16340,35992,28698,36,3014,38,2227,0
6961,10/18/2019 01:00:00,2019-10-17 21:00:00,373.98,16385,34309,28718,36,1494,38,2406,0
6962,10/18/2019 02:00:00,2019-10-17 22:00:00,370.02,16246,30934,28729,35,438,38,2435,0
6963,10/18/2019 03:00:00,2019-10-17 23:00:00,361.24,15689,27900,28704,34,351,38,2677,0
6964,10/18/2019 04:00:00,2019-10-18 00:00:00,329.67,11802,28308,28700,35,314,31,4411,0
6965,10/18/2019 05:00:00,2019-10-18 01:00:00,339.35,13174,25490,28643,35,351,38,2713,0
6966,10/18/2019 06:00:00,2019-10-18 02:00:00,336.8,12617,25626,28632,37,352,38,2515,0
6967,10/18/2019 07:00:00,2019-10-18 03:00:00,338.78,12570,26210,28443,37,350,38,2499,0
6968,10/18/2019 08:00:00,2019-10-18 04:00:00,344.6,13433,26683,28451,39,350,38,2679,0
6969,10/18/2019 09:00:00,2019-10-18 05:00:00,349.99,13345,28722,28458,39,350,38,2600,0
6970,10/18/2019 10:00:00,2019-10-18 06:00:00,357.27,15222,31938,28440,43,2511,38,2930,0
6971,10/18/2019 11:00:00,2019-10-18 07:00:00,360.76,15904,34581,28460,45,3412,35,3137,0
6972,10/18/2019 12:00:00,2019-10-18 08:00:00,363.61,16202,34743,28703,45,2553,430,3230,0
6973,10/18/2019 13:00:00,2019-10-18 09:00:00,366.5,16224,34808,28714,45,1363,938,3139,0
6974,10/18/2019 14:00:00,2019-10-18 10:00:00,371.15,16649,34009,28729,44,1281,1029,2360,0
6975,10/18/2019 15:00:00,2019-10-18 11:00:00,369.61,16540,32828,28715,43,1132,1070,2307,0
6976,10/18/2019 16:00:00,2019-10-18 12:00:00,366.22,16068,32507,28710,42,1229,1082,2268,0
6977,10/18/2019 17:00:00,2019-10-18 13:00:00,369.22,15978,32866,28697,41,653,1043,2026,0
6978,10/18/2019 18:00:00,2019-10-18 14:00:00,366.54,15461,32172,28678,41,652,1044,1922,0
6979,10/18/2019 19:00:00,2019-10-18 15:00:00,362.85,15081,31590,28686,40,699,1073,1953,0
6980,10/18/2019 20:00:00,2019-10-18 16:00:00,360.93,14874,31568,28697,40,721,940,2211,0
6981,10/18/2019 21:00:00,2019-10-18 17:00:00,360.78,15064,31330,28681,40,1425,391,2130,0
6982,10/18/2019 22:00:00,2019-10-18 18:00:00,361.1,15008,31983,28686,39,1924,8,2091,0
6983,10/18/2019 23:00:00,2019-10-18 19:00:00,366.07,15816,33421,28693,38,1844,31,2618,0
6984,10/19/2019 00:00:00,2019-10-18 20:00:00,364.98,15608,32775,28699,36,1161,31,3106,0
6985,10/19/2019 01:00:00,2019-10-18 21:00:00,361.81,15202,32086,28631,36,821,31,3442,0
6986,10/19/2019 02:00:00,2019-10-18 22:00:00,362.14,15400,30780,28276,35,318,31,3735,0
6987,10/19/2019 03:00:00,2019-10-18 23:00:00,360.96,15402,28575,28110,35,312,31,3467,0
6988,10/19/2019 04:00:00,2019-10-19 00:00:00,350.45,14565,25859,28721,34,350,38,2678,0
6989,10/19/2019 05:00:00,2019-10-19 01:00:00,341.94,13338,23780,27534,36,312,31,3594,0
6990,10/19/2019 06:00:00,2019-10-19 02:00:00,339.75,13046,22981,27200,35,310,31,3586,0
6991,10/19/2019 07:00:00,2019-10-19 03:00:00,339.61,12541,23606,27135,36,308,31,3189,0
6992,10/19/2019 08:00:00,2019-10-19 04:00:00,337.67,12375,23941,26900,36,321,31,3785,0
6993,10/19/2019 09:00:00,2019-10-19 05:00:00,338.07,12157,24689,26811,34,331,31,3747,0
6994,10/19/2019 10:00:00,2019-10-19 06:00:00,346.46,12443,27157,26831,34,724,31,3469,0
6995,10/19/2019 11:00:00,2019-10-19 07:00:00,351.95,12954,29483,26849,33,1224,31,3431,0
6996,10/19/2019 12:00:00,2019-10-19 08:00:00,354.71,13477,30497,26865,34,1314,459,3488,0
6997,10/19/2019 13:00:00,2019-10-19 09:00:00,354.67,13684,30380,27373,33,1118,956,2940,0
6998,10/19/2019 14:00:00,2019-10-19 10:00:00,361.83,13836,29955,27535,39,522,1157,1727,0
6999,10/19/2019 15:00:00,2019-10-19 11:00:00,361.01,13801,28832,27668,37,523,1167,1319,0
7000,10/19/2019 16:00:00,2019-10-19 12:00:00,356.35,13426,27968,27717,38,582,1086,1483,0
7001,10/19/2019 17:00:00,2019-10-19 13:00:00,350.28,12828,27218,27748,42,585,1098,1604,0
7002,10/19/2019 18:00:00,2019-10-19 14:00:00,352.62,13085,27379,27766,40,618,946,1580,0
7003,10/19/2019 19:00:00,2019-10-19 15:00:00,348.09,12653,26887,27794,38,746,741,1811,0
7004,10/19/2019 20:00:00,2019-10-19 16:00:00,348.78,12410,27728,27788,38,689,368,2074,0
7005,10/19/2019 21:00:00,2019-10-19 17:00:00,351.68,12447,28516,27819,37,1263,83,1442,0
7006,10/19/2019 22:00:00,2019-10-19 18:00:00,355.58,12972,29838,27806,36,1829,31,1403,0
7007,10/19/2019 23:00:00,2019-10-19 19:00:00,358.29,13424,30815,27811,35,2080,31,1512,0
7008,10/20/2019 00:00:00,2019-10-19 20:00:00,356.65,13115,30298,27821,35,1780,31,1578,0
7009,10/20/2019 01:00:00,2019-10-19 21:00:00,366.86,13922,29629,27737,35,462,31,1450,0
7010,10/20/2019 02:00:00,2019-10-19 22:00:00,364.77,13973,28606,27623,34,351,31,1386,0
7011,10/20/2019 03:00:00,2019-10-19 23:00:00,359.44,13706,26578,27604,34,355,31,1423,0
7012,10/20/2019 04:00:00,2019-10-20 00:00:00,354.42,14570,25878,27894,34,308,31,3030,0
7013,10/20/2019 05:00:00,2019-10-20 01:00:00,337.83,11501,23279,27620,35,370,31,1330,0
7014,10/20/2019 06:00:00,2019-10-20 02:00:00,329.72,10497,22808,27643,35,366,31,1175,0
7015,10/20/2019 07:00:00,2019-10-20 03:00:00,330.09,10358,22932,27640,37,366,31,1017,0
7016,10/20/2019 08:00:00,2019-10-20 04:00:00,331.02,10595,22698,27670,39,378,31,985,0
7017,10/20/2019 09:00:00,2019-10-20 05:00:00,334.68,11365,22289,27823,38,394,31,1052,0
7018,10/20/2019 10:00:00,2019-10-20 06:00:00,336.94,10728,24021,27865,39,449,31,975,0
7019,10/20/2019 11:00:00,2019-10-20 07:00:00,346.62,11914,24511,27860,41,439,31,946,0
7020,10/20/2019 12:00:00,2019-10-20 08:00:00,352.77,12058,26758,27815,42,471,31,813,0
7021,10/20/2019 13:00:00,2019-10-20 09:00:00,359.68,12599,28354,27820,44,499,54,747,0
7022,10/20/2019 14:00:00,2019-10-20 10:00:00,364.54,13078,29298,27818,45,484,66,670,0
7023,10/20/2019 15:00:00,2019-10-20 11:00:00,368.36,13302,30127,27800,44,481,100,474,0
7024,10/20/2019 16:00:00,2019-10-20 12:00:00,368.37,13147,30490,27630,42,644,126,380,0
7025,10/20/2019 17:00:00,2019-10-20 13:00:00,370.54,13383,31031,27454,41,807,178,333,0
7026,10/20/2019 18:00:00,2019-10-20 14:00:00,372.49,13358,31055,27233,40,692,152,274,0
7027,10/20/2019 19:00:00,2019-10-20 15:00:00,373.47,13521,31214,27135,36,857,114,284,0
7028,10/20/2019 20:00:00,2019-10-20 16:00:00,369.74,13342,31346,27119,39,1323,78,495,0
7029,10/20/2019 21:00:00,2019-10-20 17:00:00,368.61,13130,32293,26848,37,1808,37,605,0
7030,10/20/2019 22:00:00,2019-10-20 18:00:00,361.83,12716,32802,26856,38,2838,31,773,0
7031,10/20/2019 23:00:00,2019-10-20 19:00:00,366.97,13354,35160,26760,37,3349,31,880,0
7032,10/21/2019 00:00:00,2019-10-20 20:00:00,365.68,12922,34412,26870,36,2360,31,1227,0
7033,10/21/2019 01:00:00,2019-10-20 21:00:00,367.4,12796,32366,26876,36,764,31,1426,0
7034,10/21/2019 02:00:00,2019-10-20 22:00:00,360.39,12847,29546,26861,36,698,31,1656,0
7035,10/21/2019 03:00:00,2019-10-20 23:00:00,350.1,12643,26325,26837,34,611,31,2321,0
7036,10/21/2019 04:00:00,2019-10-21 00:00:00,350.55,12939,24758,27640,34,358,31,1505,0
7037,10/21/2019 05:00:00,2019-10-21 01:00:00,330.58,11603,21792,26675,37,523,31,3031,0
7038,10/21/2019 06:00:00,2019-10-21 02:00:00,321.4,10929,21176,26370,38,516,31,3860,0
7039,10/21/2019 07:00:00,2019-10-21 03:00:00,327.99,11175,21912,26366,38,484,31,3317,0
7040,10/21/2019 08:00:00,2019-10-21 04:00:00,332.87,11624,22531,25907,38,444,31,3783,0
7041,10/21/2019 09:00:00,2019-10-21 05:00:00,341.91,11847,24550,25789,38,459,31,3324,0
7042,10/21/2019 10:00:00,2019-10-21 06:00:00,346.37,12877,28055,25642,36,2377,31,4534,0
7043,10/21/2019 11:00:00,2019-10-21 07:00:00,355.48,13460,31880,25632,37,2491,31,4859,0
7044,10/21/2019 12:00:00,2019-10-21 08:00:00,353.43,13353,32414,25978,39,1957,84,5709,0
7045,10/21/2019 13:00:00,2019-10-21 09:00:00,354.68,13674,32016,26343,40,1442,279,5712,0
7046,10/21/2019 14:00:00,2019-10-21 10:00:00,351.23,13697,31704,26512,43,1363,431,6222,0
7047,10/21/2019 15:00:00,2019-10-21 11:00:00,348.38,13412,31423,26607,43,1415,536,6160,0
7048,10/21/2019 16:00:00,2019-10-21 12:00:00,347.79,13601,31305,26666,44,1297,613,6193,0
7049,10/21/2019 17:00:00,2019-10-21 13:00:00,349.2,13872,31264,26708,45,1332,619,6134,0
7050,10/21/2019 18:00:00,2019-10-21 14:00:00,346.65,13785,30572,26729,44,1336,577,6330,0
7051,10/21/2019 19:00:00,2019-10-21 15:00:00,340.36,12875,30531,26711,70,1553,430,6496,0
7052,10/21/2019 20:00:00,2019-10-21 16:00:00,343.61,13387,31398,26722,58,2333,263,6210,0
7053,10/21/2019 21:00:00,2019-10-21 17:00:00,348.69,14007,31852,26720,37,2111,41,6374,0
7054,10/21/2019 22:00:00,2019-10-21 18:00:00,347.22,13761,32018,26728,36,2990,31,5996,0
7055,10/21/2019 23:00:00,2019-10-21 19:00:00,346.28,14402,32033,26651,35,3193,31,6949,0
7056,10/22/2019 00:00:00,2019-10-21 20:00:00,348.46,14233,31981,26651,35,2467,31,6536,0
7057,10/22/2019 01:00:00,2019-10-21 21:00:00,351.92,13604,31313,26666,34,913,31,5970,0
7058,10/22/2019 02:00:00,2019-10-21 22:00:00,343.51,13593,27707,26545,34,448,31,6133,0
7059,10/22/2019 03:00:00,2019-10-21 23:00:00,339.92,13220,25431,26549,36,396,31,5434,0
7060,10/22/2019 04:00:00,2019-10-22 00:00:00,341.59,12346,23185,26666,35,545,31,2531,0
7061,10/22/2019 05:00:00,2019-10-22 01:00:00,318.98,11182,22091,26332,35,302,31,5432,0
7062,10/22/2019 06:00:00,2019-10-22 02:00:00,312.17,10188,22185,26280,37,306,31,5447,0
7063,10/22/2019 07:00:00,2019-10-22 03:00:00,310.38,9785,22320,26278,40,309,31,5252,0
7064,10/22/2019 08:00:00,2019-10-22 04:00:00,311.4,10574,21433,26239,36,306,31,5793,0
7065,10/22/2019 09:00:00,2019-10-22 05:00:00,313.64,9914,23629,26241,38,374,31,5485,0
7066,10/22/2019 10:00:00,2019-10-22 06:00:00,320.6,10503,26828,26193,39,2133,31,5648,0
7067,10/22/2019 11:00:00,2019-10-22 07:00:00,338.76,12578,31038,26210,40,2702,31,6039,0
7068,10/22/2019 12:00:00,2019-10-22 08:00:00,349.2,13313,32931,26499,42,1573,36,6154,0
7069,10/22/2019 13:00:00,2019-10-22 09:00:00,352.94,13893,32583,26704,42,1190,86,6034,0
7070,10/22/2019 14:00:00,2019-10-22 10:00:00,354.8,13987,33432,26724,44,1422,178,5878,0
7071,10/22/2019 15:00:00,2019-10-22 11:00:00,352.82,13908,33072,26754,43,1536,308,5822,0
7072,10/22/2019 16:00:00,2019-10-22 12:00:00,353.43,13682,33608,26784,44,1348,398,5653,0
7073,10/22/2019 17:00:00,2019-10-22 13:00:00,356.59,14320,33649,26792,46,1375,383,5731,0
7074,10/22/2019 18:00:00,2019-10-22 14:00:00,357.8,14632,33064,26744,42,1315,206,5912,0
7075,10/22/2019 19:00:00,2019-10-22 15:00:00,356.46,14566,32695,26739,42,1390,143,5914,0
7076,10/22/2019 20:00:00,2019-10-22 16:00:00,355.57,14592,32712,26741,41,1431,88,6100,0
7077,10/22/2019 21:00:00,2019-10-22 17:00:00,350.38,14483,32410,26754,40,2285,76,6286,0
7078,10/22/2019 22:00:00,2019-10-22 18:00:00,350.8,14529,32623,26840,40,2926,8,5719,0
7079,10/22/2019 23:00:00,2019-10-22 19:00:00,357.33,15608,33212,26930,39,3556,31,5047,0
7080,10/23/2019 00:00:00,2019-10-22 20:00:00,360.72,15525,32582,26940,38,2245,31,5074,0
7081,10/23/2019 01:00:00,2019-10-22 21:00:00,354.79,15496,29226,27079,37,1158,31,5952,0
7082,10/23/2019 02:00:00,2019-10-22 22:00:00,341.63,14360,25923,27241,36,552,31,5916,0
7083,10/23/2019 03:00:00,2019-10-22 23:00:00,336.3,14050,24139,27239,36,669,31,5791,0
7084,10/23/2019 04:00:00,2019-10-23 00:00:00,330.52,12515,22757,26518,34,310,31,5267,0
7085,10/23/2019 05:00:00,2019-10-23 01:00:00,326.97,12752,22807,27282,37,516,31,5310,0
7086,10/23/2019 06:00:00,2019-10-23 02:00:00,318.85,11771,22236,27294,40,534,31,5250,0
7087,10/23/2019 07:00:00,2019-10-23 03:00:00,317.52,11499,22222,27279,39,540,31,5032,0
7088,10/23/2019 08:00:00,2019-10-23 04:00:00,322.43,12025,22770,27225,37,542,31,5178,0
7089,10/23/2019 09:00:00,2019-10-23 05:00:00,324.42,11735,23964,27289,36,625,31,4734,0
7090,10/23/2019 10:00:00,2019-10-23 06:00:00,334.72,12645,28250,27294,36,2310,31,5180,0
