datetime,param,level,latitude,longitude,3 hr avg,6 hr avg,9 hr avg,12 hr avg,15 hr avg,18 hr avg,21 hr avg,24 hr avg,27 hr avg,30 hr avg,33 hr avg,36 hr avg,39 hr avg,42 hr avg,45 hr avg,48 hr avg,51 hr avg,54 hr avg,57 hr avg,60 hr avg,63 hr avg,66 hr avg,69 hr avg,72 hr avg,75 hr avg,78 hr avg,81 hr avg,84 hr avg,87 hr avg,90 hr avg,93 hr avg,96 hr avg
2023-06-27 00:00:00,DSWRF,surface,33.25,-119.0,257.8601969490302,129.02991036661385,0.0,0.0,138.09978291981656,408.9670222466984,968.4762732925658,881.8048608141146,267.555001006816,133.88384867036098,0.0,0.0,128.3969526693575,402.2286363361093,998.1595130169806,894.261139330602,249.51352286564446,124.84246633747478,0.0,0.0,132.8640022766757,408.90235651209116,1007.0551986502509,915.4592560199652,276.05169597234607,138.1344826638367,0.0,0.0,136.13956128503042,415.4489158245933,1010.2597687134682,919.0454666948779
