Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
38064,2023-05-06 00:00:00,2024-07-17 00:00:00,3.1,502.2,8149.0,1461.0,253.0,246.0,0.0,4937.0,245.0
38065,2023-05-06 01:00:00,2024-07-17 00:00:00,3.1,504.96,8148.0,1322.0,255.0,254.0,0.0,4849.0,243.0
38066,2023-05-06 02:00:00,2024-07-17 00:00:00,3.1,502.39,7920.0,1252.0,253.0,255.0,3.0,4776.0,246.0
38067,2023-05-06 03:00:00,2024-07-17 00:00:00,3.1,500.39,7854.0,1244.0,257.0,255.0,166.0,4644.0,244.0
38068,2023-05-06 04:00:00,2024-07-17 00:00:00,3.1,490.14,8085.0,1307.0,256.0,301.0,743.0,4535.0,245.0
38069,2023-05-06 05:00:00,2024-07-17 00:00:00,3.1,485.07,8317.0,1222.0,256.0,302.0,1685.0,3988.0,245.0
38070,2023-05-06 06:00:00,2024-07-17 00:00:00,3.1,471.37,8275.0,1236.0,256.0,318.0,2507.0,3656.0,246.0
38071,2023-05-06 07:00:00,2024-07-17 00:00:00,3.1,448.03,8182.0,1134.0,255.0,269.0,3270.0,3792.0,245.0
38072,2023-05-06 08:00:00,2024-07-17 00:00:00,3.1,424.47,7920.0,1044.0,252.0,270.0,3758.0,4053.0,246.0
38073,2023-05-06 09:00:00,2024-07-17 00:00:00,3.1,432.83,7734.0,1057.0,254.0,265.0,2974.0,4263.0,246.0
38074,2023-05-06 10:00:00,2024-07-17 00:00:00,3.1,455.79,8415.0,1245.0,255.0,265.0,2748.0,4177.0,247.0
38075,2023-05-06 11:00:00,2024-07-17 00:00:00,3.1,478.08,8918.0,1330.0,256.0,265.0,2534.0,3918.0,247.0
38076,2023-05-06 12:00:00,2024-07-17 00:00:00,3.1,494.11,8870.0,1288.0,259.0,264.0,2134.0,3682.0,244.0
38077,2023-05-06 13:00:00,2024-07-17 00:00:00,3.1,511.31,9120.0,1346.0,260.0,279.0,1995.0,3378.0,236.0
38078,2023-05-06 14:00:00,2024-07-17 00:00:00,3.1,529.45,9420.0,1331.0,262.0,281.0,1802.0,3143.0,239.0
38079,2023-05-06 15:00:00,2024-07-17 00:00:00,3.1,550.77,9414.0,1334.0,242.0,276.0,1309.0,2952.0,239.0
38080,2023-05-06 16:00:00,2024-07-17 00:00:00,3.1,588.76,9693.0,1363.0,246.0,322.0,682.0,2567.0,240.0
38081,2023-05-06 17:00:00,2024-07-17 00:00:00,3.1,614.39,9743.0,1381.0,260.0,337.0,238.0,2344.0,239.0
38082,2023-05-06 18:00:00,2024-07-17 00:00:00,3.1,637.43,10491.0,1354.0,264.0,323.0,21.0,2252.0,240.0
38083,2023-05-06 19:00:00,2024-07-17 00:00:00,3.1,633.54,10452.0,1346.0,263.0,314.0,0.0,2364.0,240.0
38084,2023-05-06 20:00:00,2024-07-17 00:00:00,3.1,621.76,9961.0,1287.0,263.0,300.0,0.0,2520.0,240.0
38085,2023-05-06 21:00:00,2024-07-17 00:00:00,3.1,622.57,9355.0,1346.0,263.0,238.0,0.0,2353.0,240.0
38086,2023-05-06 22:00:00,2024-07-17 00:00:00,3.1,618.89,8825.0,1404.0,262.0,230.0,0.0,2258.0,238.0
38087,2023-05-06 23:00:00,2024-07-17 00:00:00,3.1,616.44,8360.0,1274.0,258.0,230.0,0.0,2182.0,238.0
