Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
37440,2023-04-10 00:00:00,2024-07-17 00:00:00,3.1,705.06,8527.0,1558.0,273.0,269.0,0.0,472.0,251.0
37441,2023-04-10 01:00:00,2024-07-17 00:00:00,3.1,709.14,8515.0,1554.0,273.0,268.0,0.0,443.0,197.0
37442,2023-04-10 02:00:00,2024-07-17 00:00:00,3.1,710.52,8462.0,1569.0,274.0,268.0,0.0,385.0,230.0
37443,2023-04-10 03:00:00,2024-07-17 00:00:00,3.1,710.96,8327.0,1557.0,275.0,268.0,5.0,338.0,256.0
37444,2023-04-10 04:00:00,2024-07-17 00:00:00,3.1,693.06,8183.0,1554.0,276.0,318.0,253.0,316.0,257.0
37445,2023-04-10 05:00:00,2024-07-17 00:00:00,3.1,642.17,8105.0,1419.0,267.0,344.0,1219.0,286.0,258.0
37446,2023-04-10 06:00:00,2024-07-17 00:00:00,3.1,585.83,7900.0,1219.0,259.0,365.0,2515.0,176.0,234.0
37447,2023-04-10 07:00:00,2024-07-17 00:00:00,3.1,525.57,7497.0,1234.0,257.0,326.0,4036.0,75.0,182.0
37448,2023-04-10 08:00:00,2024-07-17 00:00:00,3.1,475.3,7131.0,1174.0,254.0,317.0,5352.0,62.0,183.0
37449,2023-04-10 09:00:00,2024-07-17 00:00:00,3.1,445.88,6935.0,1100.0,253.0,317.0,6202.0,81.0,183.0
37450,2023-04-10 10:00:00,2024-07-17 00:00:00,3.1,444.49,6929.0,1084.0,251.0,286.0,6227.0,129.0,182.0
37451,2023-04-10 11:00:00,2024-07-17 00:00:00,3.1,453.2,6872.0,1091.0,245.0,272.0,5774.0,213.0,184.0
37452,2023-04-10 12:00:00,2024-07-17 00:00:00,3.1,461.33,6871.0,1135.0,255.0,271.0,5414.0,289.0,183.0
37453,2023-04-10 13:00:00,2024-07-17 00:00:00,3.1,477.45,7082.0,1166.0,258.0,287.0,4939.0,372.0,184.0
37454,2023-04-10 14:00:00,2024-07-17 00:00:00,3.1,506.11,7179.0,1181.0,257.0,290.0,4008.0,457.0,207.0
37455,2023-04-10 15:00:00,2024-07-17 00:00:00,3.1,567.84,7751.0,1305.0,257.0,301.0,2539.0,545.0,235.0
37456,2023-04-10 16:00:00,2024-07-17 00:00:00,3.1,647.93,8622.0,1481.0,259.0,350.0,954.0,549.0,256.0
37457,2023-04-10 17:00:00,2024-07-17 00:00:00,3.1,686.03,9420.0,1479.0,264.0,372.0,150.0,745.0,257.0
37458,2023-04-10 18:00:00,2024-07-17 00:00:00,3.1,667.99,9400.0,1490.0,267.0,354.0,0.0,1247.0,255.0
37459,2023-04-10 19:00:00,2024-07-17 00:00:00,3.1,630.58,8567.0,1451.0,266.0,351.0,0.0,1789.0,256.0
37460,2023-04-10 20:00:00,2024-07-17 00:00:00,3.1,606.58,8531.0,1450.0,269.0,327.0,0.0,2311.0,256.0
37461,2023-04-10 21:00:00,2024-07-17 00:00:00,3.1,596.94,8320.0,1462.0,274.0,274.0,0.0,2497.0,256.0
37462,2023-04-10 22:00:00,2024-07-17 00:00:00,3.1,577.32,7622.0,1240.0,276.0,285.0,0.0,2675.0,256.0
37463,2023-04-10 23:00:00,2024-07-17 00:00:00,3.1,564.29,7529.0,1251.0,276.0,288.0,0.0,2918.0,257.0
