UTC time,coal,nat_gas,oil,hydro,solar,wind,biomass
2023-01-22 00:00:00,12066.0,1453.0,320.0,228.0,0.0,2634.0,255.0
2023-01-22 01:00:00,11966.0,1443.0,321.0,228.0,0.0,2483.0,256.0
2023-01-22 02:00:00,11622.0,1431.0,319.0,227.0,0.0,2219.0,256.0
2023-01-22 03:00:00,11830.0,1440.0,319.0,226.0,0.0,2056.0,257.0
2023-01-22 04:00:00,12382.0,1538.0,319.0,222.0,0.0,1866.0,255.0
2023-01-22 05:00:00,12912.0,1693.0,318.0,222.0,0.0,1724.0,258.0
2023-01-22 06:00:00,12926.0,1565.0,318.0,221.0,7.0,1594.0,255.0
2023-01-22 07:00:00,13008.0,1756.0,317.0,226.0,89.0,1563.0,259.0
2023-01-22 08:00:00,13499.0,1936.0,315.0,281.0,271.0,1542.0,257.0
2023-01-22 09:00:00,13689.0,1928.0,319.0,293.0,481.0,1495.0,256.0
2023-01-22 10:00:00,14127.0,1951.0,317.0,293.0,618.0,1469.0,257.0
2023-01-22 11:00:00,13974.0,1906.0,319.0,243.0,589.0,1422.0,257.0
2023-01-22 12:00:00,13959.0,1902.0,320.0,236.0,506.0,1358.0,256.0
2023-01-22 13:00:00,13250.0,1906.0,317.0,234.0,409.0,1399.0,258.0
2023-01-22 14:00:00,13329.0,1904.0,318.0,239.0,179.0,1445.0,256.0
2023-01-22 15:00:00,13618.0,1901.0,318.0,302.0,22.0,1478.0,256.0
2023-01-22 16:00:00,13817.0,1897.0,319.0,311.0,0.0,1649.0,258.0
2023-01-22 17:00:00,13598.0,1906.0,322.0,314.0,0.0,1580.0,255.0
2023-01-22 18:00:00,13738.0,1910.0,322.0,314.0,0.0,1387.0,254.0
2023-01-22 19:00:00,13587.0,1918.0,322.0,306.0,0.0,1174.0,256.0
2023-01-22 20:00:00,13604.0,1911.0,322.0,245.0,0.0,1048.0,256.0
2023-01-22 21:00:00,13501.0,1910.0,324.0,225.0,0.0,923.0,257.0
2023-01-22 22:00:00,13447.0,1921.0,324.0,223.0,0.0,824.0,256.0
2023-01-22 23:00:00,12657.0,1755.0,324.0,221.0,0.0,707.0,259.0
