Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
39432,2023-07-02 00:00:00,2024-07-17 00:00:00,3.1,605.33,7598.0,900.0,256.0,151.0,0.0,2279.0,257.0
39433,2023-07-02 01:00:00,2024-07-17 00:00:00,3.1,590.59,7506.0,931.0,256.0,151.0,0.0,2543.0,233.0
39434,2023-07-02 02:00:00,2024-07-17 00:00:00,3.1,582.58,7231.0,874.0,258.0,148.0,46.0,2596.0,176.0
39435,2023-07-02 03:00:00,2024-07-17 00:00:00,3.1,543.24,6798.0,823.0,257.0,151.0,308.0,2966.0,174.0
39436,2023-07-02 04:00:00,2024-07-17 00:00:00,3.1,495.34,6268.0,821.0,256.0,163.0,893.0,3190.0,174.0
39437,2023-07-02 05:00:00,2024-07-17 00:00:00,3.1,439.77,5713.0,840.0,260.0,165.0,1823.0,3368.0,175.0
39438,2023-07-02 06:00:00,2024-07-17 00:00:00,3.1,385.3,5443.0,852.0,232.0,163.0,2942.0,3819.0,175.0
39439,2023-07-02 07:00:00,2024-07-17 00:00:00,3.1,335.58,5282.0,821.0,234.0,160.0,4365.0,4382.0,175.0
39440,2023-07-02 08:00:00,2024-07-17 00:00:00,3.1,315.67,5304.0,840.0,233.0,151.0,4871.0,4995.0,175.0
39441,2023-07-02 09:00:00,2024-07-17 00:00:00,3.1,325.72,5273.0,848.0,231.0,148.0,3623.0,5535.0,176.0
39442,2023-07-02 10:00:00,2024-07-17 00:00:00,3.1,319.18,5184.0,826.0,232.0,148.0,3724.0,5626.0,175.0
39443,2023-07-02 11:00:00,2024-07-17 00:00:00,3.1,319.0,5108.0,824.0,231.0,148.0,3326.0,5863.0,176.0
39444,2023-07-02 12:00:00,2024-07-17 00:00:00,3.1,332.08,5323.0,834.0,231.0,148.0,3122.0,5739.0,175.0
39445,2023-07-02 13:00:00,2024-07-17 00:00:00,3.1,348.92,5457.0,865.0,238.0,148.0,2599.0,5639.0,176.0
39446,2023-07-02 14:00:00,2024-07-17 00:00:00,3.1,365.12,5536.0,891.0,238.0,158.0,2053.0,5542.0,175.0
39447,2023-07-02 15:00:00,2024-07-17 00:00:00,3.1,354.95,5616.0,860.0,238.0,164.0,2534.0,5630.0,176.0
39448,2023-07-02 16:00:00,2024-07-17 00:00:00,3.1,401.58,6372.0,929.0,236.0,167.0,1889.0,5223.0,177.0
39449,2023-07-02 17:00:00,2024-07-17 00:00:00,3.1,470.67,7206.0,1105.0,239.0,212.0,993.0,4383.0,205.0
39450,2023-07-02 18:00:00,2024-07-17 00:00:00,3.1,537.85,7933.0,1111.0,239.0,225.0,415.0,3444.0,251.0
39451,2023-07-02 19:00:00,2024-07-17 00:00:00,3.1,569.07,8364.0,1111.0,239.0,219.0,34.0,3236.0,257.0
39452,2023-07-02 20:00:00,2024-07-17 00:00:00,3.1,571.79,8425.0,1120.0,236.0,202.0,0.0,3244.0,258.0
39453,2023-07-02 21:00:00,2024-07-17 00:00:00,3.1,562.97,8157.0,1124.0,238.0,193.0,0.0,3345.0,255.0
39454,2023-07-02 22:00:00,2024-07-17 00:00:00,3.1,546.52,7420.0,991.0,236.0,142.0,0.0,3441.0,255.0
39455,2023-07-02 23:00:00,2024-07-17 00:00:00,3.1,537.86,7174.0,879.0,236.0,135.0,0.0,3531.0,256.0
