Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
37968,2023-05-02 00:00:00,480.48,7728.0,979.0,249.0,242.0,0.0,3721.0,269.0
37969,2023-05-02 01:00:00,483.38,7617.0,963.0,250.0,242.0,0.0,3585.0,266.0
37970,2023-05-02 02:00:00,490.64,7764.0,985.0,251.0,242.0,2.0,3464.0,269.0
37971,2023-05-02 03:00:00,494.05,7885.0,1029.0,253.0,239.0,98.0,3338.0,266.0
37972,2023-05-02 04:00:00,481.66,8103.0,1030.0,253.0,266.0,700.0,3168.0,270.0
37973,2023-05-02 05:00:00,484.29,8848.0,1040.0,247.0,270.0,1835.0,2373.0,274.0
37974,2023-05-02 06:00:00,476.81,9599.0,1320.0,245.0,299.0,3244.0,1552.0,274.0
37975,2023-05-02 07:00:00,428.48,8632.0,1076.0,245.0,303.0,4291.0,1651.0,274.0
37976,2023-05-02 08:00:00,411.7,8581.0,1038.0,244.0,279.0,4878.0,1719.0,275.0
37977,2023-05-02 09:00:00,394.64,8250.0,1020.0,241.0,277.0,5269.0,1764.0,271.0
37978,2023-05-02 10:00:00,369.86,7688.0,992.0,236.0,274.0,5281.0,2304.0,274.0
37979,2023-05-02 11:00:00,369.22,7754.0,998.0,233.0,280.0,4833.0,2851.0,268.0
37980,2023-05-02 12:00:00,370.69,7740.0,987.0,232.0,276.0,4635.0,2990.0,248.0
37981,2023-05-02 13:00:00,392.01,7923.0,998.0,235.0,285.0,4073.0,2788.0,244.0
37982,2023-05-02 14:00:00,417.15,7999.0,1018.0,235.0,275.0,3193.0,2723.0,262.0
37983,2023-05-02 15:00:00,464.14,8629.0,1012.0,234.0,281.0,2267.0,2444.0,274.0
37984,2023-05-02 16:00:00,517.57,8927.0,1030.0,235.0,326.0,1072.0,2163.0,276.0
37985,2023-05-02 17:00:00,579.91,10028.0,1230.0,237.0,333.0,333.0,1656.0,276.0
37986,2023-05-02 18:00:00,611.25,10962.0,1387.0,242.0,328.0,24.0,1413.0,274.0
37987,2023-05-02 19:00:00,617.8,11279.0,1410.0,238.0,321.0,0.0,1354.0,274.0
37988,2023-05-02 20:00:00,612.02,10327.0,1384.0,234.0,298.0,0.0,1303.0,270.0
37989,2023-05-02 21:00:00,607.34,9868.0,1383.0,232.0,249.0,0.0,1346.0,268.0
37990,2023-05-02 22:00:00,606.95,9362.0,1365.0,232.0,235.0,0.0,1247.0,269.0
37991,2023-05-02 23:00:00,604.35,8772.0,1367.0,232.0,234.0,0.0,1152.0,267.0
