Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
43224,2023-12-07 00:00:00,709.06,14737.0,2147.0,414.0,203.0,0.0,1246.0,274.0
43225,2023-12-07 01:00:00,713.53,14561.0,1962.0,413.0,203.0,0.0,1156.0,276.0
43226,2023-12-07 02:00:00,717.35,14362.0,1879.0,412.0,203.0,0.0,1054.0,275.0
43227,2023-12-07 03:00:00,720.92,14713.0,1947.0,412.0,203.0,0.0,988.0,277.0
43228,2023-12-07 04:00:00,720.54,15117.0,2148.0,414.0,189.0,0.0,1003.0,277.0
43229,2023-12-07 05:00:00,723.1,16231.0,2390.0,415.0,196.0,0.0,996.0,282.0
43230,2023-12-07 06:00:00,724.95,17113.0,2645.0,415.0,211.0,37.0,930.0,277.0
43231,2023-12-07 07:00:00,726.32,18134.0,2631.0,414.0,259.0,152.0,864.0,286.0
43232,2023-12-07 08:00:00,721.27,17760.0,2622.0,405.0,262.0,327.0,806.0,289.0
43233,2023-12-07 09:00:00,718.75,17545.0,2622.0,402.0,250.0,492.0,708.0,292.0
43234,2023-12-07 10:00:00,717.94,17556.0,2616.0,402.0,200.0,704.0,585.0,291.0
43235,2023-12-07 11:00:00,722.0,17633.0,2620.0,403.0,189.0,675.0,505.0,291.0
43236,2023-12-07 12:00:00,729.52,17672.0,2628.0,405.0,197.0,460.0,472.0,289.0
43237,2023-12-07 13:00:00,734.26,17546.0,2636.0,402.0,198.0,304.0,458.0,288.0
43238,2023-12-07 14:00:00,738.5,17489.0,2634.0,409.0,238.0,102.0,476.0,290.0
43239,2023-12-07 15:00:00,741.04,18105.0,2637.0,410.0,260.0,0.0,542.0,290.0
43240,2023-12-07 16:00:00,737.67,17994.0,2631.0,410.0,267.0,0.0,629.0,288.0
43241,2023-12-07 17:00:00,735.79,17798.0,2637.0,407.0,270.0,0.0,658.0,290.0
43242,2023-12-07 18:00:00,733.73,17965.0,2653.0,409.0,265.0,0.0,740.0,290.0
43243,2023-12-07 19:00:00,733.46,17281.0,2607.0,411.0,213.0,0.0,732.0,291.0
43244,2023-12-07 20:00:00,731.42,16366.0,2520.0,411.0,191.0,0.0,732.0,290.0
43245,2023-12-07 21:00:00,733.89,15540.0,2272.0,415.0,183.0,0.0,658.0,285.0
43246,2023-12-07 22:00:00,731.11,14365.0,1909.0,418.0,182.0,0.0,712.0,282.0
43247,2023-12-07 23:00:00,723.91,13680.0,1853.0,418.0,205.0,0.0,807.0,266.0
