Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
35304,2023-01-11 00:00:00,2024-07-17 00:00:00,3.1,587.4,11298.0,1632.0,297.0,219.0,0.0,2175.0,230.0
35305,2023-01-11 01:00:00,2024-07-17 00:00:00,3.1,566.53,10939.0,1623.0,295.0,220.0,0.0,2627.0,242.0
35306,2023-01-11 02:00:00,2024-07-17 00:00:00,3.1,548.53,10901.0,1637.0,296.0,220.0,0.0,3131.0,242.0
35307,2023-01-11 03:00:00,2024-07-17 00:00:00,3.1,531.93,10893.0,1659.0,297.0,220.0,0.0,3633.0,242.0
35308,2023-01-11 04:00:00,2024-07-17 00:00:00,3.1,520.29,11414.0,1642.0,298.0,220.0,0.0,4258.0,241.0
35309,2023-01-11 05:00:00,2024-07-17 00:00:00,3.1,518.96,12419.0,1643.0,297.0,220.0,0.0,4769.0,243.0
35310,2023-01-11 06:00:00,2024-07-17 00:00:00,3.1,521.2,13655.0,1653.0,298.0,219.0,17.0,5226.0,249.0
35311,2023-01-11 07:00:00,2024-07-17 00:00:00,3.1,506.9,13718.0,1841.0,299.0,255.0,292.0,5498.0,248.0
35312,2023-01-11 08:00:00,2024-07-17 00:00:00,3.1,484.29,13292.0,1688.0,302.0,273.0,1051.0,5543.0,253.0
35313,2023-01-11 09:00:00,2024-07-17 00:00:00,3.1,464.65,12627.0,1733.0,309.0,273.0,1703.0,5399.0,259.0
35314,2023-01-11 10:00:00,2024-07-17 00:00:00,3.1,463.15,12232.0,1849.0,308.0,273.0,1818.0,5082.0,257.0
35315,2023-01-11 11:00:00,2024-07-17 00:00:00,3.1,476.39,12446.0,1821.0,310.0,280.0,1588.0,4835.0,254.0
35316,2023-01-11 12:00:00,2024-07-17 00:00:00,3.1,497.81,12992.0,1845.0,310.0,281.0,1141.0,4638.0,252.0
35317,2023-01-11 13:00:00,2024-07-17 00:00:00,3.1,515.94,13241.0,1928.0,302.0,280.0,600.0,4521.0,253.0
35318,2023-01-11 14:00:00,2024-07-17 00:00:00,3.1,525.42,13546.0,1987.0,294.0,279.0,184.0,4678.0,252.0
35319,2023-01-11 15:00:00,2024-07-17 00:00:00,3.1,533.2,14061.0,2001.0,296.0,308.0,11.0,4727.0,252.0
35320,2023-01-11 16:00:00,2024-07-17 00:00:00,3.1,535.65,14094.0,2024.0,318.0,312.0,0.0,4634.0,254.0
35321,2023-01-11 17:00:00,2024-07-17 00:00:00,3.1,535.57,13719.0,2037.0,319.0,317.0,0.0,4464.0,261.0
35322,2023-01-11 18:00:00,2024-07-17 00:00:00,3.1,544.29,13947.0,2065.0,323.0,318.0,0.0,4211.0,255.0
35323,2023-01-11 19:00:00,2024-07-17 00:00:00,3.1,546.42,13696.0,2042.0,320.0,318.0,0.0,4040.0,254.0
35324,2023-01-11 20:00:00,2024-07-17 00:00:00,3.1,540.87,12834.0,1753.0,320.0,262.0,0.0,4052.0,252.0
35325,2023-01-11 21:00:00,2024-07-17 00:00:00,3.1,531.29,11748.0,1632.0,321.0,224.0,0.0,4013.0,249.0
35326,2023-01-11 22:00:00,2024-07-17 00:00:00,3.1,533.77,11398.0,1654.0,319.0,221.0,0.0,3781.0,245.0
35327,2023-01-11 23:00:00,2024-07-17 00:00:00,3.1,533.8,10930.0,1685.0,316.0,202.0,0.0,3591.0,246.0
