Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
40776,2023-08-27 00:00:00,652.87,8284.0,1001.0,224.0,126.0,0.0,445.0,270.0
40777,2023-08-27 01:00:00,665.97,8336.0,1031.0,225.0,113.0,0.0,249.0,269.0
40778,2023-08-27 02:00:00,667.91,8382.0,1028.0,225.0,109.0,0.0,230.0,270.0
40779,2023-08-27 03:00:00,666.97,8391.0,1034.0,225.0,115.0,15.0,221.0,271.0
40780,2023-08-27 04:00:00,648.71,8433.0,1137.0,225.0,136.0,266.0,203.0,269.0
40781,2023-08-27 05:00:00,597.13,8598.0,1273.0,228.0,142.0,1215.0,172.0,259.0
40782,2023-08-27 06:00:00,544.41,8767.0,1149.0,227.0,146.0,2555.0,89.0,256.0
40783,2023-08-27 07:00:00,489.58,8636.0,963.0,227.0,144.0,3999.0,98.0,255.0
40784,2023-08-27 08:00:00,456.3,8585.0,1006.0,225.0,134.0,4999.0,109.0,257.0
40785,2023-08-27 09:00:00,465.35,8979.0,1169.0,225.0,135.0,4905.0,119.0,258.0
40786,2023-08-27 10:00:00,472.58,9363.0,1276.0,225.0,132.0,4874.0,114.0,266.0
40787,2023-08-27 11:00:00,477.89,9514.0,1295.0,225.0,131.0,4731.0,157.0,271.0
40788,2023-08-27 12:00:00,494.83,9920.0,1291.0,224.0,132.0,4318.0,230.0,270.0
40789,2023-08-27 13:00:00,519.64,9913.0,1279.0,224.0,132.0,3504.0,262.0,270.0
40790,2023-08-27 14:00:00,563.41,10405.0,1293.0,225.0,142.0,2358.0,354.0,270.0
40791,2023-08-27 15:00:00,602.06,11144.0,1361.0,224.0,183.0,1343.0,530.0,270.0
40792,2023-08-27 16:00:00,638.24,11784.0,1397.0,225.0,190.0,467.0,654.0,268.0
40793,2023-08-27 17:00:00,639.88,11918.0,1488.0,232.0,187.0,167.0,902.0,269.0
40794,2023-08-27 18:00:00,642.87,12102.0,1508.0,233.0,179.0,14.0,1017.0,269.0
40795,2023-08-27 19:00:00,622.26,11007.0,1389.0,231.0,175.0,0.0,1349.0,269.0
40796,2023-08-27 20:00:00,599.0,10757.0,1372.0,229.0,170.0,0.0,1854.0,269.0
40797,2023-08-27 21:00:00,576.37,9511.0,1016.0,235.0,137.0,0.0,2191.0,269.0
40798,2023-08-27 22:00:00,566.22,9289.0,950.0,240.0,132.0,0.0,2378.0,272.0
40799,2023-08-27 23:00:00,579.98,9424.0,953.0,240.0,129.0,0.0,2108.0,271.0
