Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
39168,2023-06-21 00:00:00,2024-07-17 00:00:00,3.1,622.7,8808.0,1353.0,206.0,146.0,0.0,2257.0,244.0
39169,2023-06-21 01:00:00,2024-07-17 00:00:00,3.1,616.8,8604.0,1338.0,205.0,156.0,0.0,2308.0,245.0
39170,2023-06-21 02:00:00,2024-07-17 00:00:00,3.1,607.43,8441.0,1322.0,206.0,157.0,58.0,2395.0,252.0
39171,2023-06-21 03:00:00,2024-07-17 00:00:00,3.1,594.91,8296.0,1234.0,208.0,146.0,411.0,2308.0,253.0
39172,2023-06-21 04:00:00,2024-07-17 00:00:00,3.1,603.89,9730.0,1381.0,207.0,156.0,1155.0,1896.0,254.0
39173,2023-06-21 05:00:00,2024-07-17 00:00:00,3.1,607.08,11091.0,1631.0,208.0,158.0,2214.0,1254.0,253.0
39174,2023-06-21 06:00:00,2024-07-17 00:00:00,3.1,583.97,11414.0,1618.0,207.0,157.0,3568.0,793.0,255.0
39175,2023-06-21 07:00:00,2024-07-17 00:00:00,3.1,554.59,11223.0,1592.0,203.0,160.0,4631.0,677.0,254.0
39176,2023-06-21 08:00:00,2024-07-17 00:00:00,3.1,526.8,11017.0,1600.0,193.0,153.0,5384.0,870.0,254.0
39177,2023-06-21 09:00:00,2024-07-17 00:00:00,3.1,517.16,11233.0,1571.0,188.0,144.0,5868.0,927.0,255.0
39178,2023-06-21 10:00:00,2024-07-17 00:00:00,3.1,519.06,11279.0,1554.0,189.0,143.0,5755.0,987.0,254.0
39179,2023-06-21 11:00:00,2024-07-17 00:00:00,3.1,510.84,11032.0,1529.0,183.0,141.0,5958.0,978.0,254.0
39180,2023-06-21 12:00:00,2024-07-17 00:00:00,3.1,515.11,10904.0,1511.0,217.0,141.0,5623.0,1053.0,254.0
39181,2023-06-21 13:00:00,2024-07-17 00:00:00,3.1,532.12,10662.0,1498.0,237.0,141.0,4868.0,988.0,253.0
39182,2023-06-21 14:00:00,2024-07-17 00:00:00,3.1,572.96,11251.0,1636.0,245.0,163.0,3763.0,888.0,255.0
39183,2023-06-21 15:00:00,2024-07-17 00:00:00,3.1,611.8,11941.0,1602.0,247.0,183.0,2653.0,985.0,255.0
39184,2023-06-21 16:00:00,2024-07-17 00:00:00,3.1,649.21,12232.0,1594.0,249.0,207.0,1524.0,1063.0,255.0
39185,2023-06-21 17:00:00,2024-07-17 00:00:00,3.1,680.53,12261.0,1600.0,253.0,217.0,799.0,945.0,254.0
39186,2023-06-21 18:00:00,2024-07-17 00:00:00,3.1,703.26,12304.0,1628.0,256.0,210.0,317.0,874.0,252.0
39187,2023-06-21 19:00:00,2024-07-17 00:00:00,3.1,699.0,11857.0,1620.0,250.0,197.0,26.0,1185.0,253.0
39188,2023-06-21 20:00:00,2024-07-17 00:00:00,3.1,682.34,11056.0,1615.0,253.0,189.0,0.0,1435.0,255.0
39189,2023-06-21 21:00:00,2024-07-17 00:00:00,3.1,669.09,9641.0,1340.0,253.0,185.0,0.0,1488.0,254.0
39190,2023-06-21 22:00:00,2024-07-17 00:00:00,3.1,667.74,9500.0,1201.0,250.0,144.0,0.0,1565.0,247.0
39191,2023-06-21 23:00:00,2024-07-17 00:00:00,3.1,664.33,9477.0,1301.0,250.0,138.0,0.0,1608.0,244.0
