UTC time,coal,nat_gas,oil,hydro,solar,wind,biomass
2023-12-13 00:00:00,13068.0,1832.0,389.0,214.0,0.0,926.0,269.0
2023-12-13 01:00:00,12976.0,1833.0,389.0,214.0,0.0,1146.0,270.0
2023-12-13 02:00:00,12814.0,1827.0,389.0,214.0,0.0,1304.0,268.0
2023-12-13 03:00:00,12971.0,1827.0,390.0,214.0,0.0,1440.0,270.0
2023-12-13 04:00:00,13516.0,1849.0,392.0,214.0,0.0,1657.0,273.0
2023-12-13 05:00:00,14569.0,2340.0,393.0,227.0,0.0,1962.0,291.0
2023-12-13 06:00:00,15502.0,2664.0,391.0,276.0,27.0,2246.0,291.0
2023-12-13 07:00:00,15850.0,2668.0,390.0,296.0,207.0,2270.0,291.0
2023-12-13 08:00:00,15981.0,2671.0,390.0,295.0,544.0,2089.0,291.0
2023-12-13 09:00:00,15630.0,2665.0,390.0,285.0,819.0,1903.0,291.0
2023-12-13 10:00:00,15670.0,2661.0,394.0,275.0,914.0,1811.0,290.0
2023-12-13 11:00:00,15860.0,2659.0,395.0,236.0,891.0,1737.0,291.0
2023-12-13 12:00:00,15996.0,2657.0,395.0,231.0,630.0,1842.0,290.0
2023-12-13 13:00:00,15720.0,2653.0,392.0,231.0,312.0,2056.0,291.0
2023-12-13 14:00:00,15565.0,2655.0,393.0,273.0,109.0,2406.0,289.0
2023-12-13 15:00:00,15664.0,2656.0,393.0,288.0,0.0,2608.0,291.0
2023-12-13 16:00:00,15559.0,2653.0,394.0,299.0,0.0,2657.0,290.0
2023-12-13 17:00:00,15202.0,2655.0,394.0,304.0,0.0,2567.0,291.0
2023-12-13 18:00:00,15237.0,2660.0,393.0,299.0,0.0,2447.0,290.0
2023-12-13 19:00:00,14929.0,2572.0,393.0,245.0,0.0,2215.0,292.0
2023-12-13 20:00:00,14514.0,2046.0,394.0,220.0,0.0,1949.0,287.0
2023-12-13 21:00:00,14140.0,1999.0,395.0,215.0,0.0,1827.0,281.0
2023-12-13 22:00:00,13506.0,1839.0,393.0,215.0,0.0,1569.0,278.0
2023-12-13 23:00:00,12520.0,1833.0,389.0,215.0,0.0,1409.0,270.0
