UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast
2023-09-02 00:00:00,2024-07-17 00:00:00,3.1,1.735894313027767,288.14139662907405,284.35228946185475,0.0,0.330640870232122,9158.65132,759.19208,273.87435,157.59314,0.0,1674.00006,210.28959
2023-09-02 01:00:00,2024-07-17 00:00:00,3.1,1.8524575144168496,287.4617403621976,283.87134125145064,0.0,0.2451379715944544,9442.7731,783.8994,278.01204,159.04725,0.0,1642.00002,210.7555
2023-09-02 02:00:00,2024-07-17 00:00:00,3.1,1.8524575144168496,287.4617403621976,283.87134125145064,0.0,0.2451379715944544,9871.98725,777.94239,281.47503,158.94847,166.32783,1595.00006,213.37411
2023-09-02 03:00:00,2024-07-17 00:00:00,3.1,1.8524575144168496,287.4617403621976,283.87134125145064,0.0,0.2451379715944544,10133.63593,785.67849,279.86838,152.85534,566.30191,1518.00001,215.67102
2023-09-02 04:00:00,2024-07-17 00:00:00,3.1,2.0487163022012824,288.89709144889,284.5426749556465,18.21486636964823,0.4790690827734585,10284.96061,808.37348,280.84633,156.42755,1136.57498,1385.99996,215.30132
2023-09-02 05:00:00,2024-07-17 00:00:00,3.1,2.0487163022012824,288.89709144889,284.5426749556465,18.21486636964823,0.4790690827734585,10492.82313,803.78774,280.2599,159.71162,2021.25722,1210.99997,210.67975
2023-09-02 06:00:00,2024-07-17 00:00:00,3.1,2.0487163022012824,288.89709144889,284.5426749556465,18.21486636964823,0.4790690827734585,10650.63625,804.45406,280.5002,162.89341,3351.208,856.00001,212.15351
2023-09-02 07:00:00,2024-07-17 00:00:00,3.1,3.17014759066089,292.17402589674043,284.33136673829586,306.95813110236776,0.4102688893275066,10756.18868,800.09537,281.08904,165.00191,4659.60723,686.99999,209.19968
2023-09-02 08:00:00,2024-07-17 00:00:00,3.1,3.17014759066089,292.17402589674043,284.33136673829586,306.95813110236776,0.4102688893275066,10813.23032,792.961,281.6661,166.01179,5770.0674,813.00001,212.87511
2023-09-02 09:00:00,2024-07-17 00:00:00,3.1,3.17014759066089,292.17402589674043,284.33136673829586,306.95813110236776,0.4102688893275066,11033.0227,757.35186,281.87468,162.09723,6174.10945,949.99999,212.16151
2023-09-02 10:00:00,2024-07-17 00:00:00,3.1,4.047684795742276,293.77255916424514,283.19719522463816,417.3311558774651,0.9048408966701442,11262.29254,787.72609,277.37638,152.95082,6190.05591,1016.00001,214.65767
2023-09-02 11:00:00,2024-07-17 00:00:00,3.1,4.047684795742276,293.77255916424514,283.19719522463816,417.3311558774651,0.9048408966701442,11404.4897,809.47699,280.36338,148.31961,5895.34767,1033.99998,218.0606
2023-09-02 12:00:00,2024-07-17 00:00:00,3.1,4.047684795742276,293.77255916424514,283.19719522463816,417.3311558774651,0.9048408966701442,11556.76898,807.95609,281.19056,152.56612,5250.38314,1014.0,216.53324
2023-09-02 13:00:00,2024-07-17 00:00:00,3.1,4.159881306903424,292.7035576139657,283.4002442783013,326.4885760122278,0.2959941682191801,11446.1443,825.20106,282.07769,159.77641,4264.72811,964.0,217.30029
2023-09-02 14:00:00,2024-07-17 00:00:00,3.1,4.159881306903424,292.7035576139657,283.4002442783013,326.4885760122278,0.2959941682191801,11397.19209,858.10454,281.52544,160.89588,3044.30994,875.00001,216.66049
2023-09-02 15:00:00,2024-07-17 00:00:00,3.1,4.159881306903424,292.7035576139657,283.4002442783013,326.4885760122278,0.2959941682191801,11288.89268,879.54319,281.21568,162.13502,1940.86735,725.0,211.60698
