Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
37200,2023-03-31 00:00:00,2024-07-17 00:00:00,3.1,490.86,9480.0,1565.0,270.0,263.0,0.0,4241.0,262.0
37201,2023-03-31 01:00:00,2024-07-17 00:00:00,3.1,497.19,9563.0,1574.0,269.0,263.0,0.0,4079.0,261.0
37202,2023-03-31 02:00:00,2024-07-17 00:00:00,3.1,510.24,9851.0,1623.0,254.0,263.0,0.0,3801.0,260.0
37203,2023-03-31 03:00:00,2024-07-17 00:00:00,3.1,529.96,10671.0,1879.0,260.0,262.0,7.0,3473.0,262.0
37204,2023-03-31 04:00:00,2024-07-17 00:00:00,3.1,545.25,11849.0,1888.0,270.0,304.0,40.0,3384.0,263.0
37205,2023-03-31 05:00:00,2024-07-17 00:00:00,3.1,547.42,12642.0,1989.0,270.0,319.0,488.0,3121.0,267.0
37206,2023-03-31 06:00:00,2024-07-17 00:00:00,3.1,540.4,12926.0,2184.0,273.0,318.0,1517.0,2391.0,270.0
37207,2023-03-31 07:00:00,2024-07-17 00:00:00,3.1,523.69,12715.0,1931.0,270.0,319.0,2642.0,1882.0,267.0
37208,2023-03-31 08:00:00,2024-07-17 00:00:00,3.1,503.21,12272.0,1759.0,274.0,312.0,3630.0,1533.0,269.0
37209,2023-03-31 09:00:00,2024-07-17 00:00:00,3.1,482.21,11516.0,1456.0,281.0,283.0,4285.0,1414.0,269.0
37210,2023-03-31 10:00:00,2024-07-17 00:00:00,3.1,476.74,11584.0,1442.0,283.0,283.0,4504.0,1465.0,266.0
37211,2023-03-31 11:00:00,2024-07-17 00:00:00,3.1,485.79,11809.0,1538.0,280.0,286.0,4151.0,1555.0,261.0
37212,2023-03-31 12:00:00,2024-07-17 00:00:00,3.1,506.24,12132.0,1555.0,282.0,287.0,3586.0,1475.0,259.0
37213,2023-03-31 13:00:00,2024-07-17 00:00:00,3.1,541.26,12306.0,1679.0,284.0,330.0,2260.0,1523.0,258.0
37214,2023-03-31 14:00:00,2024-07-17 00:00:00,3.1,565.63,12840.0,1814.0,287.0,337.0,1769.0,1335.0,263.0
37215,2023-03-31 15:00:00,2024-07-17 00:00:00,3.1,596.1,12830.0,1850.0,282.0,351.0,926.0,1197.0,262.0
37216,2023-03-31 16:00:00,2024-07-17 00:00:00,3.1,621.07,13229.0,1914.0,287.0,373.0,332.0,1116.0,265.0
37217,2023-03-31 17:00:00,2024-07-17 00:00:00,3.1,632.9,13307.0,1940.0,289.0,376.0,19.0,1101.0,267.0
37218,2023-03-31 18:00:00,2024-07-17 00:00:00,3.1,639.24,13368.0,1936.0,285.0,342.0,0.0,996.0,268.0
37219,2023-03-31 19:00:00,2024-07-17 00:00:00,3.1,632.8,12589.0,1782.0,283.0,334.0,0.0,1088.0,267.0
37220,2023-03-31 20:00:00,2024-07-17 00:00:00,3.1,623.2,12231.0,1707.0,285.0,309.0,0.0,1321.0,262.0
37221,2023-03-31 21:00:00,2024-07-17 00:00:00,3.1,612.54,11336.0,1516.0,284.0,305.0,0.0,1467.0,261.0
37222,2023-03-31 22:00:00,2024-07-17 00:00:00,3.1,601.28,10514.0,1327.0,274.0,293.0,0.0,1620.0,263.0
37223,2023-03-31 23:00:00,2024-07-17 00:00:00,3.1,595.27,10430.0,1446.0,271.0,301.0,0.0,1691.0,261.0
