Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
38160,2023-05-10 00:00:00,2024-07-17 00:00:00,3.1,425.86,8012.0,1031.0,258.0,227.0,0.0,5866.0,46.0
38161,2023-05-10 01:00:00,2024-07-17 00:00:00,3.1,428.16,7896.0,1017.0,259.0,227.0,0.0,5695.0,46.0
38162,2023-05-10 02:00:00,2024-07-17 00:00:00,3.1,438.99,8254.0,1069.0,260.0,227.0,11.0,5564.0,46.0
38163,2023-05-10 03:00:00,2024-07-17 00:00:00,3.1,439.72,8481.0,1029.0,262.0,244.0,201.0,5503.0,46.0
38164,2023-05-10 04:00:00,2024-07-17 00:00:00,3.1,451.41,9499.0,1216.0,261.0,261.0,1068.0,4873.0,46.0
38165,2023-05-10 05:00:00,2024-07-17 00:00:00,3.1,449.13,10147.0,1339.0,255.0,264.0,3127.0,3326.0,46.0
38166,2023-05-10 06:00:00,2024-07-17 00:00:00,3.1,393.51,9301.0,1324.0,249.0,278.0,5367.0,2900.0,46.0
38167,2023-05-10 07:00:00,2024-07-17 00:00:00,3.1,334.86,8793.0,1144.0,247.0,263.0,6964.0,4063.0,46.0
38168,2023-05-10 08:00:00,2024-07-17 00:00:00,3.1,278.74,7533.0,1026.0,247.0,256.0,7918.0,5235.0,46.0
38169,2023-05-10 09:00:00,2024-07-17 00:00:00,3.1,253.2,6772.0,975.0,244.0,265.0,8273.0,5575.0,39.0
38170,2023-05-10 10:00:00,2024-07-17 00:00:00,3.1,260.91,6833.0,991.0,241.0,259.0,7752.0,5570.0,38.0
38171,2023-05-10 11:00:00,2024-07-17 00:00:00,3.1,281.82,7513.0,1083.0,241.0,253.0,7411.0,5491.0,38.0
38172,2023-05-10 12:00:00,2024-07-17 00:00:00,3.1,291.6,7717.0,1002.0,241.0,257.0,7101.0,5357.0,45.0
38173,2023-05-10 13:00:00,2024-07-17 00:00:00,3.1,304.13,7936.0,990.0,241.0,273.0,6636.0,5236.0,46.0
38174,2023-05-10 14:00:00,2024-07-17 00:00:00,3.1,339.42,8293.0,996.0,241.0,258.0,5255.0,4854.0,46.0
38175,2023-05-10 15:00:00,2024-07-17 00:00:00,3.1,404.37,9685.0,1182.0,240.0,280.0,3566.0,4526.0,46.0
38176,2023-05-10 16:00:00,2024-07-17 00:00:00,3.1,470.01,10699.0,1286.0,240.0,295.0,1687.0,4267.0,46.0
38177,2023-05-10 17:00:00,2024-07-17 00:00:00,3.1,531.03,11556.0,1352.0,241.0,306.0,488.0,3676.0,46.0
38178,2023-05-10 18:00:00,2024-07-17 00:00:00,3.1,538.33,11872.0,1335.0,244.0,305.0,68.0,3992.0,46.0
38179,2023-05-10 19:00:00,2024-07-17 00:00:00,3.1,504.25,11314.0,1296.0,248.0,300.0,0.0,4999.0,46.0
38180,2023-05-10 20:00:00,2024-07-17 00:00:00,3.1,478.72,10354.0,1246.0,249.0,280.0,0.0,5437.0,46.0
38181,2023-05-10 21:00:00,2024-07-17 00:00:00,3.1,459.84,9322.0,1011.0,251.0,277.0,0.0,5535.0,46.0
38182,2023-05-10 22:00:00,2024-07-17 00:00:00,3.1,468.93,9490.0,1149.0,231.0,235.0,0.0,5336.0,46.0
38183,2023-05-10 23:00:00,2024-07-17 00:00:00,3.1,473.32,9399.0,1139.0,218.0,226.0,0.0,5141.0,46.0
